pretty_comp,et_c22
TiAsAu,61.3
La2SO2,168.3
BaMnGe,68.4
NdInCu2,122.8
NaF,117.3
TbBr,58.3
BaMnCr2,41.8
SmAl,75.6
Ba2CaIrO6,237.1
BaGaBr2,38.2
Pr3Ag,32.6
ThNi5,239.0
SrCeN2,237.3
NbNi3,142.7
BeSbBr2,25.0
SnPt3C,193.4
BeMo2W,202.3
HfBeZn,139.6
BaCo2Sb,39.6
Cr3RhN,520.4
HfBe2Ru,122.4
NdPb3,62.2
InSn2Br5,33.8
CdCuF4,130.9
BaNd,31.1
Mg4H2O5,260.3
Sc2AlCu,103.0
MnBeCd,184.6
ScAlAg2,111.3
TmTiGe,143.2
KCa2Be,13.7
P2Ir,360.7
K2AgSb,41.4
Si3NiP4,157.7
ZnBi2O5,105.9
UNiSn,208.2
Be2CuNi,181.4
Li2PdF6,67.9
SrLi2Pb,58.7
HfBeSe2,133.0
Ho2SO2,218.2
VPd2,264.5
ErSbPd,146.1
ZnPbF6,55.7
CaTiO3,290.6
Te3WO2,267.3
NdAl4,83.4
SmTiGe,122.8
RbTe6,21.6
CrNi3,278.4
NaSnN,149.9
RbNpO3,280.4
BeNbCd,216.5
BeVP4,37.0
LiEr2Al,78.3
Re3Sb,308.7
CaBeGe,59.9
Ag3BO3,137.2
BaAlSiH,125.3
ZnPdF6,77.1
BaIrCl2,28.4
Mg3(HO2)2,239.1
Ag2PbO2,81.7
ZrIr,187.0
Ba4LiBe,9.6
LiAsPd2,121.8
UTe,190.5
DySb,73.9
AlCuF5,155.8
CdBr2,49.0
MnGaPt,152.6
NaMgP,13.6
Yb2AsAu,134.0
TiAsP2,47.4
Yb(SiNi)2,191.9
TiBeCd,168.0
TbTiSi,134.9
NaBO2,114.7
LiSnCl3,24.5
Sr(NiAs)2,158.9
KCaF3,124.9
Tm(FeSi)2,246.5
BaInTe,11.9
Sr4CaMn2(SO3)2,139.3
Rb2WBr6,17.1
MnGaFe2,175.7
PtCl2,103.3
Tm2NiIr,171.0
Pm2ZnOs,131.0
Zr(MoO4)2,196.2
CaBiClO2,57.7
AgN3,68.3
Ba4NaBi,14.9
Pr(GeRh)2,199.0
SmC2,169.9
ZrBe2Si,187.5
CoSi2,229.3
Na3AlF6,100.3
PaRh3,321.4
BaMg(FeO2)4,155.8
Er2CuPt,150.4
NaMnBe2,98.9
Li3Al2CrO6,372.4
BeTlMo,174.5
PrCuS2,96.1
RuF3,97.1
Mg3Fe,113.2
TlCoMo2,187.2
Ba(PrS2)2,125.9
BePd,196.0
LuSnAu,133.3
HfBrN,179.7
MnInRh2,219.2
CrIr3,539.4
K(CoSe)2,91.7
Nb3Os,416.3
CrFe3,355.9
LiCuO,130.8
ZnCu2SnSe4,77.0
CaHgO2,96.4
MgSbF6,51.9
Ti2MnBe,144.3
CaBeNi2,80.7
Al9Co2,201.8
BaNaZr,13.0
BaSc2Nb,42.1
NaBeCo4,130.3
CuSbS2,100.4
MnAlPt,234.8
Cu2SnSe4,46.8
CaGeO3,327.4
YTiGe,119.6
Mg2PN3,303.3
BaCeN2,194.1
MgBeRh,224.9
MnBe2Zn,173.2
K2BeZn,20.5
NdPPd,203.0
RbDyO2,193.6
AuCl2,29.9
Tb2Cr2C3,254.7
BaSb3,51.0
LiAsRh2,206.7
InPbCl3,41.0
Bi2OF4,149.0
MgV2O5,134.8
LiDy2Tc,122.6
UCr3,211.1
SrHClO,70.2
MnBeV2,287.1
SrAlGeH,134.8
USbRh,177.7
HF,67.1
ZrCo2Sn,185.0
K3ScSi2O7,192.3
Mg(AlC)2,336.8
BaSc2Ni,92.4
K2PAu,56.3
TaTlPt,213.1
Cr3Ir,450.6
NdBPt3,243.9
Ti3TlC,275.4
ErZn,94.9
Ho6CoBi2,88.7
Ba2LiZn,27.0
TbBPd3,224.7
LuScPd2,159.7
NaZr2CuF,3.8
Sm2IrRh,147.9
XeF4,23.7
PmMgRh2,160.0
Pr2Tl,68.8
CaAl4,65.8
ZrVSi,195.7
BaSiTe2,56.2
HoSnPd2,135.4
MgCuSn,105.0
BaLiSb,7.9
BAs,319.4
NbAlNi2,215.3
YWN3,212.7
SbCl3,15.2
BrCl,18.1
USb2Au,114.9
Li3Pb,61.2
TaBeBr,134.6
Li2CrCl4,42.5
UNiAs2,194.7
BeNbFe,188.9
Ho2S3,116.5
H4C,4.1
UGeSe,167.7
Sc2IrRu,278.3
GaCuO2,235.8
Ti3AlN,197.2
SnHgF6,43.3
Dy(GeRh)2,199.2
HfSe2,117.4
NaMgBO3,251.6
KTlCl4,26.6
Zr2Fe3Ge,269.0
PmCd3,76.7
Mg(SnN)2,123.5
BaTiBr,7.8
AuSe,31.8
PbI2,24.7
DyGa2,180.4
Mg(AlH4)2,44.5
FeRh,18.6
InNi3,197.1
K3Zn2F7,106.8
BaTiO3,242.6
Te2Mo3S4,113.6
C3NClO4,21.4
TiS3,111.7
Ti3TlN,200.3
PrCo5,192.8
ScAsRu2,90.0
BeFe2Ge,199.1
CoH2SeO4,127.2
NaHO,80.7
NaGe2N3,272.8
NaHoO2,250.6
TiZnF6,57.8
SiCN,28.5
BPS4,18.3
KNaSmNbO5,189.9
PSe,18.5
YbIn3,62.6
CaFeO3,179.7
LuBi2ClO4,180.2
Be2CrIn,169.9
ErTaO4,292.3
Na6PbO5,103.0
YSe,209.4
GaAgSe2,71.4
RbCaSb,39.6
LiNbIr2,278.0
KZnAs,98.1
NaNbSe2,130.7
HoSiIr,245.5
BaMo2Br,57.1
Be2TcSb,159.4
Li(Co3P2)2,346.4
PaAgO3,275.0
Dy3Mn3Ga2Si,98.8
Pr(HO)3,99.9
CaSnO2,61.9
Cr2FeTe4,97.8
Ba2BiSbO6,136.4
K2SiF6,42.0
Sm(SiPd)2,195.0
YbF2,96.3
FeBO3,497.7
SnPt,164.1
Mg2Ti3O8,235.3
Na2LiN,70.2
Mg3BeAl8O6,354.7
MoRh,505.7
ErBiPt,147.8
TiInFe2,256.3
CaBeTc2,176.7
SnBiO4,214.9
AcBr3,39.6
YP,163.3
Mg(BiO3)2,167.4
Li5Sn2,75.4
YbB2,174.3
Zn4(B2O)3,298.1
BiAuBr6,55.1
K2MnF6,55.9
Zn2Bi2O5,152.4
BaP3,77.2
ErInPd2,144.0
HoRh,163.2
TmMnRh2,116.6
HfSiPt,196.5
Ba(PPd)2,138.5
SeBr,20.2
CoS2,38.2
InTeCl,32.8
CeScSi,102.6
Na2PtC2,49.4
TbPO4,284.9
ScAu2,151.7
KErTe2,62.7
NaCrS2,102.1
SbS2,13.8
NpC,209.3
AlPd,188.3
NaSmSe2,89.4
TiBr2,50.3
YHo3,65.8
TiNi2Sb,157.1
ScBe2Sb,154.3
ZrAs2,198.2
TeI2,11.3
Yb(FeGe)2,151.2
RbCa2Nb3,279.9
BeSiIr2,293.5
LiYBe,90.5
LiMgAs,96.2
ThSnI6,28.4
AgBiSCl2,47.0
LiBe2Sb,95.2
K3AlH6,35.5
BaNiF6,99.9
Li5CuF6,118.2
Pr2ZnAg,71.1
Nd(CoB)2,298.6
MnPd3,201.7
CaUO4,243.0
KH2N,38.7
BeCrNi,254.6
LiAl,67.2
BrN3,96.5
Rb8N3O,48.3
SiP2O7,375.2
KRb2ScF6,93.5
Ho(MnGe)2,162.2
Sc2BeSb,123.6
BeFe2Se,110.5
BeTc2Ge,254.0
Li4CO4,142.1
Hf2BeBr,143.2
LuPb2,49.4
Y2AlNi2,136.3
Li8PtO6,188.5
RbNa7(CoO3)2,66.4
HoSb,74.3
K2PtBr6,27.7
Ni3C,271.5
TbB2,321.9
PrHo3,61.0
Ge2Mo,290.2
Na3ErCl6,33.9
SmGeRu,163.8
KMgSb,56.7
Li2MnSi3O8,81.3
DyIr3,302.7
Ti3Pd5,189.7
Na4ScBe,24.4
NbSbO4,180.4
Ca2ScBe,9.4
BeNbPb,15.6
HoAl3,156.8
VZn3,175.4
Sm(CuSi)2,201.8
BaCdSn,9.7
TaN,715.5
KCaBr3,47.6
SbClF8,31.7
NaLiSe,66.6
YScBe,63.8
MnAgO2,133.0
NaGaTe2,29.3
K2MoCl6,27.5
NaMnBe,0.9
FeSiW,382.3
Sm3V,34.0
PdO2,376.3
Ca2BeMo,58.3
Mg2FeN2,161.5
Ba2ErRuO6,286.8
Li2VSiO5,240.0
Ca(MgSb)2,82.7
ScNiBi,166.4
BaGeF6,109.9
MnAlTc,132.9
U2Cl5O2,54.7
YAlAg2,106.5
Al2Au,143.0
LaC2,139.6
K2BaGa,12.8
Na2Ti2O5,127.4
SiHgO3,262.2
ZrSiTe,175.4
YAsO4,242.5
SmRh,141.1
ScNbOs2,393.4
VSi2As,9.4
GeClF,98.5
Ba2YCo3O7,217.9
TiClO,228.9
Ce(CuSi)2,206.1
Co(AsO3)2,343.2
SrAgSb,26.6
NaInSe2,84.8
RbC,29.0
InOF,222.7
Tl2SnCl6,28.8
SrAgAs,124.3
CuSbAs,98.6
K3AuSe2,28.7
ThO2,358.7
Sr2LiTl,35.6
KTi2Be,52.6
TbCu,116.2
KDyS2,99.4
LiCaGaF6,110.7
Li2YbSi,84.2
Nd(SiAg)2,159.3
BaTe,84.5
BaGaBO3F2,167.7
LiMgBi,56.3
BaRuPt2,104.8
LiPaRu2,168.3
Ba2PdO3,215.8
Tm(FeGe)2,196.1
Ta2MnAs,157.8
Ca2Cr2O5,162.9
RbClO2,31.7
BaNa2P,14.9
Na4HgP2,48.2
BaBiBr,16.6
SnPt3,257.1
Li2CeO3,118.2
CaV2O5,117.5
TbSb,158.8
YVO4,246.2
NaBeBr2,69.4
MnNbP,384.3
CuNi2Sn,146.0
Sc3Pb,98.2
AsCl5,23.6
SnBO3,249.2
NaSbSe2,42.4
Tc2AsPt,41.2
MnVAs,164.9
MoO2,136.5
Li2NdAs2,74.7
Nb(SeCl)2,96.2
Yb3W,69.9
CIN,14.1
Er(SiIr)2,306.2
TiFeCoSb,151.0
Be4TeO7,296.3
Fe2As,237.1
Mg3Mn,50.0
Ba(AsPd)2,132.4
RbHF2,43.3
Na3BP2,38.1
InBi2S4Cl,76.2
Ca2SiO4,136.3
SmP3,125.4
ScSiNi,213.0
YCrO4,236.1
Er3SnC,127.9
XeF2,24.2
Nb2C,397.3
Be2TePt,199.2
KAuC2,31.0
CaZnSi,102.2
Li2PtAu,197.6
YAg,102.1
Rb2AuI,14.3
SrBeCu,69.4
CuP2,153.6
ZrO,220.0
AsOs2Cl,206.0
BeCr2Cd,244.7
V2C,428.1
ScBeBr2,41.0
Li8NO3,171.1
ErTiGe,141.6
NbS3,166.8
TiVO4,293.1
Y2TiO5,203.4
Mn2SnRu,217.3
BeMoSe2,212.6
MgNiF6,87.6
NbCrSe5,54.2
PuIn,17.5
H6PbCNCl3,50.5
ErSi,211.9
Ca2AsI,71.0
Lu3Ga,92.7
Cr3PdN,491.1
LuGaPd2,143.7
Sr2BeRu,113.8
Sm2CuRu,131.9
Hg2SO4,105.8
Ni3Sn,149.3
DyBi,141.8
Mn2SiRu,322.1
Sr2BrN,96.3
Mn2BePt,263.3
KBaSn,13.3
AuCN,26.9
DyMn2,157.4
Mn3RhN,556.8
Ti2AlV,135.1
LiCaAlF6,120.7
Ca2Sb,66.8
Pb2ClO2,92.4
Mn2BePd,239.3
UFeC2,330.8
Ba4RuBr,10.1
SmSnAu,126.6
PuRh3,294.3
Na2CdCl4,51.8
Ni3S2,211.0
BaSO4,81.5
Rb2Pd,18.2
Th2Zn,102.6
CeVO4,224.7
VAg(PSe3)2,70.3
Sc4BeTc,97.2
SmCo2,164.5
NbCl4,30.7
Y3SnC,185.2
NaPF6,74.1
SrSO4,70.5
Ba(CoAs)2,133.4
Ho2TlAg,96.5
VNi3,290.3
NaHO,33.8
BeV2Se,151.0
VIr3,534.8
Tm3AlC,113.6
MgVF6,61.5
Sr2HgPb,63.8
Sc2GaAg,113.2
Sr3AsN,120.5
Na4Al3Ge3ClO2,76.6
Tl3VS4,55.1
DyPPt,231.7
NbTl3Se4,46.3
TiZnF5,132.2
UIr2,329.5
Rb2SnI6,18.7
Ga2TeS2,61.9
NaN3,36.7
Mg2CrN2,200.3
BeFe2Cu,171.0
YbIn2Ni,89.5
Be2TlIr,169.8
CdSnF6,44.2
RbAu5,94.3
YbOs3,261.8
Al2CdTe4,44.3
MnCu2SnSe4,68.3
Ca2CoN2,148.3
Zr2Al,130.9
Sc2BeCl,66.3
Pr3AlC,126.0
MgAg3,105.4
BeInW,256.2
Ba4TaRh,23.4
MnPd,391.5
PrO,303.0
Ca6Ge2O,93.1
TiBe2Cd,178.9
SrS2,88.4
CuPtO2,272.4
SmI3,3.6
SrPb3,60.5
K2Mn2O3,76.5
TmAgTe2,81.6
AlGaN2,378.4
Sm3Ir,98.5
Cr2HO4,210.7
DyAgSb2,114.4
ScRu3,250.7
Ca3AsP,113.0
Sr(BeN)2,280.0
HfBeCl,109.3
MnH4(ClO)2,22.2
CeInPd,125.4
Mg(BiO2)2,207.9
BaTeO3,84.9
Rb3Ir,31.0
Ba2ScTl,21.9
NdCuSn,139.5
Ba4HgIr,15.1
CaSbF6,29.7
BiBO3,148.1
K2SbAu,41.6
Eu3As4,107.2
NaMnBi,45.4
Al(CoO2)2,238.6
TbIr2,291.3
Ba2YNb,20.4
Mg2H6Ru,155.5
HfVF6,241.0
SmAsPd,184.4
Hf2ZnHg,144.7
VB,618.9
HgRhF6,55.4
HoSe,218.7
Cd(GaSe2)2,53.2
BaZn(NiO2)4,180.6
BrF5,23.1
Ag2S,131.4
Y2Si4Mo3,277.8
BeCrSb2,79.7
KSbS2,35.1
TaTl3S4,53.0
SrO,300.0
Ba2YTi2TlO7,202.2
Sc2GaOs,165.9
GaCuCl4,24.4
LiSiNi2,175.8
K3H5Pt,32.7
BeGe2Pd,109.1
Li2BeCl,57.9
Sr(ZnAs)2,113.3
TbCo3B2,379.6
CrFeTe,187.8
SbO2,220.9
Y2ZnRu,132.8
Be2CuBr,66.5
NaPrO2,183.6
Li3P,101.3
NaSnS2,79.5
Sc2MnC,169.3
LuCo2,208.5
KYbS2,52.8
Na2CrF4,74.6
LiBePt,136.0
PuNi,218.0
MnAlO3,208.5
ThSbTe,100.5
TiBeSe2,81.2
K2RbPdF5,47.1
Tl3Ga9S3O2,63.9
RbBaTaS4,60.1
BeInSn,96.9
Ca4Mg3H4,91.0
BaSiBi2,47.3
Y(SnO2)2,138.1
AgNO2,168.5
Sr(AlPb)2,28.7
Ba4NbCu,16.1
Ca3SnH2,58.1
Sm(SiRh)2,243.1
NaTiO2,274.3
SbIrS,287.0
Er(SiPt)2,189.4
TbC2,185.7
CuBr,63.7
ZrNiSb,194.5
GaNi3,229.1
LiHF2,77.2
ZnRhF6,72.9
Rb2NaRhF6,98.5
InF3,53.4
NaBi2AuO5,152.7
MnAlRu2,338.1
CaTl2O4,190.7
Cu2HgGeSe4,75.9
InCuSe2,71.5
LiBeOs2,377.6
Sc2BeTc,151.9
K2MnH2OF5,38.5
Ca3UN4,237.3
Ca(CrN)2,170.1
LiLu2Rh,139.2
MnBe2Si,188.9
ZnO,433.4
LiTbO2,193.1
Re2NiO8,97.8
ThFe5,179.1
LuGeAu,164.2
NaI,36.8
HoIO,137.0
NiS2,69.7
MnPt3,304.8
ErMg,54.9
NaBeTc2,188.2
LuP5,125.2
Sb7Mo3,163.3
ZrBe2Ni,182.7
LuFe2,166.7
ScNi2Sn,167.1
YBe2Rh,117.0
Mn2ZnO4,142.3
BeCr2Se,115.7
Ga2PbO4,105.8
Cd2BiAsO6,143.6
CaBeSi2,120.5
LiYb2Tl,42.3
CdHgO2,98.6
PrN,337.6
CoAs3,240.5
Ti2FeSe4,147.1
Zn(HO)2,147.8
BPbO3,170.3
Ba(GeRh)2,143.2
Te2Os,269.8
RbHoO2,196.9
SrBeV2,63.4
Mn3Pt,409.3
Np(SiOs)2,213.3
Ag3Rh,138.8
Sc(SiNi)2,208.1
ScPS4,69.5
NpFe3,266.6
Er2NiRu,168.7
MnAlPd2,112.0
Ba2ScHg,22.9
SiB6,395.8
Rb2Te,20.8
Li3(CuO2)2,94.8
Co2As,238.4
LuInAu2,111.6
YS,239.6
NaNbO3,415.3
BeMoRh,398.0
Zr2BeCl,92.4
MnZnO2,78.6
Er3PbC,123.0
NdAl,73.7
Mg5(HO3)2,268.8
RbNO3,39.8
LiZrSe2,117.2
SrBeBr2,42.2
MgBePb,73.5
BaSbPt,114.0
BeCu,198.8
Ta2BeOs,303.0
SrLiAlF6,103.8
YbBiPt,121.9
BaPdF4,69.1
KYSn,44.2
FePt3,312.5
Lu2MnS4,93.2
Ce(POs2)2,331.3
Ti2NiIr,188.6
Yb(SiAg)2,132.6
Ba4NaSb,14.2
UH3,244.8
TlHCO2,23.6
SrHfO3,264.5
Be2RhCl,218.7
LiDyS2,164.8
Sr2SnO4,221.5
HfBeFe4,261.6
BePCl2,76.3
PmInPd2,131.8
GeH3Cl,12.1
Ga2HgSe4,52.2
Ba4CdHg,10.4
YGeAu,170.0
BeCdSe2,126.8
SbPbClO2,62.4
FeCoO4,53.3
BaHfS3,138.9
Li3Pt,91.7
FeSn,171.0
LiFe3O4,241.1
SrCuP,152.1
HfBeSi,141.1
Na3CuO2,89.4
CaCdSi,70.1
BeCdFe2,251.0
Sr3V2O8,122.5
Fe2C,333.1
LiCoO2,356.5
Ba2Ti3Tl2,141.3
BaZnCl2,52.3
ErIr2,299.4
HfAlAu2,158.4
FeB,426.2
BeInW2,255.4
HoTe,177.0
TlPbI3,23.5
Tb2CoGe2,120.3
NdAl2,150.9
YCoC2,392.6
Li6Br3N,51.1
Sc2FeSi2,206.0
Te2MoWSe2,110.5
ScS2,77.6
Ag3N,41.5
SnO2,477.5
Na2CrO4,79.4
Rb3ClO,48.0
Rb3Na(RuO4)2,50.1
Na2Pd3O4,248.6
CaGe2,94.6
BeSiTe,15.8
Ti3In,111.3
Nd(FeSi)2,239.5
Sr(SnAs)2,91.1
BSb,183.9
AuCl,27.8
TiAlFe2,310.3
Eu2H3Cl,116.9
Sc2NiOs,206.9
NdCrO4,217.8
CaCO3,167.0
Tm(CoSi)2,248.0
Li3Mn3O5F3,193.9
Co2B,422.6
MnGeRh2,60.4
ThSnPt,183.2
NbRh,332.3
Np2InNi2,95.8
VInPt,132.5
Tl2TeCl6,30.0
HoAu4,145.5
Ba2HoSbO6,280.6
Y2Fe2Si2C,267.6
SmRh3C,293.1
TiAl3,186.7
BBr3,19.8
Li4Fe2Cu3,162.5
Be2TlRh,149.3
NdSeF,155.3
CoSbS,191.7
LiDy2Ru,130.7
Hf6NiSb2,217.2
BeVSe2,178.6
Mg3B(HO2)3,231.6
Ce2SO2,176.6
Ba4NbSe,16.3
ScBeGe,237.6
ScZnPd2,122.2
NbAlRu2,394.3
Th2SeN2,207.9
CaCd3O4,197.6
HfV2,160.8
UFeS3,132.3
VGeAs,37.9
AlCuS2,109.7
InSe,62.0
NdSmZn2,82.0
TbInAg2,99.0
CaMg(CO3)2,209.2
BiF5,28.6
CaW,147.2
ScBeSe2,189.3
SnP,152.6
BeFe4Pb,147.8
DyTlS2,93.2
Al5CuSe8,95.3
VFeTe,235.7
ZnPS3,112.1
Ca2AsAu,122.4
Rb3Tl,5.4
K3Mo,12.2
HoGe,188.8
BaCaV,0.6
Sb2Au,116.5
AgTe2Au,49.7
MnHg,79.3
HfGePt,99.9
Mn3GaN,451.2
AuS,72.1
Ba2NbTe,29.0
Li(TiS2)3,144.7
HCl,17.5
Tl2SiS3,34.2
SnAu,92.5
MnAu4,157.1
Sr3PN,126.2
V3Co,399.5
NpSbTe,99.4
SrZrBe,42.1
TaAlPt,142.1
UC2,270.9
CaCuP,181.4
Ta3SBr7,108.3
MnGePd,176.4
Li(NiO2)2,210.3
BeInHg,45.7
BaNi2Cl,33.4
Ni2Mo,303.7
TlSbTe2,64.1
Ca2BeW,73.4
Hf2CuOs,222.4
LiIr,381.1
AlCrFe2,336.6
YErZn2,93.1
NbAlO4,287.1
Ca2CoO3,152.7
TaNbAs,88.7
BeVSi2,118.8
ReSe2,204.7
NbBr5,4.9
MgTi2S5,78.5
Sb3Ir,194.5
Mg(Co3P2)2,341.8
Mn2OF3,45.4
K4Br2O,42.7
AlH3,81.1
ScTlRh2,183.9
Ba4Na(BN2)3,116.1
TbAu,131.9
KPrGeSe4,56.5
BaCa2Mg,24.0
Ti2CoIr,191.0
Tb(SiNi)2,230.6
U2AsN2,255.9
ZnCu2SnSe4,76.3
Tb(FeB)2,248.2
Ta2Si,323.5
BaPr2ZnS5,104.6
FeAg3,100.4
Ti2Rh,272.9
K2MgH4,52.2
YCoF5,117.9
K2ZnTe2,33.0
ZrNi4Sn,219.0
NaH,102.8
KTi2Bi,65.0
RbAu3Se2,26.1
ScBeRu2,122.5
FeCoGe,246.1
ErAu2,139.7
MgCO3,260.8
Mg2BeCl,46.9
FePSe3,105.5
Nd(NiGe)2,192.1
VSiPt,208.7
BeCu2P,176.8
TiNiSn,218.6
RbErO2,201.5
ZnCoF6,87.1
TbHO2,196.7
CaNiN,295.8
LiSiNO,247.5
LiSmO2,177.4
UIN,133.4
Ho2CdS4,159.0
Ti2CrIr,339.2
LuTlSe2,83.3
FeSbO4,258.5
BeZn2Cl,64.9
MgNbRu2,299.7
NpSi3,187.9
MgBe2Co,63.6
GdTe,167.9
Ba3MgTa2O9,266.0
LiCeSn2,85.0
ErH,115.6
HfTc,326.0
ScRh3C,356.7
TiHg,139.2
V5S4,220.8
SrTiO3,338.5
Ba(GaTe2)2,38.5
RbAuBr3,26.3
UPb3,75.2
Ba2DySbO6,277.3
PrSb2Pd,108.0
Ba(PRh)2,162.6
BaSi,57.9
K3PO4,67.5
Al2Pd,151.1
BeFePb2,65.5
ErAgSe2,142.8
AcCl3,41.9
CClF3,22.4
Yb2SO2,100.9
BeNiSe,133.4
CuAgS,91.6
UB4,505.0
K4CO4,20.6
Ba2BrN,67.2
Sr2PbO4,187.9
BaBeSiO4,164.0
RbBaSiHO4,93.6
Ag2SnHgSe4,57.3
Na2CuAs,69.8
B2Os,724.5
UPbO4,189.7
CaN6,102.3
NbGaO4,245.1
Sc3TlB,162.3
BeCrGe,187.9
TbBi,142.5
Sn2Ir,159.9
MnBe2P,293.4
Na3As,31.3
Cr(GaS2)2,93.6
NaErCl4,31.1
U2Co2Sn,195.9
Zr2SbP,173.7
Ba2NbFeO6,285.3
Ba2YSb,11.0
CaTiF4,159.0
Li2FeS2,96.3
HoPd,147.9
Ba2CdCl,27.2
CaMn2Be,174.0
Li4Ca2Mg(SiN3)2,185.8
CaSiO3,366.3
FeN,365.5
YbPrCd2,64.7
Nd3InC,132.4
BaSnS2,73.6
BeV2In,197.3
Rb3BAs2,30.0
TlPd3O4,194.7
FeP4,279.1
MgSc2In,75.5
HoGa,142.8
Pr3TlC,95.4
MgCoF5,204.2
Mg2Pb,64.8
YCrO3,253.8
K2BaTi,8.5
Nd5CuSe8,48.8
Mn2BeOs,212.8
ZrSnPd,112.4
ScAsPt,159.8
RbH2N,31.9
SrZnO2,162.6
CeBPd3,211.3
Sb2TeSe2,77.9
HgBr2,24.6
Li2CuO2,135.8
NaVO2,239.4
Pb2O3,130.0
Pr(FeSi)2,236.9
ThRu3C,387.4
KAl(SO4)2,186.7
InSiIr,36.4
SmDyHg2,84.1
Ba2Si,32.4
Ag2GeS3,63.2
BaCu2Cl,66.8
ErAu4,146.9
AlSbO4,349.6
TiBeGe2,215.9
TlGaSe2,47.2
SmCrO4,229.3
Cr3SnN,412.6
Na4Br2O,57.8
K2BeOs,77.4
CeMg2Ag,77.9
Be2VTe,180.9
H3ClO,46.9
Sc2BeV,105.2
HfOs,409.1
Rb2CrCl4,32.9
Li7OsO6,143.1
AsPSe,47.4
ZnSiP2,133.9
BaV2P,85.7
FeP2,393.4
PmAgHg2,85.0
KHgF3,98.0
TiZnIr2,309.3
Sb2Ru,219.7
Y(CoB)2,326.7
Rb2PtF6,58.4
Sn7Ir5,213.4
HoPbAu,113.2
CaSnF4,112.8
HfTl3,72.9
KAgO,103.6
BeGa4W,211.2
KSr3,10.8
Eu2PI,96.1
HoIn,68.4
TbTlS2,92.2
MgNiPO5,233.2
SrCaO3,159.3
KBeTe2,58.5
YBeCd2,93.7
Co(BiO3)2,160.9
PrAl3Ni2,171.9
Ba2BiAu,63.6
Sr(CdGa)2,88.1
HoTaO4,289.2
NpO,345.0
TiBe2Pt,182.8
LiBeSi2,131.5
USi2,178.1
ZrSeO,249.7
KSn2Br5,32.4
Na3Nd,20.5
SmBRh3,325.9
YbBiAu,93.5
Sr3GaN3,126.0
Be2VZn,170.2
LiTiBe2,95.4
InCoSi2,53.0
NbCu3S4,95.6
BaBiPb,19.2
Cr3AgO8,91.0
BaSrPb2,30.4
Dy(MnGe)2,165.3
TiI,99.0
HoSi2,94.8
BeCo4Ru,255.2
ScSnPt2,143.4
NaBeV,97.8
Yb3Si5,109.5
NbRu3,382.0
Ba4NiCl,3.2
Rb2Ti(CuS2)2,80.1
VPt,509.7
AlCr2,337.5
UAs,259.2
PrOF,231.5
PbICl,47.8
AcF3,118.1
K3TaO8,92.4
K3Sc,7.8
Y(Al2Fe)4,252.0
AcBrO,122.0
CuTeO4,66.2
YCrF5,151.8
VGaCo2,167.5
Cd3As2,59.7
SrS3,53.1
ZrIn3,127.0
Hg3(SeCl)2,28.9
ScTaRu2,386.9
Nb3Sb,307.2
LiBe2Ru,190.1
Zr2Be2Ga,101.9
MgPbO3,147.9
Hf2Ag,190.6
CuAsSe2,74.7
ScNiP,215.3
BeGa2Co,205.0
CsK2Sb,24.4
BeZn2Tc,177.6
BeNi2Mo,284.9
Dy2CoSi2,161.8
TmH3(CO2)3,159.4
DyTe,175.6
Sm2RuAu,137.0
MgMn2Be,281.2
SbCl(OF3)2,56.2
Li8SnO6,181.7
TeRhCl,40.7
Ho(CuO2)2,240.4
LiMnPt2,178.3
MgTiO3,352.5
BaInMo,3.6
Be2ZnMo,117.5
CoAsPt2,149.6
ScC,316.0
Tb3CuGeS7,131.6
Tl2SnF6,51.4
ZrAlAu2,153.7
ThCoC2,345.2
MnTe2,194.0
Sc2BeOs,99.1
ZrRu3C,508.7
K2SeBr6,26.1
Na4SnO3,73.1
Mg(BeP)2,197.8
MnGeO3,108.9
NiSb2,117.1
CuBiO2,136.3
LiBeCo2,137.7
KC4N3,38.7
K2BeRh,51.3
YAlGe,136.1
Ca3AsN,150.3
PrMnGe,106.8
LiCrO2,387.6
NiSbSe,162.8
Li3YBi2,86.5
VCo3,387.0
ScSi,14.7
Be2FeMo,255.0
Tl2MoO4,34.3
Cu2SnHgSe4,70.0
SbF3,59.6
RbSrCl3,46.8
NiB,462.9
YZn,143.2
AlWF5,18.3
BeCoNi2,230.7
Sm(GePd)2,160.2
Ba2TlBi2O7,75.3
AlZnRh2,288.7
AlAgSe2,74.5
YbPmAg2,79.8
BaCa(FeO2)4,135.9
CrP2,369.3
NaTcAs,9.2
Cd(HO)2,81.5
BaBeV2,96.4
Be2SiTc,196.1
Yb(MnSb)2,56.1
BeMoP2,184.1
SrSbPt,135.6
HfSiNi,163.0
Be2ZnW,168.6
TlCuO2,24.1
ZrBeCl,90.0
Zr2Al,172.3
TlZnF3,121.2
ZrRu,326.9
Pm2ZnPt,116.7
CeFeSi,173.3
VOF3,35.5
ZrBe2Cu,157.4
BaCdHg,13.2
BaCd2Te,42.8
MoH2Cl2O3,33.3
Sr2TiBe2,77.4
NdTeCl,94.6
ErNiSb,191.7
PrSi,146.9
Sr(YS2)2,137.7
FeAs,280.3
Ba2ZnCd,39.7
LiEuO2,179.1
Ti2H4Pd,240.3
Ca2BeBi,22.9
TiNbRe2,419.9
FeN,333.5
LiYbAlF6,133.5
Ba(NdSe2)2,111.3
