pretty_comp,et_c13
NaMnTe2,19.4
ErH,51.8
Mn2GaCo,177.4
Ca2CoW,55.3
MnBe2Cd,87.3
CoAs,106.0
Mg3Mo,45.5
YbGa2,36.6
TiSnO3,120.5
Li2CaGe,23.8
BaCrBr2,14.7
MnSbPd2,129.6
K3AlH6,14.0
BeZnFe4,110.3
MnInF3,42.3
RbCl,4.3
BaV2Bi,1.2
NdVO4,78.3
NbGeAs,116.3
Pr3Ag,32.0
RbAg3Se2,24.4
AlSCl3O2,6.1
TeO3,7.7
AsPSe,71.5
UB2Rh2C,176.3
NaHg2IO2,15.5
HfBeZn,70.4
YScBe,32.6
H3NO,43.7
Ti2AlV,117.2
Ba2TbSbO6,69.5
EuMgH4,46.4
Nd5AgS8,46.4
Zn2GeS4,39.6
FeSnRu2,158.5
Er(Al2Mo)2,62.1
YbPd2Pb,74.9
ErInCu2,72.0
Sr2CaBe,12.0
Rb3Dy,5.7
PbO,13.7
BeZn2Cr,81.0
Li3Tl,21.4
Sr(AlSe2)2,18.7
HfZn,106.2
Nb3Sn,119.3
CaHClO,30.7
LiBeGe,33.6
Sc2BeTc,90.5
PrBr3,32.6
LiCd,35.4
MgI2,7.6
TlGeF3,11.8
Y2Si4Mo3,98.0
Ca(AuO2)2,74.6
YbSi2,31.6
BaNaHg,15.9
V3Re,164.4
CrNi3,167.2
HfZn2,77.8
LaTe,12.4
TmS,25.3
LiAl2Rh,101.5
YBe2Ir,65.1
CaUS2,38.8
SrHfN2,76.3
Th3Bi4,42.7
K4ZnAs2,7.5
HgPRh,121.2
ErGa3,44.3
DySBr,12.4
Rb3Ge,7.8
Sr2ScBe,14.9
RuCl(OF3)2,7.8
Sr2TiBe,25.8
MgBe2Tc,79.4
HfV2,141.6
Na2Ti2O5,47.0
NiMoP2,123.8
LiFeRh2,130.0
NaMgP,51.8
Ti2N,90.8
Na2BeCo,4.8
SbN,11.4
YbNdCd2,37.4
KBaTl,12.8
PbI2,9.6
Mg(InTe2)2,19.9
TiBe2Br,9.9
Sc2TeO6,124.0
PmSnRh2,132.8
Nd(HO)3,51.9
NaBe2Pd,31.9
Sr2Sb,15.7
MnGaFe2,101.3
FePSe3,9.4
TiBeHg,79.3
Th(CrGe)2,102.3
Lu2HgAu,69.9
BaCuCl2,23.2
Sc2GaCu,70.4
BeCuTe,32.6
BaPr2PdO5,79.5
Li2DyIn,27.0
Er2SeO2,77.8
Al(FeB)2,185.5
UO2,132.5
Sc2IrRu,105.2
MgCoF6,36.5
TaS2,68.2
CaBe2Cu,54.9
Ba4MgCd,8.7
UTe,13.9
GaCuSe2,51.2
LuTlSe2,30.2
ZrBeHg,68.7
Tb2ZnNi2,77.6
Mn2SiRh,236.3
Sc2AlRu,95.8
Ba2NdNbO6,62.6
KRb2GaF6,18.4
Ti2CoGe,142.9
KBaCd2,10.5
Li2PrAs2,32.5
FeSiRu2,216.4
CrCo3,193.3
RbAcTe2,14.6
LuScZn2,58.8
TmCdAu2,89.5
TaBe2Cd,108.2
Ti2MnBe,116.2
ErCo3B2,153.7
PrZn,41.7
BeFe4Mo,143.4
BeCo4Cu,133.0
AlVRu2,149.2
TlAsS2,8.7
LiMgSbPd,70.9
MnGaCo2,235.9
ErBi2ClO4,33.3
Ca2Ge,14.8
Er(MnSi)2,102.4
Dy2SeO2,41.1
SrNiSn3,44.7
MgH2SeO5,27.4
CaCO3,60.7
LiNpIr2,187.4
YCoF5,7.0
Lu3Ga,38.4
Ce2ZnNi2,77.2
CaZnGe,26.0
MgRh,92.7
CeOF,74.9
BaGeBr,14.7
BaNiF6,29.4
CoRe3,202.5
KBe2Tc,16.2
ReTeS,53.0
PtCl2,15.9
SrFeO2,70.7
LiCaN,42.7
Li2CoO2,80.5
HfBeRu,127.9
ErPbAu,59.2
VZnRu2,194.0
InNi,107.7
NaTcAs,63.7
TaTlPt,129.1
LiDy2Tc,49.6
Li2FeNiO4,87.6
Sc2GaTc,97.9
PuAl3,41.4
H6PbCBr3N,7.0
UCuGe,83.1
HfGePt,128.5
HoIr,142.7
GaS,12.5
Ca(CoS2)4,57.2
Ho3GaC,6.6
BaMnCO3F2,34.6
RbGaH2,12.2
Dy(CrGe)2,96.0
PmAlAu2,83.0
NdIn3,37.0
Ba2MgV,20.1
Be2NbRh,174.2
SmLuRu2,76.5
BAs,23.9
NaZr2CoF,44.2
VCoSn,108.7
Li2O,27.0
BrCl,15.9
USnAu2,100.5
PrSmZn2,44.0
BaCaCd,16.7
Yb2C(NO)2,48.9
MgTi2S5,23.4
Li4GeO4,55.6
BaF2,34.8
TiBeSi2,50.9
Dy6FeSb2,44.3
BeGa4W,70.1
Na3LiP2O7,34.5
Y2In,27.6
ZnPd,124.9
CaClF,46.8
K2PtCl4,9.7
TmBi2IO4,35.0
Ho6FeSb2,45.3
Tm2AgRu,83.6
Ho2CdOs,85.5
Nb3Al,115.1
KAuF6,10.5
Cr2FeTe4,20.9
ErIn,58.7
CaBe3O4,47.8
HfBe2Ni,104.0
PmTm3,34.0
InNi3,131.9
FeO,128.4
Si2B2O5,109.7
ZnCdPt2,136.1
GaFeNi2,149.7
K3LuSi2O7,59.6
Sc2PdRu,105.5
PrCo5,102.1
BeGaBr,0.3
Ca3Mg,21.2
SbCl3,4.9
RbGeCl3,7.6
MnGaIr2,196.0
Fe2AsCl,110.1
MgUO4,31.9
NaHoF4,44.9
Sm2AgRu,73.2
CaZnF4,46.0
PSe,5.9
RbAgO,19.8
Ho6FeBi2,41.9
Co2As,93.0
Sr(AlH)2,19.7
LiTlO2,66.4
MnNbP,193.4
DyPbAu,57.9
BaCaSi,25.4
CaBeCd,36.2
Ta(TeCl3)2,10.0
Ca(ClO2)2,39.7
HfAlNi2,135.9
Zn2Ni3O8,102.1
TiAsPd2,149.1
Al2HgSe4,31.8
BaCrCl2,24.8
Sr2MnClO3,50.0
Ag2PdO2,72.4
KNdS2,25.2
P2Rh,70.5
BaSc2Ni,23.1
AlTl(MoO4)2,20.6
TbH2,63.6
BiI3,5.8
LuSnAu,42.7
NdS2,51.0
ThNi2,89.9
HoPO4,101.2
WN,225.6
BaBeV2,17.9
H4C,4.6
PrSnPt,79.4
BeFeNi,88.4
Ba3PbO,21.6
SrCuSO,33.9
NaGaO2,68.6
Y2Cr2C3,114.6
TbIr2,160.4
KCu4AsS4,30.5
VGaFe2,156.0
Rb3Nd,5.8
PrTlTe2,23.7
NaBeCl2,7.5
LiUN2,113.2
ZnCl2,7.6
NpN,104.9
ErSF,80.0
Sc2AgIr,108.8
CaGeO3,110.9
SiS2,12.9
ScRu3,180.4
NaN3,22.8
AcTlTe2,27.5
CaBeGe,32.9
Ni4W,197.9
CaSnF4,54.5
ScB2,71.2
BeRhBr2,17.5
H4NCl,17.7
Rb3Er,2.4
VTe,92.2
BeTeIr,21.2
YBiPd2,101.5
CaFeO3,165.2
BaTiPd2,51.4
LiCa2Tl,21.9
ZrBe2V,66.9
ErGe,80.0
CaBeZn2,40.2
CeGa3Pd2,76.0
Sm(MnGe)2,75.5
CeZn,56.3
RbYO2,36.4
BaHfMo,30.1
Zr2CoP,126.6
YbPaRu2,117.1
Be2CrCd,52.7
AlSiTe3,8.6
BaRhF6,31.4
ScSbPd,79.8
ScC,79.2
TaAlCo2,199.3
Th2Zn,57.7
RhF3,61.0
BeV2Cu,102.2
DyIn5Rh,50.6
TlAu3,83.4
Ag2GeS3,46.2
Dy(SiRh)2,102.8
Mg4Ta2O9,83.4
K2UO4,35.5
Fe3C,190.3
Zr2Pd,105.5
NaH,12.3
CaBeCr2,30.9
Sr2HN,20.1
NaVSe2,32.2
Hf2BeBr,15.4
NaGaH4,8.2
ZrNiSb,130.2
Ba4NaCuC2,39.6
Na4Mo(NO)2,36.4
ScZnRh2,128.0
AsCl3,6.2
Ba4CdSe,17.1
Na2GeF6,23.9
TiAl2,67.1
BaSnPb,27.4
Ca2Sb2O5,66.4
Be2CdOs,97.2
Ti2C,111.3
Li2VO2F,35.0
KBe2V,41.7
CeS,15.9
NbCoSn,126.3
TbU3,86.3
Ho(NiP)2,108.1
Er2NiRu,84.1
BaAgP,31.3
VZn3,87.3
MnBeCo4,147.7
BaCdSn,25.9
HfAsCl,97.0
ErN,82.2
TlP,37.4
ThPt,125.1
BaNaSb,24.9
CuBiSCl2,42.7
PrBPd3,107.7
Ga3BN4,152.0
UP2,70.0
TbBr,11.4
BaGaBr,24.7
CdSiP2,60.4
Tb(FeB)2,87.0
LiBeSi,18.8
PrCrO4,78.3
Er2TeO6,111.9
ZrTiTe4,17.3
LiCrBO3,59.8
NbIr3,214.9
CdCo2As,116.6
SmCoO3,135.1
OsCl4,16.2
Mg(BeN)2,69.0
MoS2,15.0
TaBeCr,117.2
Np(SiOs)2,119.2
Ba2NaFe,10.6
Zn(GaS2)2,33.7
NbPd3,160.4
FeSn2(CN)6,18.6
CrS2,13.3
CF2,13.3
Rb3ClO,6.5
VFeH2O5,13.9
PrCuSe2,45.5
TiB,111.9
NaTbS2,25.7
K3MnO4,22.5
Na2LiBe2F7,23.9
YSi,68.4
LiBeIn,21.2
Sr(NO3)2,32.8
SmSnPt,83.2
AgPbBrO,8.9
NdMgO3,86.4
Lu3AlN,46.8
MgCoO2,90.2
BaCaBr,16.2
Dy3GaC,7.1
TlFeSe2,26.1
U3P4,74.4
Sr2CuF6,49.1
TiSb2,55.2
CaAl2,28.1
Co2SbO6,10.7
Li2BeFe,25.4
CaAlSiH,24.0
HgTe,32.9
HoAg2,64.4
Be2BO3F,58.3
TbH3,99.3
UAsSe,50.5
U3O8,29.4
BaCa(FeO2)4,60.0
CuAgS,21.6
VIrO3,104.1
KNaPrNbO5,47.4
TiInNi2,134.2
BaRuPt2,74.8
Sr3SbAs,0.9
KAg2AsO4,47.5
NaNb(CuS2)2,1.9
Ho2Al,53.5
BaYSb2,37.8
CuNi2Sn,150.2
HfInCo2,124.2
SbPd,81.0
CClF3,6.2
Na2MgCl4,21.4
Rb2VAgSe4,9.5
SrC2,14.8
Na6MnCl8,10.3
ZrSi,114.9
Ca3AsP,5.0
MgSn(BO3)2,77.6
DyBr3,5.9
Ca2PI,20.5
MnSiNi2,209.1
Na2TiGeO5,59.5
Fe2As,111.6
Mn3Zn,164.8
Sm(GaPd)2,102.7
ScSnRu2,127.8
Ca(NdTe2)2,24.3
K3NbO8,17.0
K2SbF5,28.6
HoHg,62.4
DyGe,77.7
Ba2YTi2TlO7,64.8
Tm3SnC,1.4
NaZr2Be,34.6
LiMnPt2,121.5
BeTe2Pd,24.7
NaAsRh2,120.5
ThZn4,74.3
CrP2S7,5.9
Sm2TlHg,55.5
ErAlAg2,79.9
BaBeF4,48.5
KrF2,6.2
ZnF2,87.5
AgAuF4,45.3
ThTaN3,122.8
YbSnPd2,83.6
BePdPt2,181.2
LiPF6,20.6
BaScIr,62.3
Ti2Co,113.2
Rb2Pt3S4,13.2
SrPb,22.1
Mn2SnS4,34.5
CrGaP2,60.6
BeMo2W,200.7
Nd3SnC,2.4
HoMgIn,38.8
Tm(CoGe)2,103.4
NdCoSi,55.6
Ti2Ge,107.5
TbTl3,42.8
Te3MoWS,0.5
Yb2SO2,51.1
UN2,139.1
VTe2,21.3
HoBr3,5.7
Ni3Sn,168.4
BaMo2Br,3.9
UCo2,174.8
Th(TeI)2,16.5
Ag3O,99.2
Pt3Pb,153.0
DyBi,15.0
ZrAlNi2,126.6
FeNiPt2,158.2
MnTePd,80.7
PmF3,130.6
Na2CaBe,17.2
Li2CaPb,20.0
Mn4ZnO8,58.0
Sr3Ti2O7,88.0
NaSc2Be,25.5
Pb2S(O2F)2,54.3
Sm2MgAl,42.7
Li3VS4,3.0
ThC,89.6
NaAgO,23.1
Rb2Pd,6.5
MnSbRh,112.6
Pm2S3,52.1
SbTeI,11.6
CoHg3,68.9
Na2BeBr,4.9
Li2ZrN2,58.4
Sr(MgAs)2,25.9
HPbBrO,22.6
TiMn3O8,87.1
YbH2,23.8
SrHg2,19.7
TbAg3,80.3
HfFeCl6,5.8
NpN,123.1
HoNiBi,43.5
SrAu2,80.0
SmRh3C,150.0
Ba4MgTi,10.4
LuBr3,5.2
Ca3MnN3,49.4
Na2CuF4,34.2
NdTe2,33.0
P2Os,46.2
TbSb,15.6
TaO2F,33.8
H8Pt(NCl3)2,16.7
TiSiPt,135.2
V2Zn2O5,123.5
BeCo2Pt,191.3
ZrRu,115.3
Be2ZnBr,18.9
PmSbPd2,104.0
BaSc2Nb,32.9
CaCl2,20.6
Sn7Ir5,86.0
UAs,21.5
TiH2,137.1
Be5Pd,55.6
LiBeV2,51.5
LaC2,24.8
LiO2,200.4
MnAlAu2,131.5
VFeSe,125.5
CrOF,32.0
Ba4YCu,10.2
LiAgC2,3.7
Ti3Ir,157.7
PrSb,33.8
CdCl2,15.2
BeV2Hg,109.5
K4BeNb,5.2
BeRu2Pb,80.9
KCN,2.6
NpB2,97.8
SbPO5,47.5
Zn2AsW,150.3
ZrAlCo2,146.9
NaYSe2,22.8
Rb3Sm,5.9
MnGeN2,71.2
BaNd2PdO5,80.5
HoInPt,91.3
Te4Mo(WS)2,10.1
LiHo3,34.6
NiCl2,10.5
Ti(CrSe2)2,63.6
CdS,50.1
Ba4RuBr,19.3
TiBeV2,125.2
Ce2SeF4,38.0
Ba2MgTe,21.5
UMnSe3,76.0
Tb(SiRu)2,100.8
BeP4Ru,108.3
RbSc5Te8,19.3
Li3SbS4,2.3
Mg(SbO3)2,46.0
RbCaCO3F,22.3
Ho2RuAu,94.2
MnGeRh2,249.4
SrHg,22.8
RbNaO,31.4
SrBeBi2,30.7
TbF3,62.9
NaInSe2,21.9
BeGaCo,64.7
Yb(HO)3,51.8
BaPdS2,24.1
Ba(InTe2)2,14.6
Ag2S,58.4
ScBe2Br,36.3
CaBiClO2,47.1
K3NaCr2O8,15.4
CrH,133.2
ErPO4,101.4
Ba2ErSbO6,72.9
Yb(SiOs)2,113.2
ErNiSb,49.8
YSi2,49.3
NdRh3C,148.2
Ga2S3,19.9
TmCu,55.6
NbInSe2,12.4
KSb,10.7
CaSbAu,21.9
Cd2As2O7,88.6
MnP,164.8
Sr2HfBe,30.5
LiVS2,36.6
Sc2AlIr,99.0
ZrNiSn,92.7
BeSnSb,16.2
TeWS,0.2
KI,5.2
NaMoF6,4.6
Ca(CoGe)2,65.7
LiBeFe2,130.3
LiHfPt2,155.9
LiGaCl4,8.5
Tb3Al,34.8
SmCuO2,85.9
PICl6,8.8
Lu3SnC,38.6
MnCu2Sb,98.9
CaBeMo2,39.0
ZrCoAs,122.9
Lu2S3,61.5
CoGe,104.8
MnIr,197.1
Nd(SiAu)2,96.5
ErH2,62.6
K3Zr,7.8
PrCoO3,134.0
TiOs,147.1
YAgTe2,36.9
KCuO,24.6
H6CIN,4.3
CeTh2O6,159.4
Ca(BH)2,54.3
AlTlO2,92.8
LiRhF6,17.6
NbNiP,176.0
RbMgBO3,46.2
CeGeAu,69.3
Er2In,28.5
Na3ScF6,29.2
BeInRh2,99.9
HfCo,138.4
LiBeOs2,200.8
CrTe2,20.6
SnBiO4,93.4
LiTb(CuP)2,38.1
VSnPt,120.8
NiHO2,31.1
MnBe2Si,97.9
TmP,27.5
Li4CO4,48.8
HoHSe,38.7
Fe4N,121.2
Ho(CoSi)2,102.5
SrGaSnH,18.6
KNaSmTaO5,49.1
CuP2,58.3
KAlH4,9.8
ErMg,39.3
MgSiRh2,138.7
KCuF3,58.7
BaNaSr2,9.1
ErHg2,43.2
CaPd3C,114.2
CrCuS2,72.4
YBe2Rh,96.4
Ba4TiBr,11.7
BeCo2Br,2.6
ErVO4,104.8
PrI3,5.3
Rb2SnBr6,13.2
VS2N3Cl2,7.0
KTiPS5,7.5
Th(CoSi)2,115.9
Zr2BeGe,44.4
SrCrW2,102.1
Ba(BiO2)4,2.3
CaSiSnO5,86.9
TaTl3S4,11.7
DyTmMg2,38.6
BaYTe,30.3
DyZnRh2,112.6
Mn3Pt,178.3
LiAuI4,10.8
Li2BeTc,23.9
Rb2NaTiF6,26.4
Pr(SiRh)2,91.4
CaBeSb2,30.3
Li2V(OF)2,27.1
BaAlSiH,24.7
NdAu,65.6
Ba2Bi2O5,32.7
K2NiF4,38.0
Li3CeBi2,19.1
NaAgF4,26.0
P2Pt,63.4
Mg(CrN)2,52.1
H3ClO,9.3
Sm2CuRu,70.0
BeV2Cu,119.7
Ga2FeS4,11.9
BeInSn,20.3
ZnCu2SnSe4,48.8
KSc(MoO4)2,18.5
InBi2S4Cl,33.1
Li(TiS2)3,14.0
AgCO2,50.6
BaP2Ru,50.8
BeZnFe2,119.4
Mn3GaC,101.0
CrNiAs,121.9
YF3,67.4
Co2P2O7,105.6
Ta2SnO6,94.2
KYSn,21.1
SeCl,6.2
Cd(GaO2)2,145.5
BaSiC,1.3
CeOF,64.8
AgBi(PS3)2,19.1
BeCuBr,9.9
LiPb,26.5
Na4Al3Ge3ClO2,44.4
Mn(Sb2O)2,41.5
HfBeSb2,51.9
LiAsPd2,105.5
MgBeW2,75.5
HfBeFe4,135.2
NpMn3,185.3
BaHo2PdO5,85.1
Hg3AsS4Cl,20.3
Ta2Se,29.1
HfNiGe,117.4
Tl3Ga9S3O2,19.9
Tb(SiAg)2,75.4
US,33.0
SrBeV2,46.3
BaCdO2,66.9
KLiBeF4,22.9
Ba4MgSn,11.6
Ba2NaHf,13.9
YGe,74.0
HfBeSi,86.0
LiVO2,60.4
Tl2Te3,16.0
PmTlTe2,32.7
Li2SbAu,53.6
MoAsPt2,195.7
Y(SiRh)2,100.5
SrTiO3,117.0
NbIr,198.7
Mn(AlS2)2,24.5
UFeB4,137.5
P2W,115.7
Ba2HgPb,18.7
TmI3,4.1
YbAgO2,79.5
Al(IO3)3,34.3
Ca3Bi2,2.9
PuGe3,52.8
Sc2Si2Ru,84.2
LiCaCrF6,53.7
Ba3SbP,0.2
KPrTe4,13.2
SbTe2F6,18.1
Rb2NiF6,17.8
TaTeBr9,5.5
CeH2,56.0
NaMgBe,20.7
LiTaO3,86.6
PtS,119.6
Be2CrHg,56.3
Ti3In,104.4
BaInBr,22.4
HfBe2Zn,67.7
MgRe3,223.9
Ag(TeMo)6,18.5
HoCuSb2,57.4
K4SnSb2F4,21.7
NaGaTe2,10.0
KPrO2,34.1
Sm3InN,40.4
KFe2S3,21.6
Na3SbSe4,15.9
MgCuSn,43.7
Hf2CuSb3,64.9
CuH2SO5,33.3
PmInAg2,67.4
Pr(SbOs2)2,47.8
CrC,175.8
ZnSeO3,65.7
LiHfPd2,128.2
Tb(SiNi)2,99.5
Cd(GaS2)2,35.9
TaAlNi2,172.4
ErNi5,102.3
GaSi(MoS2)4,44.7
YH3(CO2)3,54.7
Mn2InCo,176.0
NaTeAu,11.7
KH2N,6.7
GaAs,23.7
VAs,92.2
RbCaF3,21.4
BiO,66.5
KHoS2,27.6
HfTaNO3,104.3
NaTbSe2,23.0
AuCN,13.5
SiH2C2(NF)6,13.0
ZnCdS2,55.6
ZnSbF6,25.3
TbRh,97.9
Mg(AlSe2)2,13.4
LiWO2,65.6
PaAs2,69.8
NaMgF3,23.4
Mn(AlTe2)2,19.7
ScAl3,38.3
Ca3SbAs,1.5
NaBO2,33.4
Rb2Al2Sb2O7,17.9
Ba2CuF6,34.5
SnP,29.6
Ho(PRu)2,97.3
NaLiPt,40.8
Li2TiF6,28.2
Y2BeGa,26.0
YAl,56.8
RbNO3,15.9
HoBiPt,67.3
Sr4TiBe,8.9
TmPO4,102.3
Ho(SiRu)2,104.9
Be2GeIr,150.2
Ce2SO2,66.1
CaCoO2,60.7
Th(MnGe)2,102.0
Sm3AlC,34.7
NaCuO,35.0
K2TeO3,11.9
Li2CrCl4,18.9
NaMnSb,21.4
Ba2SnCl,19.6
B2Os,170.9
MnAu4,131.7
KBaV4,11.4
ThAg2,60.0
CdHg2,21.7
Zn(WN)2,143.5
BeVOs2,209.7
Rb2MgH4,2.4
Mn2CoSb,216.0
KScO2,44.0
TePb,35.7
BeNbCd,82.6
ErVO4,89.9
SeI2,4.3
CdSnAs2,40.0
HfH3,65.6
InS,30.3
Tl2SiSe3,10.4
V3Te4,45.9
Pd(SeBr3)2,9.4
CoSbS,50.9
Mg2Sn3O8,86.6
VOsCl,146.0
KRb2CoF6,17.3
Ta(TeBr3)2,11.4
InAgSe2,43.8
BaSnHgS4,23.1
CuCClO,5.9
LuAgPb,61.8
Dy(CoGe)2,101.1
Tm2Al3Si2,62.7
ZrBeCd,68.7
Ni4Mo,186.6
NbCd3,76.2
BaZnCO3F2,38.6
SrO2,39.5
BeHgPd2,126.1
LiBe2Ni,58.0
Sm2AlNO3,131.7
LiMnSbO4,64.2
TlZnF3,61.2
ZrAsRh,142.8
FeSiW,158.7
BiI3,6.6
Ba3N2,13.6
BaTe2,20.6
Ca(InTe2)2,15.5
DyZn,51.4
ScS,27.7
Cd(HO)2,51.2
Tl3SbSe3,12.4
CeCd,41.8
Sc6FeSb2,52.1
BaTiPd2,57.0
AlV3,194.8
Ca2BeIn,31.1
Ba(AgS)2,39.5
Li2MoO3,40.8
RbFeSe2,7.3
VNiSb,92.8
Ba2HfTe,24.8
V3As,112.9
CeBi,43.7
NaCuO2,60.2
Ca2SiB2O7,76.5
NaC4N3,9.9
NaLiICl,10.0
DySnPd2,102.9
RbLiCl2,9.2
Ca2Ti2O5,114.4
TeOF2,17.8
TbP,26.3
U2Ga2O5,115.4
Be2SbW,83.0
Ho(CuSi)2,82.4
Ba2HgCl,19.3
TbInCo2,74.5
MnAl,149.6
Sc2ZnPt,90.5
CaO2,38.4
RbAuSe,1.5
Pr(CuSi)2,74.9
Ti2H4Pd,104.5
Zr(TiGa2)2,63.0
Tm(CuSi)2,83.5
Rb2NaVF6,28.0
AlWO4,150.8
CaMn2Be,61.1
K2UTe3,16.4
Rb(SbSe2)2,17.7
HfBeNb2,122.5
Ca(SnO2)2,93.3
MgWO3,103.0
RbNiBr3,8.3
Pd2Cl2O,41.4
Li(CO)2,37.4
YTi,68.4
YVO4,84.6
KAgO,15.8
LiTiV2O6,96.2
BaMgO2,54.7
YCuO2,88.1
BeInOs2,121.5
Be2TcIr,177.8
AlVOs2,180.4
ZnCoPHO5,31.8
Na2ZrSe3,21.7
Mg2Cr3O8,74.4
TlPbI3,14.2
Rb2Sn2O3,5.7
Ti2BeFe,107.7
Mn2AlB2,96.6
LiEr2Tl,46.1
KBaMo,8.5
Te2Mo,26.1
Na2O,22.1
LiPm2Rh,47.4
BaSrNb,11.9
Sr3MnN3,43.3
MnInRh2,136.1
Y2BeSn,25.7
Ta2OsW,168.5
NaMgSb,15.7
MgSiN2,152.8
HfZrZn2,100.8
Na2CO5,7.5
LiMgAs,23.8
P4S5,6.8
CaVF5,53.6
ErAu2,81.8
CaO,47.8
Rb2Li2GeO4,34.5
BeInW2,117.2
YbI2,8.4
MgVF4,78.5
Ba(MnSn)2,32.5
Yb(MnSi)2,80.1
YCd2,40.0
InOF,88.4
Be2ZnFe,97.9
Pm2SiHg,64.4
Rb2Cu(BrCl)2,3.2
YAlAg2,75.4
SmC2,23.7
YAlSi,32.0
Li2ZnGeO4,66.1
SmDyRh2,98.9
Mg2Pb,23.0
TiSiPd,123.1
CaBe2Fe,49.5
Sm2PbS4,40.7
RuS2,57.0
U(FeGe)2,112.0
HoNi,81.9
Er(CrSi)2,104.6
NdCoO3,133.7
Dy(FeGe)2,100.8
Pr3Al,33.1
PW,147.9
NbTlO3,95.9
Li4Mn(BO3)2,66.8
Na2Te,13.4
TiBeSi,52.2
B6P,70.5
SnPbF4,25.0
NpSnIr,116.6
HfAsRh,163.0
TmTaOs2,137.6
ThCu2,74.9
ScBeCl2,26.0
KErO2,39.5
MnAlF5,27.9
PAuS4,14.2
Yb3Zr,22.7
LiCd2Ni,1.3
Be2NiMo,119.8
GaH3NF3,29.4
KBe2Fe,35.9
BeNb2Fe,147.5
TiFeSn,79.4
SnBrCl,10.1
Mn2NiO6,7.5
Ca(As2Rh3)2,132.7
HoTlS2,32.8
ZnAgF3,62.4
Ni3Hg,139.4
Sr(CdGe)2,39.7
InPO4,82.5
NpSe,17.1
Dy2Tl,29.9
BaBiBO4,31.5
HoCoSi,95.5
SbRh3,155.8
RbF3,24.3
Mn2BeCd,102.7
LuFe2,127.8
LiCoS2,33.6
Na8NO3,20.0
Hg3C,55.9
MgBe2Tl,35.1
Na3Mo(OF)3,32.2
MnBe2Nb,132.1
Sc4BeTc,54.2
Be3Ir,107.2
Ti4As3,67.5
Ca(NiP)2,74.1
YTiGe,58.3
USeO,82.3
YBeCd2,56.7
K2PAuS4,11.5
LiClO2,18.4
Ce(CoP)2,106.3
ErNbRu2,117.3
Ce2Dy2O7,81.4
ErTlO2,50.6
PrAgPb,36.5
PaIr3,183.6
NiTe2,34.4
Ba2Zn3(AsO)2,38.5
Ga2Pt,91.7
Li2VO3,45.1
SrPdF4,57.6
SF6,2.3
K3YF6,21.4
Rb2NaCrF6,28.2
ZnP2(HO)4,15.7
ZrAgMo,124.7
Zn(CrS2)2,62.2
C3NClO4,5.5
MgCl2,13.7
BeV2Pt,155.9
KCdSb,15.3
NaCu2As,70.4
NaCSN,11.9
Np(SiRh)2,102.0
RbAgO,15.3
MoW2(SeS2)2,9.3
MnCu2GeS4,41.5
TiBe2Os,114.2
BaNaLi,8.2
LuSbPt,78.1
CaPt5,120.6
YFe2,114.5
NbInS2,31.2
MnPO4,14.1
NdCoGe,57.3
Nb3CoS6,49.8
BaAuO2,44.1
LiAuF4,29.2
Ti2AlTc,138.8
LiYbF4,50.8
Nb2VAs,172.0
RbBaSiHO4,47.5
Mn2AlV,149.8
TmIO,12.3
Er(CuSi)2,83.0
ScPRu,113.5
Cd2As3I,24.1
IrBr3,10.7
NiO,171.5
TbCo2,117.3
CuO,11.3
CeMg2Ag,37.0
Mn(GaS2)2,32.2
UCo4Sn,164.7
CuAsSe2,21.2
LiMn2(BO3)2,58.4
BeGa2Co,80.8
SrBeSe2,8.8
TiZnO3,105.7
BeNi2Mo,177.7
Nb2CrSe4,58.9
SrLiSb,24.8
NaAcTe2,12.0
Cd4SF6,80.3
Rb3Nb,6.1
FePH5CO4,9.9
ZrBrN,12.7
KAu(I2O)2,13.6
TiTl2F6,25.5
SmMnSi,80.0
Ag2H3IO6,85.2
NaHoO2,62.8
KLiSO4,25.7
RbPbF3,17.9
Sc2BeCl,12.0
RbLiO,11.1
MnZnF4,58.2
Sr3(InP2)2,35.1
Sr2Si,14.3
VCu3S4,19.6
CoS2,24.6
BaAl4,31.7
Ba2SnS,34.5
SiPbO3,171.7
Ti3O2,190.9
AlWF5,43.3
MnBe2Ir,194.2
RbNdTe4,13.7
Mg2BeFe,27.8
BaYSc2,25.9
Li2AlBO4,58.0
HoSbPd,71.4
NdVO3,138.5
BaSrTe,20.7
Xe(OF)2,4.9
Te2MoWSe2,2.0
NdFe5,124.0
Sb2Te4Pb,24.0
ZnMoF5,55.2
Be2FeMo,179.9
Sr2C(NCl)2,33.3
Sc2FeAs,114.1
BeV2Cd,101.6
Be2BiIr,82.7
MgB2,36.5
As8S9,12.7
ScAuO2,110.1
BePdRh2,162.5
BaY2O4,84.3
CaTbF6,21.7
TlAs,33.0
BaLiBr,11.5
Na3BP2,13.9
Mg3V2O8,80.1
DyYZn2,50.2
YbGeO3,112.8
LuSBr,10.7
MnInCu2,108.7
Be2SiTc,69.1
Si2Ru,160.8
Y3Au2,62.0
Ba2Mn2Sb2O,31.5
ThCoSn,93.3
Ta2CrRu,144.7
SrLi2Nb2O7,62.3
Li3Co(OF)2,42.7
CuBr2,19.9
SmLuZn2,50.3
LiAlO2,69.6
ErSCl,13.9
BaBiBr,20.7
Mn(InS2)2,38.2
YAuO2,94.1
ZrBe2Cu,104.9
