pretty_comp,et_c33
ErBi2IO4,84.8
MnCdO3,148.4
TiMn2V,400.5
YbMgTl2,66.2
Si2W,391.2
KP,36.9
V3Cd,144.1
NaAlH4,32.9
KThCuS3,120.9
NaLiTe,11.2
PbO,31.3
NaMnBe2,80.7
TbHO2,77.8
Tl(FeSe)2,34.0
NdInCu2,122.8
TaBe2Cd,125.1
HoAg2,149.7
Na4Al3Ge3ClO2,76.6
VMo2As,190.5
NbBiO4,92.0
Li(CN)2,56.5
Ti2InCo,133.6
BeNbTc,207.7
SmTe,166.0
NaBeH3,99.0
MnBeTl,64.5
CeTh2O6,299.4
CoO,222.8
Sc2BeCo,106.9
BaH4(IO)2,43.5
Cr3RhN,520.4
MnTePd,98.9
Rb3Sb2Au3,47.0
YAsRu,160.1
MgSnO2,40.4
Pr3TlC,95.4
KMnTe2,32.1
BaMgTe,19.7
Ce(MgSi)2,160.8
ScAlAg2,111.3
Mn(GaS2)2,57.5
Mn(BeCl)2,158.2
SmTl,68.3
RbNa2NiO2,68.4
U(CuSi)2,170.6
HoAs,134.7
Be2FeW,265.1
NbRu,153.1
SrHClO,61.5
SrPd3O4,255.5
CoTe2,162.2
TlFeF3,103.3
V3Re,379.2
ScBe2Te,274.6
PCl2OF,17.6
TbBS3,104.2
Al3GaN4,282.4
NdAl4,120.8
TeRuSe,33.6
FeSeBr7,9.1
CrNi3,278.4
ZrAsCl,60.9
ErTlS2,88.9
TiPRu,311.7
InPbCl3,41.0
YCu5,185.0
NbTlO3,352.0
FeF2,244.6
TlPbI3,36.6
Sc3InN,222.2
K2BeRh,51.3
Tb(GeRh)2,213.1
RbTcO4,35.0
Np2InPt2,144.8
NdSF,157.1
Rb2RhF6,45.4
FeSiW,382.3
LiAgF4,120.4
AsF3,32.6
PrO2,114.2
U(HO2)2,26.9
MoPt3,341.7
NaMgP,13.6
Li2CaHfF8,147.6
LiBeSi2,165.9
YbAu,98.1
CeVO4,290.3
KYBe2,73.3
CaSnF6,157.2
K2MgF4,104.6
Tl6TeO6,32.4
ThCoSn,174.1
TlCuO2,37.6
BaNaMg,4.8
Na2H4Pt,49.7
Sc2ZnOs,165.6
Er2Mg,44.9
VNiSb,181.4
TiZn(BiO3)2,78.0
Cd2PdRh,160.1
RbScO2,207.9
MgSiNiO5,271.8
ZrAlRh2,149.6
HgB2(CN)8,31.9
Dy(GePt)2,191.6
SmC2,432.3
LiNbO2,248.9
AuO2F,40.3
Ba2ZrO4,198.9
YbGeO3,376.6
ZrFeCl6,26.9
BeZn2Ge,133.8
TiAsP2,47.4
Na2CaBe,23.8
V3Si,273.6
K2AgSb,32.8
Ca2SiB2O7,244.0
Na3PaF8,102.4
Nd3PbC,103.8
Tm(SiPd)2,214.6
Li5CrCl8,58.2
Ce(FeSi)2,206.5
Pr3SnC,101.1
Ho3In,83.6
USi2,190.4
GaAsPd5,216.8
AlAu,102.6
PmHo3,82.2
NbO,373.9
K2AgAs,39.9
NbFeF6,64.6
InBO3,179.5
Mg(C2N3)2,145.1
K2TeOF4,54.2
Al9Co2,206.7
RbAuF4,44.1
CuCN,563.7
K3Na(RuO4)2,91.0
CuSbS2,77.7
ZnPt,216.2
ScBeIn,114.9
Na3UO4,183.9
CdTeMoO6,77.3
Li5NCl2,82.6
BaCaI4,30.6
Na2SiF6,73.1
NdPb4F,114.3
TeRhCl,84.8
K2SnSe3,28.1
ZrCuF6,78.6
Pd2O,144.1
Sc2AlAg,97.9
MgBe2Os,304.5
Sc3Sb,118.6
TmSbPd,85.1
Pr(AgGe)2,125.0
BeTl2Ga,43.8
CoRe3,634.6
BeGaP,17.9
Li2InRh,85.4
FePSe3,20.1
AlPS4,12.7
MgRh,179.0
BaH5ClO3,37.6
Tm(CrSi)2,260.5
RbUAgS3,116.7
LiN3,151.4
InNi,143.6
TbY3,61.0
CoSn2,167.8
LiDy2Tc,122.6
YbAs,116.5
YbCuGe,108.9
NaH2N,20.7
LaBeP,150.3
Ta2H,265.9
Yb2HgGe,87.7
TlGaO2,145.2
CrCl3,28.8
SrCdO2,205.6
LuScRu2,239.9
FeCl2,34.6
Pm3Si,85.0
Sm2MgAl,69.0
Hg(SbO3)2,114.4
HoCuP2,169.8
BiAuO2,90.9
Co2B,333.3
TaNi2,385.7
BAs,359.0
HoSnPt,152.4
Ba2HfCl,22.8
Ca3TeO6,202.9
SrBeSb,111.3
TaRu,145.0
Li3Pb,33.9
Be2SbW,301.5
DyTlS2,84.7
CaBeOs2,202.9
BaSnO3,266.4
SrCuSF,99.2
MoRh,456.8
Be2SnHg,58.6
ZrAgMo,115.3
NaSO4,75.9
HgOs,279.5
CaCrF5,133.7
UAsSe,139.0
IrF3,98.3
SrLi2Be,25.7
Pr(SiNi)2,183.7
Li(NiO2)2,102.6
PmCd3,76.7
TlPd3,155.0
BaGe2,84.0
Cr2FeTe4,75.1
NiGePd,272.2
Ca3AsCl3,100.3
B3H7CO,16.6
Be2NbSb,295.5
TiBiRh,105.7
Ho(NiP)2,238.5
LiCaN,126.2
SrHI,16.6
LiNd2Ru,111.0
KAg2AsO4,62.5
ThGe,213.5
Cr2AsSe,122.3
BeCr2P,273.3
MgZn2,100.2
ZnNiF6,119.3
Ni2H,321.7
Mn2AlV,287.0
Tm2TeO2,208.0
NaCrAs,67.3
VAuS2,380.9
Fe2Si,383.4
AlSCl3O2,27.2
BeNbW,271.7
PmInAg2,95.3
HoAl3,156.8
BaMgGe,55.8
UCO5,61.5
NaNbO3,415.3
BeZn2W,161.2
NaBe2Ru,100.6
ScGaPd2,157.5
BeFe2Cu,167.6
PrTe,158.8
BaSr2Ca,14.7
Sr(CdP)2,91.4
Mn(AsO3)2,174.9
LiNbWO6,155.6
BaPbO3,195.3
PrSi2,106.5
AsPtAu,88.8
BPS4,15.7
LiNbO3,225.3
BaTlBr,3.7
BaSc2Ni,67.5
Ba2LiOsO6,130.8
Na2Pd(SeO4)2,60.2
Sb2O5,207.9
DyBiRh,134.1
Ba2YCr3O7,187.6
BaSnW2,74.9
LiHoO2,192.4
HgI,101.5
BaBrF,56.9
KMnAs,16.3
TaBeP2,158.9
BeFeNi,342.2
MgNiF5,52.5
MnZnO2,14.6
CaCoSi,62.5
Sm2MgIr,111.5
Y2MgS4,89.8
V2OF5,116.3
YbB2,278.1
Sr2MnCuSO3,126.5
K2AgP,43.3
Be2InPt2,201.1
LiCa4(BN2)3,170.5
Ce(SiNi)2,207.6
CaZrGeO5,176.6
Zn(CN)2,44.8
PuGa,95.5
KBeMo2,125.4
YBRh3,342.1
ScRu3,252.4
PdO,253.5
BeSiRh,411.5
ThSi2,134.3
Li2AgAs,123.9
TmPO4,380.6
Ca2AsAu,122.4
Ba2NdSbO6,265.6
ZrBe2Os,209.5
PdN,446.5
Ca(MnSb)2,62.3
ZnP2(HO)4,34.4
BaBiBr,16.6
TlN,116.0
Li4MoO5,105.5
TiNi2Sb,157.1
TiAlCo2,221.1
PbO2,296.6
CoW,90.8
GePd2,156.1
GaSeBr7,12.4
Te3MoWSe,2.9
BeFeBi2,70.3
SmInRh2,150.6
KTa2Be,60.0
Sc2AlOs,162.1
TiBe2Hg,115.1
Nd2MgAl,64.9
NaMgBO3,177.4
PrTe3,91.9
NaPrHg2,63.6
CeSb,155.0
MnCuPd2,165.7
Na2BH4ClO4,64.7
Zn3(PO4)2,116.6
Ba3N,50.2
B2Au,95.1
LiBeSe2,25.1
Ba2Ti2TlO7,29.1
CaFeF4,122.4
InBiO3,191.5
PrAlO3,365.2
RbAg3Se2,45.3
Sc2BeSb,124.0
Sr2BeZn,52.8
RbSrCl3,40.3
K2Pb(SO4)2,85.9
Hf2BeBr,30.1
GaSb,103.2
Cd2GaAgS4,83.1
TlF3,109.8
SmPPd,142.1
TlSb,25.5
Au(OF3)2,34.5
MgBeZn,82.0
SrTaBe,120.9
ScTaRu2,386.9
VFeTe,235.7
NdSBr,62.4
HoGeAu,122.1
Ca(GeIr)2,182.2
MgSiO3,469.5
PrSn3,71.8
NbAlRu2,394.3
K2BaV,9.7
ErZnAsO,119.6
Mg3Nb6O,314.5
Ba4ScGa,17.9
DyAl3,155.1
Au2S,78.6
Rb3NbO8,51.2
LiCaRh,62.5
HoAsPd,196.2
GdTe,167.9
Al3BN4,351.6
Rb2PtCl6,29.0
Zr2Au,148.5
Ce(Fe2P)2,338.0
Ba2ClF3,53.2
AlVF5,326.1
PrCuS2,116.0
HfAlAu2,158.4
Ce2Dy2O7,233.0
LiAc2Si,63.3
SiRu,477.0
BaSrTa4,72.4
Li2BeMo,148.5
BaNaGa,0.4
Ce3AlN,170.1
UBi,91.1
Pr(FeSi)2,157.2
Sm3V,34.0
ScIO,35.5
Ca(AlSi)2,96.0
Ca3(FeN2)2,181.8
LaC2,351.9
MnNbO4,158.6
U3O5,232.1
Mg2SnN2,112.3
NdCrO3,251.2
CaCd3O4,203.5
K2NbCl6,25.0
MgPSe3,30.3
KCuO,67.2
InHO2,251.5
Li2SiSnS4,53.3
NaRuO2,150.3
Rb2Si3SnO9,169.0
ScBe2Br,109.6
ScInPt2,158.5
USO,183.0
SrSnP,111.9
Ba2MgV,28.8
Co(AsO3)2,207.2
BaN3Cl,52.2
Na3PS4,52.7
CdI2,22.5
Sm3Hf,75.3
Ca(SbO2)2,157.0
FeCo2Si,86.1
Sm3AlN,92.5
LiNd2Ga,61.8
ZrTiTe4,74.8
SrTeO4,147.9
SnSe,88.8
InTeI,30.9
CaHg,65.0
BaLiNi2,78.6
CoSbO4,231.5
MgZrBe,117.3
Ca2MgIn,42.3
BaNdCo2O5,209.0
Zr(TiGa2)2,172.7
ScCuSn,130.2
LuSiIr,240.3
Y3Au2,97.7
YCo5,295.9
Tl3SbSe3,40.1
PrBPd3,194.4
SnPt3,257.1
CaW,147.2
BAsPb,93.9
Ca2TaAgO6,174.2
PdSeO4,68.8
NaBeBr2,69.4
V2P,357.1
CdNi3N,289.0
LiSiRu2,298.0
KCN,30.1
TaSe2,46.9
AlP,172.8
SrSeO3,99.7
Ti2Zn,140.9
KBrF4,40.6
Nd2Te4O,79.3
YAgTe2,61.3
ZnMoF6,87.0
TiRu,412.0
Be2CrIn,260.2
CaTl3,48.5
ZrO,220.0
Ti2BeSb,258.4
BeHg2Te,35.9
Li2PtF6,108.0
CaGaGeH,70.5
Sc3InB,160.1
KHgF3,98.0
Ca3MnO4,216.2
Er(CrSi)2,255.2
ErSnPd2,135.7
YMnF5,285.8
BaHfW2,147.0
Nd(FeSi)2,168.7
TaAlO4,518.4
BaYSn,3.8
BeCr2Ge,206.3
CuSnRh2,226.3
TiGeTe6,44.2
PuAl3,135.6
BaLiSb,7.9
RbYbO3,103.3
TlSe,44.0
Mg2BeCo,116.3
NaNdO2,81.9
KHO,53.5
YNbO4,263.7
BaBiPb,19.2
Ba2NaHf,25.0
K3Np(H3O4)2,63.2
Zn(CO2)2,68.7
TbH2,128.7
U4S3,224.2
DyGa2,108.8
Ni4Mo,300.1
Ca(MoO2)2,253.4
RhBr3,28.7
In2HgSe4,43.4
Rb3TlO3,50.2
SmTiGe,113.5
Ho2CdSe4,72.6
TePdI2,30.5
Zr2BeCl,29.7
RbYbF3,149.2
AgSnRh2,213.6
SnI4,11.3
CrF6,7.2
Mn2GaCo,219.6
BeSiCl,31.3
H8(NO2)3,43.2
YBi2ClO4,90.2
ScGa,123.5
MnAsPd,130.4
Pt3Pb,216.5
Yb2ZnPb,69.9
Sc4C3,227.4
Hf(B2H3)2,20.0
Rb3Pb,9.1
Eu2PI,78.0
TiTl2F6,48.6
Ni3H,160.8
KH3F4,22.6
YbF2,172.5
ZrInAu,162.6
Nb3Cr,280.4
Pm2MgAl,66.3
ScPRu,289.1
K3Ag3As2,51.3
BaCa2Y,20.7
Rb2Pd,21.7
NbCo2,355.3
TlInCl3,26.0
TiBe2Ge,250.8
Ba4NbSe,16.3
MnN,619.6
YBeOs2,226.1
Be2MoCl,34.8
Ca(NO3)2,49.7
TmBi2IO4,85.4
SmInIr,138.3
MgCuAs,126.4
BaNaHg2,28.5
GaCuO2,467.7
Pb5(SI3)2,32.3
SrCrF4,117.3
GaH3NF3,59.2
Sr(NO3)2,49.2
BaSrTi,1.0
KNbO3,204.6
BeNbIn,135.1
LuNbO4,303.4
MnAgO2,292.7
PrBPt3,249.5
U(SiRu)2,305.4
BaEr2CoO5,187.8
Yb(GeRu)2,157.2
Ag2SO4,134.4
Ti3Ir,205.0
NaAlSi,68.1
Rb2NaRhF6,98.5
Ti4ZnS8,105.0
CdInS2,142.3
Ca2CoN2,178.8
AlInO3,313.9
Pm3Tl,70.6
Ba4HfBr,11.1
PbSe,41.2
MnCu2SnSe4,64.5
Zn(HO)2,67.1
Zr2Al,136.9
NaSnN,82.8
CuBrO2,33.7
ZrPtPb,88.8
TiS,223.7
Sc2CoRu,241.0
TaNbAs,88.7
Sc2GaOs,165.9
CeSb,85.0
Li2CoO2,178.9
Nd(MnSi)2,173.3
PrTiGe,100.0
Rb2Fe4O7,223.6
Li2TlBi,71.2
H4BrN,42.6
NaAuF4,72.8
W(OF)2,35.2
Ag3BO3,61.9
CF4,19.3
Sr(SnAs)2,50.2
MnGeN2,210.9
SmAgPb,94.3
As2Pb4S6ICl,49.7
Pm2CuRu,129.5
BaDyFe2O5,253.0
HfScOs2,344.3
Mo2Se3S,2.4
Ba4TiCd,17.8
BaPIr2,110.3
UWC2,306.9
NdGe2,101.9
PrGe3Rh,150.4
MgBeV2,137.9
Ba(BIr)2,132.9
NaTmS2,75.3
Rb2NiO2,75.3
SnF2,48.5
NdS2,160.0
YAgSn,111.4
TiOF2,51.5
Mg2H6Ru,155.5
BaCd2Te,60.3
AlSCl7,15.0
Be2RhBr,61.3
Tl2GeS3,44.2
As(IF2)3,32.9
BiF5,219.7
RbLuS2,92.4
ScNiP,215.3
HfRh,197.4
Ag2S,65.7
TbFeSi,129.2
CoPtF6,124.2
NaPrSe2,50.5
HfRh3,330.1
Mg2FeWO6,103.0
Ba2DySbO6,277.3
BaBeV2,112.7
Be2PbCl,32.7
Ca(ZnSb)2,73.4
NbTe2,36.2
NaAgO2,122.4
Li2BeCl,13.2
AgB(CN)4,41.6
BaYSc2,42.3
TaB2,413.0
LiSbTe2WO2,346.1
Pr2(Zn2Ge)3,135.3
Be2CuBr,194.3
Ba2CuF6,67.9
Al2ZnO4,288.7
ScTe,101.4
KMn2Be,92.2
LuCo2,208.5
LaN,224.8
GaF3,142.2
Ca2IN,99.1
YHfBe2,137.3
BeGa2Fe,233.5
KGeBr3,34.2
Np(MnSi)2,205.8
BaBrCl,39.3
Y3InC,175.4
TaMoN,513.8
NaBeRh2,141.0
TeMoS,46.2
ZrCoAs,47.1
Ca2Co2O5,135.1
Zr2Cu,143.7
V3Pd,353.3
CaBeMo2,121.5
BeNbSi,291.8
Mg(CoS2)2,137.9
Tl2SnF6,43.3
NaTaGeO5,211.2
MgMoF6,84.4
TbC2,469.8
USnAu2,105.8
MgSnRh2,169.8
CrSe,85.4
Mg3B(HO2)3,179.7
LaTiO3,337.3
BeOsBr2,126.1
Sr2SnO4,207.9
NaMnAs,67.6
MnAlRu2,338.1
Rb3Os2Br9,33.7
Ce3In,71.5
ErCoC,203.1
B2W,387.3
Th2Zn,92.5
Ho3AlN,202.9
BeGePb,56.3
TlS,80.1
TiFeCoGe,205.5
MnSnPt,117.2
Si(O2F3)2,23.8
NaPPdS4,138.9
Li2NiO2,158.4
Fe4N,388.9
NbAsOs2,230.0
Ti3Pd5,249.9
Yb2Nd2O5,120.7
TiBe2Os,212.5
ErRh5,368.8
Mg(AlSi)2,91.1
HoNiBi,167.3
Nd(HO)3,157.7
Cr2As,359.8
ThInAg2,113.9
TlBSe3,36.2
TmNi,111.1
MnCN2,274.7
Ba2NbTe,29.0
BaCo2Br,85.0
Na2Cd3(PO)4,125.0
HoBi2IO4,84.3
NdPPd,141.1
NpCdAu2,120.9
ThTe3,33.2
Mg2BeCl,34.7
Tl2Au4S3,35.9
Tm2RuPt,152.0
Re3Sb,308.7
Rb3Tl,6.5
HfBRh3,407.4
BeCrPd,265.9
PmSnRh2,124.5
LiIrF6,62.0
Mn3Pt,409.3
DySi2,132.4
SbAsOs,186.1
Xe(OF)2,34.1
YNiP,195.6
NpFe3,366.1
K2ZnF4,95.6
TaBe2V,281.6
NbGeAs,51.7
HfHgO3,304.6
MgMoN2,524.7
Yb(FeSi)2,157.1
NaInO2,144.1
NaAuO2,244.1
Sr6Li2Cr2N8O,100.0
BaTe,84.5
ZrZn,136.7
Be2NiSe,137.1
Al2Os,332.3
Ba2YCu,14.6
PrRh3C,269.4
BeV2Cd,192.6
CaMg(CO3)2,113.0
Ca(MgSb)2,71.2
K3Sm,11.8
Li3ClO,102.1
TaC,716.2
BeCu2Rh,220.6
TeO3,31.2
KSmF4,87.8
KH2I3O,16.2
NdMgO3,274.6
Ti2InFe,139.2
CoSnRh2,259.6
Ga2PbO4,100.0
YB2,339.2
IrF6,24.9
LiCa2Rh,71.2
Be2Ni2Ge,162.6
MgScHg2,95.5
Ho2RuAu,147.4
ScSnAu,106.5
CaMgBe,73.5
DySi2,104.6
K3Y,10.9
SrLiH3,52.5
NdRh,115.5
P3Ru,349.5
Ti2BeFe,213.7
Sm(MnGe)2,155.9
Cr3Os,442.3
Ga(MoS2)4,156.1
CdCu2SnSe4,68.9
InClO,27.3
ErBiPt,147.8
ErN,372.5
Be4TeO7,296.3
Nb3In,255.9
Rb3Tc,11.6
DyPd3,187.5
YCdGa,37.2
Pb2SO5,76.2
TmFe2,165.3
ZnO,433.4
K2NiP2,59.0
Y3Mg,61.7
Sr3AlO4F,199.0
KSc2Be,35.8
KAg2PS4,38.6
BeCr4In,211.9
RbNaTiO3,209.2
FeB,322.7
NaLiS,67.7
Li3(CuO2)2,140.0
Rb2NaTlF6,81.5
TaF5,44.3
Er2Al3Si2,156.1
Yb(FeGe)2,157.1
RbAu(SO4)2,54.4
Na3SbSe4,36.2
CrB2,319.8
Na4CO4,88.5
Sc3InC,217.9
SmAlSi,186.8
Li2CaSiO4,102.3
Pr(CuSi)2,177.1
LiBe2Co,143.6
BeCoBr,146.5
LiVRh2,280.7
Co3Bi,212.5
InAg3,95.8
KMnO2,172.4
CuPtO2,314.1
NdH2ClO2,101.0
Mn2SiNi,146.2
Rb2Ti(CuS2)2,55.0
CaF2,167.4
Y(CoB)2,196.2
BaLi2Mg(PO4)2,141.1
BaAuO2,112.5
BaSbBr,17.9
BeFe4Si,198.1
CuAsS,120.6
MnGeRh2,60.4
SmSnPt,152.8
Sm2TlHg,76.2
NaN3,110.1
SnMo3,385.7
BeGeMo2,288.1
Na2BeIn,46.2
RbNdO2,121.5
Ca2Cr2O5,146.8
KSnAs,39.8
TiFeSb,217.5
CeBPd3,211.3
K2BaTi,12.2
Nd3GaC,100.8
YbAgS2,133.7
K2CuSb,29.9
LiDy2Ru,130.7
Ca(SiAu)2,154.4
Ba(CuSe)2,93.7
ZnH4(ClO3)2,84.9
YCoF5,254.3
Ta2AgF2,31.1
ZrCuSi,219.9
Ti(CrSe2)2,123.1
TbNiSb,189.7
Ca2Si,83.4
Ca(CuN)2,84.2
Li3PrSb2,87.0
IrCl3,169.1
CrAgO2,324.1
Ba2PbSe,4.6
Zr2Pd,148.8
U(NiGe)2,196.4
YbPb3,65.3
LiMnAlO3,187.9
Hg2Pt,180.6
BaSO3,91.1
Sc2CuAu,136.1
MoAsPd2,222.3
Ba2H3I,52.4
BaZn(FeO2)4,127.7
LiTb(CuP)2,111.1
Li2RhAu,197.4
TiBeCo2,307.7
PH6(NO)2,36.2
V2Zn2O5,146.2
Ho3GaC,130.4
Ba2Pd2O5,131.7
TiBeTl,104.4
BeVFe,240.3
K2TeI6,20.1
Sr2PbO4,133.6
Y2Cr2C3,277.7
Mn3GaN,451.2
Mg2FeN2,199.9
BeCdFe,73.6
AsIr2Pt,154.9
UCuGe,126.2
Ga2TeO6,414.8
Mn3AlC,455.3
Mn3AgN,276.2
MgSbPd2,123.2
VZnRu2,297.8
UIr3,424.4
TiCuHg2,104.0
FeNi3,268.4
Tm2BeOs,157.7
SmSnRh2,110.9
Be2ZnBr,19.3
GaFeCo2,109.4
H3F2,5.7
BaGeF6,131.2
Ca4ScBe,24.7
MgSb,14.6
Nb3Sb,307.2
PmBiAu2,87.4
HoMnGe,114.1
LiIr,207.7
Mn2VGa,260.9
K2AgBi,28.8
NbInPt,138.2
SmAgO2,227.3
BeCu4W,209.8
CaVF5,121.6
Rb3As,28.5
Sm(SiPd)2,206.4
ZnSnO3,281.8
Sb3Ir,194.5
KSO4,60.8
YbS2,4.6
K4Na2TeO6,114.8
NbCo2Sn,170.4
ZrGeRu2,340.0
TbGaRh2,188.7
CaTiBe,95.6
LiCuO2,179.3
CrNi2,421.5
DyTh,31.6
BaGa2Cl,26.7
KCaCl3,54.0
AsCl5,36.4
Tb(FeGe)2,188.0
ZnPS3,37.4
KCaO3,108.3
KLiZnS2,57.1
RbNO3,15.4
Er(Al2Mo)2,284.4
NaYS2,70.3
Ta(TeCl3)2,28.2
TmAg2,155.1
MnBeNi,239.1
BiSBr,29.1
MnP2,355.1
BeNiPd2,228.0
Ca2BeIn,56.2
HoPd,147.9
Ho2S3,102.7
KAl(SO4)2,32.2
ZrBeZn,179.5
Mn3Sn,295.2
UTe,190.5
Ca3Sb2,87.2
Sm(CoB)2,199.0
SrLi2Ta2O7,97.0
KCuC2,17.3
Mg(CoO2)2,191.0
Li2GeAu,71.0
CaSn2O5,98.8
NaBeTc2,92.0
CeBrO,30.1
LiBeSi,117.4
YAl2Co,150.0
BaTeCl,9.6
Li2MnSi3O8,91.6
CaVO2,59.2
CoAs3,240.5
Fe3PtN,362.4
Mn2BeCd,183.8
KNdS2,65.2
NpTeAs,88.7
KNa2Sb,34.4
CaMnGe,62.4
Pr(MnSi)2,161.0
Yb(HO)3,88.8
Ca2BeCu,64.9
Ho(PRu)2,254.9
Nd2O3,282.2
Ba4CdHg,10.4
Re3F,406.8
MoAsW2,250.9
KAs,33.7
UGePt,231.2
Ti(NbSe2)2,170.9
Al2Au,143.0
Ti3O,249.4
HfGeTe,125.9
U2BiN2,117.9
TiBeV2,177.9
MgCuF4,144.7
KAgO,62.0
KTeF5,30.3
BeCu4Rh,193.3
Mn3PdN,522.6
VSiRh,244.2
U2PN2,259.5
Rb2PbO3,102.5
NaHF2,109.2
MgCl2O,42.6
Rb2TeO3,39.9
TiCoAs,89.7
ErNiC2,323.0
Y2BeBi,86.0
CaPdF4,148.0
Y3Al,85.9
Sc2CuRu,171.2
HfAl3,201.1
Rb2TeBr6,21.5
PrS,218.2
BeCu2Mo,231.9
VNi2,368.3
Pd4S,188.1
ZnCdPt2,208.6
NaBeCl2,83.1
NdCuSe2,105.1
PuNiC2,260.3
Sr2BeV,18.0
BeFe4Pb,147.8
TiGaRh,101.1
NaMgF3,158.2
K3Si,13.0
NdMnPO,126.8
V5S4,241.4
Sr2BeSn,37.3
TiSCl6O,4.3
Pr2SiTeO4,181.5
BeCrCo2,295.0
Nd(MnGe)2,142.1
LiTm2Ru,137.8
HfBe2Fe,222.9
Mn2BePd,304.6
CuCl,59.2
HoTiGe,165.8
LiCN,19.6
MgSc2In,75.5
Yb(As2Rh3)2,227.9
Pb2S(O2F)2,107.2
AsO2,39.8
HfBeFe4,261.6
RbCoCl3,56.9
BeCrHg,119.6
CeZnSbO,81.4
Be2TePt,89.4
SrN6,46.4
Lu6Sb2Mo,93.7
Pr(Re2Si)2,276.3
LiUAsO6,113.7
In2Se3,33.7
CaPuRh2,43.4
HgBr2,18.8
MgTa2O6,387.2
ErSCl,27.9
NaNO3,36.7
CaReBi,110.9
NiSbSe,162.8
ZrTe,157.4
BaCdGe,45.2
ErAg,107.9
BaSbAu,85.1
FeCu2SnSe4,67.7
Er2NiOs,179.6
HoTlO2,146.0
K2PtCl6,31.6
SmCo2,164.5
Hf2Pd,160.3
Ti2NiS4,164.3
Sc2BeOs,119.3
LiSmS2,65.0
K4BeNb,10.0
Ba2MgZr,15.2
Er2Fe2Si2C,215.3
SiC2,513.7
KCuS,19.8
Dy(SiIr)2,306.4
TlAuCl4,23.7
Sn(CO2)2,35.3
FePO4,97.6
Pr3InO,139.3
ZnSiP2,131.8
PrCuSO,112.7
K3AuO,49.7
ScCdAg2,95.7
Be2WSe,399.0
Li3YBi2,75.9
FePt,309.3
Tm2SO2,221.4
Cl2O,21.0
Nd2CuRu,125.2
Rb3Er,14.0
TmAu2,214.8
MgO,300.6
K2B2Se7,43.3
YCuO2,277.1
Rb3Zn,4.6
NaBeV,159.0
ThIr5,477.9
DyGe,139.6
Ga(MoS2)4,156.1
NpAs2,156.2
Sr(AsRu)2,76.6
Tl2Au,70.8
KNiIO6,56.1
K3VS4,30.9
BeZnO2,206.2
Er(VGa2)2,212.9
RbAlF4,94.5
RbPbF3,100.2
Mn2SnS4,84.5
Tb3PbC,118.0
CdSiP2,100.3
TbF3,244.1
FeBiAsO,102.8
TiCl2,39.0
BaRuCl2,85.4
BeTlBi,48.7
Na2CoS2,60.3
LiClO2,25.6
MnF2,183.0
Ca2TaSbO6,237.7
RhO2,530.2
ScBeTe2,18.1
Be2CdFe,162.8
Ba4BiBr,11.9
YCoC2,322.2
BeTeIr,59.8
Ta2Se,65.0
Be2VIn,201.2
ErAgTe2,63.9
CaSc2Be,65.4
TiAl2,201.7
K2Pt,30.0
CrHgAs,96.4
Rb3Sb2Br9,29.4
LiBeTc2,74.3
LiFeRh2,202.3
SmN,316.0
Li4V2SiGe,115.1
YVO4,300.6
K2SrTa2O7,150.0
TmTlS2,90.8
HoN,492.3
ErIn,68.0
BaSr2Mg(SiO4)2,266.0
AgBiO2,198.6
TlAgO2,242.2
VTe2,27.2
ZrCl2,40.8
CsK2Sb,24.4
MnCdO2,198.3
MgBe2Pd,141.8
CrP2S7,22.2
NdHO2,171.4
LiFePd2,112.4
CuO,14.4
Be2NiCl,159.2
TaBeBr,32.6
Sr(AlPb)2,44.3
HgS,44.1
HgHOF,100.0
Al2W,356.3
Al2CoOs,322.4
HfCo3B2,400.6
ScBeTc2,212.8
BeTlTe,34.8
NdBi2ClO4,86.4
BaPdS2,75.7
LiCrPO4F,135.7
UAsS,188.4
TiGaRh2,158.2
SiP2O7,279.8
YNi,104.9
Na2BeGe,74.9
Zr2CuSb3,156.2
ZrCoSn,180.0
RbCaF3,118.6
KPrS2,62.8
CoSnF6,88.8
CuCl,79.5
CrO2,39.5
AlWF5,346.3
Tm(CoGe)2,207.8
TbAlCu2,139.4
K2AlF5,120.2
PAuS4,32.4
ZrRu3C,508.7
Ba4CdRu,15.4
Th2N3,191.3
Na4Br2O,55.9
BaZrSe3,85.9
Sr3N2,133.2
Mg(IO3)2,65.1
NaAl3,57.7
HoMn2,163.9
LiBH2,58.9
Ho2AlSi2,180.5
LuAlO3,361.0
PrTl,65.4
Sc6FeSb2,113.7
NaLiAs,41.4
Yb(ZnP)2,123.1
Zr2Fe,188.5
K2Be2O3,48.0
Be2VRu,267.7
HoP,219.5
Li2PrAl,78.3
Na4NpO5,182.8
BeGaSb,49.5
NbCoSb,251.3
Sr(MnSb)2,71.7
MgBeRu2,189.2
Ba2YSn,15.7
Th(GePt)2,203.7
NdP,192.6
ThAu2,124.1
LiAg2F4,27.4
Al(CrB)2,432.9
CaHN,176.7
SbI3Cl8,24.8
Li3CuF4,73.1
Zn(RhO2)2,257.8
Mn2Sb,162.2
Be2TcGe,332.5
VGePt,147.3
YbOs3,236.6
MgBr2,26.5
MnCu2SiS4,102.1
YbSbPd,18.5
BaHg2(ClO)2,65.3
SrSiN2,158.5
ZrBeCl,30.5
DyAg2,146.5
NaVO2,218.4
Ba(MgBi)2,59.9
TbSbPt,162.5
