pretty_comp,et_c12
MgTi3,97.4
BaTiPd2,97.9
NdBeO3,167.3
Sm2PbSe4,32.8
Sr(AlPb)2,40.3
ZnAsAu,87.1
AsO2,41.0
BeNbCr,152.3
KLi6BiO6,63.8
Ba4CdRu,19.9
Rb2NaRhF6,24.5
PrIr2,146.9
KCdAs,14.3
LiEr2Ir,62.3
Li2AlRh,69.4
KO3,26.1
Dy(MnSi)2,109.5
SmH3(CO2)3,74.5
Tb(GeRh)2,102.1
Be2MoP,65.6
H4N2O3,0.3
TiFeCoSi,201.6
Rb3P,14.2
NaAsP,55.2
KNaSO4,25.4
Be2CrBi,72.1
Sr3MnN3,28.4
BeInSe,34.2
TbInAg2,73.1
Nd(BOs)4,215.4
YNbO4,77.2
RbBrF4,11.3
Rb3PdF5,16.8
PrSO,47.5
TiSiPd,123.1
BiSI,10.9
KNdGeS4,14.4
Li2InPt,71.4
NdHf,32.8
YP,52.4
CaNiN,55.0
VSnO4,12.6
TiH2,137.1
Tl(NiSe)2,34.0
Ti2BeCo,99.6
BaTaS3,37.0
Ti2CoGe,142.9
MgZr3,61.9
BeSiCl,2.4
DyBiPd,59.9
Er(SiIr)2,140.5
CrAsPd2,138.7
CaBeGa,83.0
SnS2,7.3
Fe(BW)2,231.6
IrC2,165.7
AsRu2Cl,140.1
LiDy2Os,59.1
LiVIr2,157.8
AsI3,7.4
NaBeV2,38.9
TmSbPd,73.2
MgAgF3,51.5
TbNiC2,68.2
Rb2CaH4,8.2
Sr6Li2Cr2N8O,52.3
YAs,52.7
RbAg3Se2,23.2
TbO2,178.1
PuNiC2,77.3
MnAlTc,113.0
Ga2CoS4,33.0
Yb2ZnPb,24.3
HoAl2,36.5
Li2GaRh,74.4
YbBRh3,86.5
MnCoS,141.0
SnPt3C,165.7
TlAu3,98.3
HgPd2Au,144.8
TmInRh2,124.3
Ca2PbO4,57.7
US,33.0
Ba3AsP,1.6
MgBe2Pd,102.0
BaVSi2,62.4
LiAuC2,23.0
Mn2Au5,118.4
CrAs2,69.2
KTlO2,75.7
Pr(AlZn)2,33.5
SmYMg2,34.8
BaYPd2,90.1
HoPd,77.1
V2O5,64.9
Fe3Pd,113.1
Na2SnF6,43.1
CdSO4,34.2
MgScCd2,53.3
MnSiIr,175.8
Ho(HO)3,51.8
Rb2Cu(BrCl)2,11.7
Ti(NbSe2)2,47.2
Ca3Tl,22.3
AlAgTe2,38.1
BAs,54.2
Rb2PdBr6,14.5
AgF2,43.0
Sr3Hg2,22.4
TaTiBe2,112.7
CoSi,205.8
ErAlAg2,79.9
Yb3Tc,39.6
Ba2BiBr,9.1
YErZn2,50.8
DyBi2IO4,82.1
BeCrSi,98.7
Tb3Al,34.8
Al2RuRh,121.2
YGa,38.0
SbPbClO2,32.0
CePd3,101.8
SrSi,28.1
AlCrO3,160.5
KSn2Cl5,16.1
Er2SO2,99.5
NpPd3,119.7
BaTePd2,65.1
HoTl,56.7
MnSbRh,112.6
AsS2NF6,9.3
BeFe2Ni,197.6
Rb(CO)2,12.7
Br3N,14.6
UCo4Sn,164.7
Be2NbCo,187.6
Mn3AgN,83.5
Ta3SBr7,30.3
HoHO2,84.7
NaMn4Be,155.8
BaCuP2,26.7
SbO2,96.8
PmSbPd2,104.0
Fe8N,197.1
Ni3Sb,168.1
BeFe2Ge,169.8
Sr2NCl,31.4
TbTe,12.9
FeN,242.3
KTmO2,58.4
Li7BiO6,38.8
LuCl3,13.9
NaCN,13.8
Al3Os2,139.7
ScBe2Cu,82.7
DyPbAu,57.9
AgCSN,13.9
Nd2ZnIr,65.8
Rb2NaYF6,20.0
Pm2IrPd,83.5
Sr2NiTeO6,31.7
K3SbO4,40.4
Na2Zr(CuS2)2,25.5
Mn2CoSn,107.6
Rb2PtI6,13.0
Sr2CuTeO6,84.4
Y(MnBe)2,151.6
Tb(CoGe)2,83.8
Be2TlCd,41.8
MnTe2,37.3
DyAsO4,42.7
MgCoF5,17.2
Li2O,25.1
Zn(SbO2)2,8.0
BiS2,28.8
Bi2OF4,71.0
NbB,142.3
BeCdRu2,94.6
CoH4(BrO)2,20.0
TlF,22.0
EuMgH4,35.7
SiF4,11.1
Be2VRu,92.6
Ba3Ti2O7,12.0
TiBeSe2,203.9
BeFe2Cu,158.7
PdAu3,145.5
Y2TiO5,90.8
YClO,32.9
LiBBr2,38.7
Lu2CuPt,84.9
Yb(CdSb)2,33.9
UI3,10.5
KH,5.4
MgSO4,53.0
Ho2SeO2,87.9
BaV4O8,36.6
K3VS4,12.9
NaBiSe2,11.2
CaMn2Be,68.2
NaCaAs,18.7
CaBeBi2,64.4
Sm(PRu)2,122.5
CaSO4,35.6
SmDyMg2,35.4
Ag2HgSI2,26.8
Zr2CuSb3,68.5
BaNbCd,24.0
KrF2,16.0
BaSr2Mg(SiO4)2,65.7
CeSiI,33.5
AlCuO2,75.2
LuB2,55.3
YbBi2BrO4,67.4
HoCo5,120.6
RbAuS,4.0
Hf2OsRh,177.4
SmTiGe,70.7
KNaSmNbO5,40.4
Na2TiSiO5,70.4
Th3Sb4,47.4
Mg(ScS2)2,62.8
SiGe,38.8
MnSnAs,57.3
LiAc2Si,30.2
RbScO2,67.0
USiIr,139.7
HoAu2,97.2
NiBTe,100.2
KBeNi2,74.2
BeCdPt2,127.3
Li5TaO5,74.2
Ho2CdSe4,49.1
PrInCu2,56.7
TiAlAu,106.0
ScBeBr2,68.2
NbAgO3,97.7
YHfBe2,34.0
Nd3AlC,34.0
BeNbCr2,219.0
RbLuO2,55.6
HoVO4,54.6
Na3PaF8,24.0
BiSeI,10.1
TmTl,56.9
MnFeTe,97.1
LiBeBr4,33.2
Hf2BeBr,10.7
Tb3CuGeS7,43.2
LiTiPO4F,50.8
BaSrCl2,18.7
CeNdI4,25.5
ScIO,35.8
PbCO3,40.9
BeGeTe2,39.3
DyTe2,62.5
Cr2NiSe4,44.0
Te8MoW3,18.1
Rb2MgCl4,12.7
SnF3,15.9
TiBe2Hg,93.2
NaTaN2,82.9
Ba(CoAs)2,26.2
Rb2PtSe2,23.4
KBa4Mo,9.9
HoSi,37.9
ScSi,45.5
DyAgGe,59.8
PrPPd,92.1
Ti2AlCr,126.9
KBeCo4,117.1
Mg3Al,28.0
RbYS2,22.0
Li2PdF6,62.5
BaMg2Fe,22.4
LiAgF3,34.3
CaAs3,21.7
BaPd2Rh,63.1
Sc2ZnOs,104.4
H2Se,60.2
CoHO2,118.4
Ti2AlTc,138.8
Ca2SiO4,93.4
MgAl2Cu,33.1
SmBi2BrO4,84.3
LuNiBi,46.4
Sr3Ge2(BO)6,54.5
Mn2ZnN2,39.4
Li(CN)2,17.5
Ca2SnO4,58.7
Te2Mo3WS6,38.1
BaNiRh2,143.3
U(HO2)2,35.5
PtSe2,54.3
TiBeRh2,224.3
SmCd3,53.0
Na4CO4,26.2
Sc2BeIr,71.2
Y(AgCl2)3,31.4
Sr3As2,2.7
HfAlFe2,113.5
BaInBr,22.4
Al(CrB)2,106.7
NdCoGe,49.0
IF3,8.2
PrN,71.4
Mg2BBrN2,55.5
Th(PS3)2,4.1
Li(CO)2,25.3
RbSrCO3F,34.2
NiSO4,70.0
V3Cu,155.7
Ba2Mn3(SbO)2,59.2
HoTaO4,203.6
LiFe2O3,95.7
Sc4C3,64.9
GaH3NF3,58.6
ZrBe2Zn,91.6
Tm(NiGe)2,74.7
K3Mo,1.3
USb2Ru,102.6
ThTe3,11.8
SrZrBe,32.0
ErAg2,75.2
Sc2AlTc,93.5
ThNi2,147.7
Na4SiO4,34.1
TeI2,11.4
TaBeP2,191.0
TlPS3,8.2
U(HO2)2,64.6
Zr2Fe3Ge,124.6
TiGaAs,82.9
Sr2Fe2S2OF2,50.9
Rb3Er,6.7
MnBe2Tc,188.0
HfAsRh,163.0
TmScRu2,88.1
K3P,14.7
RbNa7(CoO3)2,30.9
LiErO2,84.7
LiIn2Pt,76.8
Zn2AsRh,133.3
TmLuCo2,80.6
Er3InN,46.2
CdP2,41.5
InAsPt5,177.7
DyYZn2,50.2
Nd3SnC,2.4
Ba(AsRu)2,67.5
BeCo2Te,184.2
Be2ZnRu,209.7
Rb2In4O7,74.4
ZrGeSe,68.7
RbTbSe2,20.7
Si3Sb2O9,6.7
Al2HgS4,29.6
NaBeBi2,78.5
Lu8Te,34.9
SmTa3,121.8
TmMg,40.1
ScBeV2,191.8
ZnAgAs,63.4
ScInNi2,100.4
AsOsBr,106.6
Mn2OF3,33.9
DyHO2,85.2
Sr2Si,38.5
Ba2MgV,20.1
BaNd2PtO5,103.9
U(SiPd)2,106.8
Lu2AgOs,94.6
CuCN,5.3
Br2O,10.2
Li3Al(BO3)2,52.0
NiAsSe,57.3
FeCu2SnS4,57.7
Zr2Ni,121.7
BeFeRh2,226.2
KBeCd,20.5
KErTe2,16.4
IrF3,44.0
VAs,88.4
CdAu,95.7
Ca5As3,29.5
SnO2,49.7
SmHoRh2,99.7
NaNO3,24.8
ThGeO4,57.3
Na6MnCl8,10.3
PrMg2,28.9
SbOF3,11.5
Sm(SiRu)2,117.0
Ce3Sn,48.8
Ba2SrW,16.1
Sm4Sb3,35.1
GaBiO3,121.1
Np(Al2Fe)4,51.2
NaAlH4,11.3
BeSeBr4,37.8
KRb2CrF6,16.7
LiGaGe,46.8
Al2RuPt,158.7
Na8N3O,20.1
KTcO4,21.2
BaReH9,21.1
Tb(NiP)2,69.0
CrAs,70.9
BeNbRu2,158.7
BaSrCa2,13.6
Ba2ZrO4,56.6
GaAg(PSe3)2,35.6
BeV2Fe,144.9
KSmF4,54.1
BaTe,11.0
TaTiBe,109.4
Tm2ZnPt,72.1
Th(FeGe)2,120.8
LiNbWO6,129.0
Ca2Co2O5,118.6
VSiOs2,194.5
Zn(PO3)2,47.3
BaCaTe,22.1
SrCuP,34.5
Rb2Pd,10.1
Ca(WN)2,98.5
Si3N4,184.8
LiAl,36.9
Ba4CaRh,16.3
Be2RuW,212.7
LaS,23.7
Er2Be2GeO7,127.7
K3BS3,19.2
Mn2F7,9.0
NaRuO2,115.1
YCd2,42.4
NpAl2,24.9
KTeF5,11.2
ZnH4(ClO3)2,21.2
AgCNO,22.1
NbCu3S4,14.4
SmAgPb,63.9
TbBPd3,109.8
SrBrF,29.2
ScTaO4,151.6
KCaCl3,7.6
TbH2,63.6
ScNbOs2,146.7
HoCuSb2,54.6
CaMnF5,12.2
LuNi2,110.1
Na4SnO3,24.2
Ba2SnPb,27.7
Si(CN2)2,107.1
ErPbAu,59.2
Tm2SeO2,52.9
YbTlS2,32.0
BeGa4W,70.1
Na2TiGeO5,68.1
Zn(GaSe2)2,29.9
NdPb4F,88.9
Mg(FeO2)2,61.6
UGe3,79.4
AlO,142.9
Mg2FeH6,37.3
USb,67.1
NiTe2,42.6
BaBiPb,28.0
Sr(BeN)2,159.9
KAg2PS4,52.2
BeFe2Se,148.5
KBi(PS3)2,16.4
Sc2CuPt,97.6
HfPt,172.9
Ho(CoSi)2,97.7
V3S4,51.7
DyI3,10.6
Hf3Pt,183.1
NpSbTe,60.0
Ca(As2Rh3)2,121.4
PtO2,103.9
YbSiAu,47.7
KBe2Br,15.0
TaB2,137.9
LiBeNi2,60.8
Ho6FeBi2,44.6
ErHO2,82.6
UInAu2,92.6
TiN,95.2
CaTiO3,100.8
CuTeO4,32.9
Na2CN2,25.1
Al2PbO4,36.9
NbTl3Se4,12.7
Hf2Si,90.8
NaFeO2,112.7
SmIn,54.7
TiBe2Br,22.2
KCaO3,10.2
Nd(GePd)2,59.9
Ca2NF,46.5
AlVNi,103.9
K4BeAs2,11.1
Ti2ZnTc,142.2
TiCo2Ge,200.8
Nd(SiRu)2,112.8
LiPt,118.4
Ti2N,204.3
Pr2AlNO3,102.0
Mn3(OF)2,78.9
UIr2,193.6
Yb4Mg3H4,26.9
YCuS2,47.6
RbC2I3N2,4.1
KBa4Sb3O,12.7
Cd3SiO5,77.9
TbF3,117.1
MnBe2Cd,165.0
BaLi2Ca,5.2
RbCa2Nb3,33.4
Sc3SnC,42.0
PbBr2,28.4
YFeO3,165.1
PmH,41.3
RbAsF6,13.6
Hf2CuSb3,75.4
Na3SbS4,15.4
Li2InAu,53.3
HgPb2(ClO)2,37.4
CaBeSi2,41.5
YbPrCd2,36.6
Ba4CaNb,10.0
Ti3O2,91.5
KCaBi,4.9
LiDyS2,33.7
MgBePb,41.0
ZnSiP2,56.6
SrHClO,33.5
VOF3,4.6
SbBr3,7.4
Be2HgPd,102.0
PrSb,36.5
BeCo2Br,45.7
Tl(FeSe)2,44.7
Sr2FeBrO3,66.0
BaNaV,14.3
Lu2ZnPd,69.9
BeOs2Cl,19.1
TiBeZn,80.1
TaBeFe4,149.0
LiDyS2,32.6
FePt3,171.6
TiBeGa2,104.5
Sm3Ir,48.8
PrSnPt,60.9
US3,10.9
BeZnO2,140.1
MgPd2,98.8
K2SnSe3,7.1
SrAl2,23.7
Pm2MgAl,41.3
RbF,10.9
VGaNi2,183.4
V(WO4)2,44.5
CeSe,12.4
KAuSe,4.7
Ba2SrWO6,58.5
ErAlO3,126.8
CdCu2SnSe4,48.4
MnTcOs,138.6
MgB2,57.0
Sc3InB,38.9
ZrBe2Cu,104.9
AgBr,31.1
Pr(ZnP)3,47.1
Ca(GaO2)2,90.5
HoCo2,120.3
Mn2SnS4,41.2
VSnPd,110.7
NbS3,18.0
LiVS2,59.7
Ti2BePb,100.4
CrCdTe2,23.5
ZrZnN2,127.4
BaLi2Fe,31.4
Pr3TlC,6.6
BeNiPd2,223.9
MgCoGe,53.8
InAs,28.7
Sb2S2O,7.9
K2NiP2,18.4
YZrBe2,38.4
U3Si,128.2
AlCrCo2,222.3
Pm2AgGe,57.2
TaTiBe2,211.0
Er(MnSi)2,112.2
Li2MnBe,89.2
HoGa,40.9
BaH4(IO)2,21.3
NdSb,60.3
LuAgPb,49.7
Y(CoSi)2,90.8
Ca2SnN2,35.0
Ca(BH)2,82.0
TmNiSb,51.0
AlAsO4,19.3
Na2UO4,39.7
BeCrNi,227.2
Be(GaPd)2,143.9
Ba3PN,18.5
Ti2NiIr,198.3
LiBeNi,58.6
BeCdTe,4.7
Mn3SnC,115.5
CoHg3,68.9
V3Sn,131.3
TaTcPb2,117.5
NaEr3,32.3
Na6MnS4,29.3
CePRuO,99.2
Tl2Pt(CN)4,15.0
Li2H2Pt,50.5
SmAgO2,61.5
ZrBeCr2,187.7
PrAu,65.2
CrP4,81.7
BeInW2,117.0
Sb7Mo3,78.0
NaBeCo4,110.7
TiNbRe2,165.9
TmCuSi,63.3
BaTbO3,73.6
BAsO4,43.9
RbAgO2,22.2
Mn2OF2,98.8
Ba3P2,2.5
PtCl2,28.8
CuBr,48.6
NaHoF4,29.3
NaAuO2,21.1
YV2O4,113.9
MnSbPd,77.7
Cu2GeSe4,31.2
Sr2C(NCl)2,33.7
Dy(GeRu)2,106.5
CaHg,30.5
NaLi2N,29.4
Be2InTc,145.7
Cr3GaN,118.4
PrRh2,120.6
Ca(BeAs)2,30.4
TlNi,67.3
NbV3,74.0
KCdF3,33.1
HfBeCu,80.8
MgAl2O4,150.1
PuSi2,106.8
V3Sb,110.6
PuGe3,52.8
Co3Ni,159.5
Ba4ZrSb,15.6
Dy2TlCd,55.5
BiAsO4,55.0
TmInPt,89.9
YZnAsO,37.3
BeCoTe2,37.1
MnCo3,115.3
Mg(CoS2)2,86.2
K2BeTl,43.7
H2AuC4N,14.5
K3SbS4,7.2
TeAsRh,89.7
SmO,57.0
Er(CuSi)2,60.1
NdY3,31.4
Mg(AlSe2)2,33.2
Na3Mg,8.7
Zn(InS2)2,38.8
MgV2O4,49.1
HfAsPd,118.4
Mg2H6Os,43.3
CaPd,50.0
MnBeCl2,103.6
BaMgTe,19.0
PrTiGe,61.8
Sr3V2O8,52.5
CeZnGa,32.8
Be2ZnMo,222.4
NaHS,24.9
Sc2Co,86.7
Ba2GeBi,40.3
Li2BeTc,139.7
Mg2Co3O8,91.0
DyPS4,35.5
KBaRu2,39.4
ScCl3,18.2
TiZnN2,117.3
Ta2Se,105.8
BeGa2Bi,85.1
YBe2Ir,241.0
ZrVF6,18.1
MgBeCu2,122.5
Zr(PS3)2,2.6
HfSbRh,120.6
HgSeO4,35.8
IrF4,28.3
Zr2BeCr,86.4
Ba2CuF6,42.8
UPb,77.2
U(FeP)2,134.2
MoW3S8,37.5
NpSn3,50.9
CrSe2,21.0
Ca(CoO2)4,107.5
ScGaCu2,92.3
MnBeRh2,102.3
Ba4NaBi,10.7
KGeBr3,5.6
TiGaPd2,158.4
ZrTiTe4,14.6
NdClO,52.9
BaSiTe2,27.7
HoInAg2,76.2
K2Os(Cl2O)2,13.3
Sr2BeOs,33.8
ScPO4,43.6
Li2TlBi,11.9
P2Pd3S8,10.9
CeCuSn,51.2
ErInPd2,96.7
Y6FeSb2,46.9
Ta3B2,123.1
Na2HfBe,28.3
BaCa(CuO2)4,105.4
K2Sn2O3,23.0
LiAl2Au,0.0
CrWO6,15.3
BaTiSi2,42.5
As2SO6,8.0
PrTlTe2,15.8
AlSCl3O2,6.4
Al(IO3)3,21.1
Fe2TeO6,165.7
CaPb3,31.8
SbPd,98.4
Sr(NiAs)2,34.4
HoIO,30.8
U(BiO3)2,143.8
CdSbS2Br,28.0
HfBeZn,119.2
Ba2SnS,34.5
NdCuS2,56.1
BaYPt2,73.9
Sb2Te,23.8
Np2InRh2,97.4
Zr(NiP)2,90.2
V4GaS8,56.2
TaAsBr,102.1
Be2HgRu,185.2
TmP5,36.8
CdAs2,35.1
DyBi2BrO4,90.1
CdRhF6,18.8
Mn2P,136.1
Bi2TeSe2,22.8
Rb2O2,21.4
ScP,36.3
KZrS2,30.0
AlFe2Ni,165.0
BaTlTe,26.7
TiSb,62.3
BePbCl2,45.9
NaLiS,7.7
Cd2As3I,35.5
K2Mg2Si2O7,66.9
Na3Nd,14.3
DyMg3,33.6
AuClO,41.9
Tm2CoIr,88.9
Sr2BiAu,18.0
Ag3PS4,43.3
Zn2PtO4,101.2
NaLaTiO4,67.1
Mg2BeFe,58.7
BeAlH5,12.0
MgAgAs,68.4
Sc2TcAu,105.0
Mg2CuN2,76.1
Li2DyIn,27.0
GeRu,140.0
LiSc2Ru,64.8
Sn2OF2,8.2
Sr2Co(ClO)2,72.8
Tm(CoSi)2,100.5
KAuC2,17.2
Ca(BH4)2,13.9
CaCuAs,49.2
ScGe2,50.9
NbNi3,184.8
NaAg3O2,48.7
BaCuSb,27.8
Li8PtO6,67.9
CdSnAs2,40.1
Ba(PRh)2,61.6
ZrPd2,161.8
Ba4TcTe,20.9
LiCrPO4F,54.6
Tb2Mg,21.0
YbH2,23.8
UGeSe,72.8
FeSbO4,31.3
SmTl,53.9
Hf2Au,89.3
Ba4LiNb,9.6
CoSbO4,78.2
Ti3Pd5,177.7
Pr(Re2Si)2,140.3
Nd2TeS2,54.8
Li3VO3F2,59.4
ErAg,61.2
UAl3,53.5
BaGeBr,14.7
YbPmAg2,47.1
VAsPt2,183.0
BeFeNi,118.6
Ca2BiAu,21.8
MgNiF5,192.9
Be2FeSb,85.7
MnAlCu2,128.5
CaTiSiO5,77.7
Sr(AlH)2,28.4
SrO,47.3
Na2CeO3,30.5
Sr2TaGaO6,84.9
KBe2V,41.7
NdH3(CO2)3,70.1
Li3SbO4,54.5
Li2ZrTeO6,50.6
HfAlPd2,151.8
P3Rh,80.4
Ca2Ti2O5,99.5
Al2CoOs,142.9
NdHO2,57.3
NdTlAg2,63.5
MgNi2Sb,96.2
PaC,105.7
LiTaW2,198.2
Na3SbSe4,15.9
BeCu2Cl,126.2
LiTm2Ru,53.2
BaIrCl2,27.2
MoWS4,40.3
SmBr3,14.5
U2SeN2,100.3
Ba2TlCl,18.3
Sr2BeGe,35.2
CrO,124.4
USbTe,65.2
CaCrF4,40.1
PdSeO4,23.1
KAg2AsO4,59.3
BeCrSb2,54.1
YBeCo2,141.8
Tb2IrRh,113.3
IrC,240.7
Ca(ZnAs)2,35.0
ZrBeTl,66.6
Ba2ScBi,25.4
KNdTe2,15.4
K2NiO2,24.2
Ba4CdSe,17.1
Al2Ru,109.6
TcAsAu,119.4
MnVAs,240.6
VP,106.3
ZnSnAs2,41.8
KMn2Be,38.0
HfH3,78.1
YCrO4,52.5
In2HgSe4,23.8
Ca3SbP,7.2
ScBe2Te,61.5
USnRu,138.2
PH4Br,8.9
GaI3,5.4
RbPbBr3,5.8
YMnAs,64.6
PrPIr,102.3
Ce2SbO2,51.2
Ti3Ga,114.9
SrTiO3,90.1
K2S2O5,28.3
CaInBr3,17.1
Rb3Tc,4.5
BeZnCo,108.7
KYO2,55.3
Hf2BeZn,103.1
BP,57.1
Hg(IO3)2,40.6
Nb3In,108.6
SeBr2,12.7
ScCo,88.8
BaHfS3,64.7
Yb(AlSi)2,45.9
ThRu3C,144.0
Sr2Mn3(SbO)2,83.1
BaTa2P,209.6
RbSbS2,12.9
Mn2BeW,137.3
DyAgSn,72.1
Be2OsCl,147.7
LiBeIn,67.4
Mg2TaBiO6,95.1
LiZn,36.7
LiBePt,91.2
TbAlCu2,70.6
V2ZnO6,93.9
Bi2Pb2Se5,23.4
TiZn3,86.8
Tm2HgOs,95.2
Sc2GaOs,108.8
PmCl3,15.8
CaSbF6,1.4
Li2InAg,41.9
PrCuSO,53.6
ErSiRu,90.8
PrHg,52.4
Nd(SiAg)2,53.1
Ti2AlFe,133.6
SrMgSi,20.1
MoSe2,24.2
Mg(BeN)2,68.3
AgBiTe2,37.4
InSn2I5,15.7
ScInIr2,167.0
VFe,182.8
BaHfN2,125.3
Ba2TiCr,18.7
Zr2TiBe,66.0
Ba4NiCl,11.7
Mg2GeO4,110.4
MnCO3,50.3
Sr2H5Rh,32.5
Ba2Mn3(AsO)2,69.8
Cr2HO4,82.9
CoF2,123.2
Be2C,17.5
Tb(HO)3,50.1
NpSnIr,113.2
Tl2Au4S3,27.9
PrB2ClO4,69.3
ZrRh3,164.2
HfZn,106.2
Pm2ZnIr,68.8
K2PdF6,23.9
TmCdHg2,64.4
CrF6,0.2
SrMg2N2,51.3
BaLi2Mg(PO4)2,58.2
CaCd3O4,97.3
LiTl2GaF6,49.3
HfBeV,169.4
KTi2Bi,48.9
U3(SiNi)4,102.1
HfGaRh2,222.7
FeSO4,31.8
TiReN3,220.2
Tb2CoGe2,57.5
Cr2AsSe,75.8
Ca2Sn3O8,59.9
Cd(GaSe2)2,24.6
ZrAlRh2,197.5
Zn2(PS3)3,8.5
KAlF4,21.6
BeRu2Rh,242.9
DySi2,75.3
HfSiPd,128.7
SrSi,37.5
NbI2O,8.4
SbS2,15.3
GeClO2F5,18.6
LuP5,35.9
MnAsAu,92.2
Dy(SiNi)2,72.7
Ca2GeO4,61.8
Mg2PbO4,52.4
CaCr2F2,41.6
HoTlSe2,22.4
P4S5,6.7
CoNiSn,166.9
Li2SnIr,83.0
Ta2OsW,168.5
BeV2Se,243.0
CdPS3,31.8
KFeF3,40.0
Ba2HgBr,20.8
TiBeHg,73.3
KCu4AsS4,32.4
GeSb4Te7,18.3
BaCo2Br,23.8
Fe2AsCl,110.1
MgCoO2,67.3
Zr2Cd,46.2
HgHOF,32.8
AlTlSe2,20.4
Li4TiS4,15.6
KCrS2,36.9
SmAs,21.5
Ba4YCd,8.8
Ti2Pd,106.8
BaGeF6,43.7
Rb2UBr6,12.6
LuNi2Sn,98.0
TiInAu2,125.2
Sr2Sn,20.3
LiH2IO,18.3
AlFe2Mo,200.1
NbGaCo2,208.2
BeC2,175.3
Mg(BC)2,67.7
Tm2MgTc,65.1
Nd3Sm,28.8
AsCl3,7.5
GaSb,29.6
Mg(C2N3)2,15.8
MgTiSiO5,106.6
SrBeSb,45.1
Sm(CuSi)2,53.1
BeFeNi2,183.2
K2IrF6,27.3
ZrCuF6,0.3
K2Cd2O3,33.0
Lu2SO2,101.0
AgBrO4,47.9
RbSnS2,32.8
BaHgW2,155.3
ScVRu2,118.7
Mg2SiO4,104.7
NiCl2,46.5
Na2MgCl4,16.5
KTeOF3,18.3
NbCuTe2,44.0
Li2CuO2,33.6
K3VO4,28.9
Sr2CaBe,4.4
ZnCu2SnSe4,49.0
FeNiMo,172.9
MgBe2Ru,92.7
Tl4Te3Pb,21.1
Na4ScBe,13.2
Na2FeO4,13.3
K2NaGaP2,11.0
U2SN2,108.4
Ag(TeMo)6,12.5
K2PtSe2,26.0
Cd(CN)2,37.9
GaAg,66.4
NaPaO3,62.4
Sc(SiNi)2,79.4
SrCdO2,79.1
Sb2Rh,59.8
TiBeGe,211.7
CuClO2,7.6
Mo2W(Se2S)2,31.1
MoAs2,67.3
ErBi2ClO4,96.8
MnNi2Sn,158.3
BiF5,65.4
ScAg4,75.6
HoSF,79.2
ZnTe,35.6
ZrBeCo4,147.1
Mg2Cr3O8,102.4
NbAlPt,131.4
TiBe2Te,54.5
Zn(SnO2)4,44.1
Sc2FeSi2,79.1
NdAl3Ni2,61.0
ErInNi4,111.2
KHS,20.3
Sc2InAg,68.1
BeNbBi4,51.2
AlRh,149.0
Mn2ZnAs2,101.5
BeNi2Mo,159.4
BeNb2P,197.6
YbBiAu,68.8
MgTiPO5,97.5
V3Re,164.4
IOF3,7.8
Ho2PdRh,89.2
LiCa2Tl,21.9
SmZn,46.1
Li3Co,28.5
ScBRh3,105.9
ThMnSe3,27.2
Ba2ScHg,21.2
ZnCo3C,115.5
TaBeGa2,126.2
AlVOs2,180.4
Be2CoCl,176.8
SeS,62.9
BePd,167.0
HoAgTe2,32.8
NbS,105.1
TmRh3C,150.4
NpAl3,63.7
ZrNiBi,68.5
BeCuBr4,44.7
Li2YbSi,24.1
BaYSb2,49.2
Tm2CoRu,72.5
V5Te4,214.1
SmOF,100.4
Sr2FeCuSO3,78.6
Ce2SeF4,87.3
Sc2BeSb,103.9
ZrCl2,25.1
Ti2MnIn,128.3
HfBeZn2,85.9
ScInPd2,111.2
Ba2TbNbO6,90.0
HoSi,45.1
MgSnP2,45.3
LiBeW2,162.8
HoTiSi,82.4
SrSiO3,154.9
Rb2LiAsO4,22.0
YBeOs2,158.2
K3PO4,29.8
Ba4NaCuC2,49.6
BaY2PdO5,117.2
SnPS3,20.0
RbAu(SO4)2,15.6
Ca(BC)2,224.4
K2As2Pd,17.1
LiBeO3,88.5
HoMnGe,67.3
NaPrO2,99.5
ZnSnO3,94.2
SrBePd,63.3
HoNbO4,82.8
HfBePb2,83.4
ScMnRh2,173.5
NaCu3,70.6
InCoSi2,111.9
KFeS2,16.7
Pm2ZnOs,72.8
TbYb2PrS6,30.3
ScBeTe2,59.8
NaTaGeO5,62.5
HfBrN,51.6
Na4UO5,30.0
CrCo3,193.3
HfRu,117.9
Ta2C,163.5
RbTcO4,21.5
Li4Mn(OF)2,45.2
CuCl2,14.8
RbAu,12.1
Tm2AlZn,54.8
TaGaFe2,155.3
H3S,82.3
MgBe2Os,204.7
AlB3H2,4.0
Ho3SnC,1.4
Cu2SnSe4,32.8
Cd(CO2)2,40.7
Ba4MgCd,8.7
AsIrW2,222.2
Fe2B,199.2
Nd(BIr)4,175.0
Rb3Y,5.8
KBeNi2,89.3
NpN,104.9
VGaCo2,220.7
MgBeSb,39.0
TlCdF3,39.5
MgBeSe2,13.5
Mn(BW)2,214.4
LaTiO3,122.4
NaBe2Os,110.8
LiEr2Os,61.3
H4NCl,17.7
AcInTe2,29.7
Eu2PI,36.1
BeCuNi2,168.1
Li8HfO6,56.8
BeSiNi,146.2
BeSi2Rh,161.0
BeInHg,1.7
Sm2ZnIr,70.7
Tm2CuPd,66.6
AgSbSe2,18.8
TaSe2,25.0
Sc2PdRu,105.5
Ba3Sb2,1.2
ErAgSe2,50.9
CaCoSi,33.7
KBeTc2,92.0
Na3ErCl6,19.0
AcH3,68.4
YZn,10.6
