pretty_comp,et_c11
KCN,29.6
BaMnGe,68.4
Cu3PS4,162.0
GaAgSe2,71.4
SbS2NCl6,34.2
KCrS2,90.1
Te2Mo2WSe4,104.3
Yb(SiOs)2,256.9
Rb2SeCl6,27.7
Pr3Ag,32.6
LiH2IO,41.4
Cr3Se,167.9
NbNi3,142.7
BeSbBr2,25.0
Np2InRh2,156.4
Ca3(GaNi)4,129.8
HfBeZn,139.6
BaO,54.1
ScIn3,86.7
HfBe2Ru,122.4
Eu2PI,96.1
Ba3MgNb2O9,254.7
ZnCoF6,87.1
ScPS4,88.0
MgBeBr2,30.1
Y3GaC,181.8
ScSbPt,171.0
Sn2Rh,191.1
Na2BeIn,46.2
KCa2Be,13.7
BaTi(BO3)2,286.2
ScAlCu2,152.4
Si2Ni,163.9
Sm4Sb3,126.6
UNiSn,208.2
Be2CuNi,181.4
KRb2TiF6,92.0
Cr2CoO4,297.7
HfBeSe2,133.0
BaSO2,70.8
Pm2MgAl,66.3
Rb2TeBr6,27.4
RbYTe2,52.5
NaLi2B(PO4)2,122.8
YAgSe2,109.5
MnGeRh2,60.4
LiFeF4,209.9
PrTlAg2,78.6
CrNi3,278.4
NaSnN,149.9
K4Br2O,42.7
Ba4ZnTc,17.2
U(SiIr)2,303.5
LiEr2Al,78.3
ScVO4,267.1
Ga2TeO6,244.8
BaPtBr2,51.2
ErTlTe2,63.1
CaTe2O5,61.6
RbLiO3,63.5
Rb2LiDyBr6,37.3
ErSnPt2,211.1
CaTiBe,97.2
SmCuO2,174.5
Tb(FeB)2,248.2
K3Sb,19.0
Rb3ClO,48.0
Li2V(OF)2,88.9
ZrNi2Sb,232.6
MnGaPt,152.6
NaMgP,13.6
Ba2InClO3,122.7
Sr2ScBe,56.0
CaGe,98.5
UAl3Ni2,230.2
Tm2Al3Si2,161.3
Be2NiPt,226.2
DySi2,126.5
ZrS,321.5
TbYb2PrS6,89.9
TbAl2Ni,161.1
Mn2GeO4,199.2
BaZrF6,154.5
UCuAs2,169.4
MnGaFe2,175.7
PtCl2,32.4
TiRh3,351.0
BaNaHg2,37.0
SiH2C2(NF)6,58.3
YbSnRh2,176.7
Li2VF4,74.9
CaSnO2,83.2
BeTl2Cr,50.1
Yb(Al2Mo)2,203.6
TlCoMo2,187.2
YNi5,235.2
Tm2SeO2,216.8
YHo3,65.8
Rb3Nb,7.3
AgBiO2,120.8
LaHO2,148.3
SmGaO3,350.6
TcIrOs,345.7
VAs,182.7
ZrSe2,108.8
Dy6FeSb2,107.5
Dy3InC,175.8
Zn(BiO2)2,121.7
ErCuSe2,117.3
Na4BePd,29.7
ZnCu2GeS4,100.9
Ti3Ge,130.7
CrIr3,539.4
YbF3,120.3
AgSbS2,28.9
BeGa2Fe,174.4
SmI3,3.6
YbPb3,65.3
K3YF6,64.7
LuBi2BrO4,174.0
Ti2MnBe,144.3
HfGaCo2,191.9
MoIr,598.4
LiVPO4F,160.7
LiBe2Cr,131.5
TiAlFeCo,353.5
SiIr3,429.0
Sr3Bi2,68.2
Cu2SnSe4,46.8
USiIr,284.4
MnTlF3,86.1
ScCo3B2,389.9
SnPS3,37.1
ThIr5,363.4
MnSbO4,311.3
K2Sn2O3,84.6
TmTlS2,96.2
ThGeO4,287.4
AuCl2,26.2
HoHg,97.6
SbBr3,17.6
V3Ir,441.7
ErI3,4.0
U2AsN2,255.9
KSrCO3F,92.0
LiDy2Tc,122.6
NaBeBi,57.3
AcH2,81.8
MnBeV2,287.1
CeGeAu,102.6
H4BrN,42.6
SrGe(PO4)2,247.6
Er(VGa2)2,198.9
MoP2,295.7
Mg(AlC)2,336.8
BaSc2Ni,92.4
LiAgF2,87.6
TaTlPt,213.1
Cr3Ir,450.6
RbCaSb,39.6
Rb2SiF6,35.7
FeCu2SnS4,89.2
Ca(ZnSb)2,88.0
Ba2LiZn,27.0
NaRu3,192.5
Nd2Be2SiO7,287.9
HoBiPt,147.6
InS,110.3
Pr2AlNO3,311.7
DyCuSn,153.8
H8(NO2)3,42.5
FeAg2SnS4,62.6
Ca2MgBe,46.1
Ba4CdBi,18.7
Ca2TaSbO6,235.3
MgCuSn,105.0
Rb2AuI,0.0
BAs,319.4
Dy(Al2Fe)4,253.2
Li2ThN2,235.2
MnBeMo,268.4
BrCl,17.2
CoAs3,240.5
DyInCu2,129.4
BeGeS2,182.8
Ba3PbO,74.7
BeTlP4,22.1
SmBi2BrO4,162.0
Ho2S3,116.7
H4C,4.1
Rb2P3,30.7
Li3Cr,8.9
MnAlF5,196.9
Sm2InAg,73.0
BaZnTe,24.1
NaBr,49.8
Ca4TiN4,171.6
SrPd2,123.5
VCoTe,178.5
NaHO,88.6
KH8N3,21.5
Mg(SnN)2,123.5
Ti3InC,286.6
AuSe,97.2
BeSiN2,368.9
Ca(SmS2)2,150.8
Mg(AlH4)2,44.5
Mn2SiRh,236.7
InNi3,197.1
SnBO3,249.2
Ti4ZnS8,126.7
Sc2CoOs,241.8
C3NClO4,25.5
CoTe(PbO3)2,195.6
U2SeN2,235.0
PrCo5,192.8
ScAsRu2,90.0
BeFe2Ge,199.1
HfGaRh2,128.0
MgUO4,288.9
LiSiRu2,298.0
HoBrO,120.1
Na5ReO6,134.8
Mg(BiO2)2,201.9
Dy3Mn3Ga2Si,98.8
RhN,248.8
PSe,61.4
YCd,80.8
MgPPt5,284.7
TbScO3,290.9
BeNiCl,157.5
Tm3TlC,126.4
SbTeClO3,84.8
CrFe2Sn,160.9
TbAl,79.0
ScBrO,167.2
La2CuO4,279.7
Y(GeRu)2,208.7
Dy2OsPd,174.6
NbI2O,141.3
LiCo(CO)4,35.4
ScNiP,215.3
LiErSe2,102.8
Y2Cr3O9,284.4
Al3Mo,222.2
BaPaO3,205.9
BaTa2Be,64.7
Cr2FeTe4,92.1
Ba2BiSbO6,136.4
CoHg3,83.8
BeGeTe2,94.9
BaIrO3,240.4
TbBr3,3.5
K2SO3,65.2
CeVO4,224.7
Na2LiN,70.2
Pr2SO2,180.9
MoRh,499.5
K3AuSe2,28.7
TiInFe2,256.3
CdIrO3,212.7
RbMgAsH2,63.6
Ba(CuSe)2,110.3
BaNaSr2,18.0
PdSeO4,23.4
AlP,151.4
SmAl4,82.2
BeCuBr,137.1
MgBeZn,93.4
SrHfO3,362.3
MgV2O5,137.3
TmAs,202.5
CaNiN,295.8
K3V,8.2
Sc2AlC,171.8
GaSi(MoS2)4,40.8
BaSrNb,2.3
SeBr,19.1
CoS2,38.2
In5AgSe8,44.6
LiAl2Ir,173.2
Na2PtC2,49.4
LiErO2,250.8
Sr(CoP)2,179.1
InClO,125.1
TmP5,174.4
Na6S2O9,83.9
NpC,209.3
TiNbO4,279.7
Si3Sb2O9,123.5
CuBiSCl2,66.7
LiYO2,194.3
BaGaBi2,52.3
Bi2SO2,136.9
Si3CCl8,28.6
BeGeMo2,292.9
TbSb,158.8
As2Ir,348.3
BeSiIr2,293.4
Fe4C,132.7
MoSe2,170.4
KBe2Hg,74.8
YbCl2,52.7
BeFe2Se,110.5
Be2FePt,250.3
YClO,101.7
Sm(SiIr)2,303.1
LiCa2Rh,71.2
HfBrN,173.5
MnPd3,201.7
BaTiPd2,74.1
YTl,71.2
CaBe2Ge,44.6
LiAl,67.2
BeCr2Cd,244.7
SrBe3O4,297.7
Ni3Au,224.0
CeAlO3,341.9
PrCuSO,177.5
ZrH3,301.0
Be2NiSe,174.2
KDyS2,99.4
V2ZnO5,119.1
Hf2BeBr,143.2
LuPb2,49.4
LiHO,83.3
Ca2TaAgO6,265.8
ZrTiSe4,107.9
BaHfS3,139.0
ThSb2,121.2
Be2VCl,216.8
Nd(SiAu)2,166.7
Ca2PI,77.2
Ge2Mo,290.2
TmBi2IO4,165.6
TlI,38.2
ScInIr2,206.6
Rb2SnCl6,26.0
TbMn2,150.6
Na2CdCl4,48.5
Na4ScBe,24.4
Cu(HO)2,66.7
LiAlSiO4,184.8
SmSnAu,142.1
TbCuS2,168.6
VZn3,175.4
BaPr2PdO5,195.2
BaCdSn,9.7
DySn2,101.9
RbPrS2,83.6
Mg(BeP)2,197.8
InCuO2,171.1
NaNO3,72.3
RbNa2BO3,108.9
ZrBe2Cr,107.6
Nd2Te4O,97.6
CuCl2,107.4
LiCaMgSiN3,181.1
Ca3P2,116.2
PdO2,376.3
RbSb3Se5,37.9
VPt3,335.4
Li2MnF4,101.2
BeFe4Pb,147.8
UZn3,45.0
BS2N2OF7,30.8
Ba3MgTa2O9,266.0
MnAlTc,132.9
Be2TlTc,209.0
MgP4,99.8
KNdTe4,60.5
Tb2C,132.9
Mn3Sn,221.9
CaPmPd2,119.6
Y2TiO5,242.3
HfSiSe,222.7
Ce2SeO2,163.5
HoAl2,171.1
NbPt2,385.0
SrPb,59.8
NbInPt,138.2
Tl2WCl6,28.2
BaZn(FeO2)4,155.3
Li3V(BO3)2,194.1
Rb2O,62.8
LiSc2Be,74.0
SmDyRh2,141.4
ZrCoSb,92.6
NaLiS,80.8
Sr2SbAu,87.3
KScBe2,55.9
H6PbCNCl3,53.4
MnPt,529.8
BaGaFe2,74.0
RbTe6,51.3
Ba4MoPt,21.0
CoAsS,257.9
HfAsPd,92.1
Sr2Fe2Se2OF2,108.8
TlInTe2,36.0
ScCo2,230.5
RuRh3,439.6
KBr,47.5
CaSnO3,310.8
CuSbAs,98.6
DyFeC2,195.2
Sr2MnClO3,153.3
CeNbO4,204.5
BAsO4,133.8
LiFe2F6,141.5
TiHgO3,264.4
BaNa2P,14.9
NpSb,168.0
NbIr,430.3
CuH6(NO)4,39.9
Ba2TbSbO6,278.2
Bi2Pb2Se5,81.2
Ca(VN)2,170.4
Sc3InC,217.9
CaBeTe2,42.6
TaOF3,197.4
CuNi2Sn,146.0
LiNd2Ga,61.8
ZnCu2SnSe4,76.3
TmZnPd2,119.2
RuN2,447.7
HoCuP2,200.0
MnVAs,164.9
K2Ge2Pb2O7,91.3
ErPt3,262.6
SiH,112.9
SrMnBe,42.8
RbCa2Ta3,307.4
Rb3Sm,6.0
TaCo3,375.0
Na4Al3Ge3ClO2,76.6
Fe2As,237.1
VCoSn,134.0
Tl2CuF4,57.3
Ca(CdSb)2,76.6
SiIr,178.8
NiCl2,61.5
Ba2TmRuO6,288.2
FeCu2GeS4,91.6
NaYb3,15.9
KPF6,43.8
Er3SnC,127.9
BeVP4,37.0
NaTmO2,264.3
Sm3Np,56.7
MgBe2Os,119.9
SbS8Cl3,21.5
TaTiMn2,397.0
Dy2ZnOs,145.0
Ho2In,93.1
K4CO4,40.2
CuP2,144.4
NaMnBi,45.4
Er2IrRh,162.6
NdTe,162.2
ScVRu2,361.9
ScBeBr2,41.0
SmNbO4,208.4
MoWSe4,105.5
ScAu,144.3
AlTlF4,172.0
ScSb,49.4
MnZn3,136.1
BeMoSe2,212.6
MgMo2O5,109.0
BeTlTe,106.9
HfAl,175.4
Tl2SiF6,34.9
SmBi2ClO4,167.4
ReAsW2,313.3
Lu3Ga,92.7
Cr3PdN,491.1
TlHg5Cl,23.8
Mg(BeN)2,447.2
BaLiBi,8.1
SiC2,344.6
Ni3Sn,149.3
Sc2Ti2O7,170.8
Ba2Cd,31.4
Ba4NaCuC2,142.1
Mn2BePt,263.3
KBaSn,13.3
TiMo,299.6
NdTiGe,116.0
Mn3RhN,556.8
Ti2AlV,135.1
CaTiF6,32.4
TiH2,142.8
Ho3AlC,181.6
PrCoO3,327.5
FeCu2Sn,98.0
CaF2,175.4
ZnO,433.4
BaSrPb2,30.4
Rb3InS3,27.2
NaCdAs,75.6
Ti2FeSe4,128.3
Rb2Pd,18.2
Th2Zn,102.6
Rb2PtS2,122.8
VAg(PSe3)2,73.5
Sc4BeTc,97.2
SmCo2,164.5
ScPdO3,244.2
Ca5Sb3,67.9
Ba3In2O6,138.9
Sr2BeRh,71.4
ErSe2,134.3
SmLuZn2,89.5
Nb3Os,416.3
LuTlSe2,83.3
Na2NiO2,249.2
TiBeBi2,50.8
Na2SO4,89.4
DyScO3,291.9
ScBIr3,468.1
VSnO4,448.4
LiNO3,112.5
CaCl2,45.1
Sr(Li2P)2,106.0
Ca(CoGe)2,176.6
Li2InPt,82.4
BeF2,34.3
Ba2H6Ru,84.8
NdBPt3,243.9
KLiICl,42.1
NaN3,44.9
Al2NiRu,248.8
Zn(CO2)2,49.6
BaRh2Br,93.3
BeOsBr,155.5
CdSnF6,44.2
RbAu5,94.3
InSnBr3,41.3
MgSbPt,130.6
FeN,333.5
ThSb,127.0
ScInAg2,96.3
Sc2BeCl,66.3
Pr3AlC,126.0
MgAg3,105.4
Nb2VAs,159.3
TiAlAu,239.8
Ta2MnAs,157.8
Mn(AlS2)2,128.5
NbS3,135.8
AcGaTe2,80.3
Ta2Te4O,27.3
Be2ZnBr,55.0
Zn2Bi2O5,88.4
Yb(MnGe)2,136.5
BeInMo2,256.4
YNiF5,211.8
K2O2,60.0
SmSb2Au,113.9
ZrBe2Ga,165.2
Be2InTe,122.7
ScRu3,250.7
Na3VO4,73.2
InI,26.3
Tl(NiSe)2,73.3
Ba(CuS)2,131.8
CaNiWO6,246.1
SrCu2O3,255.1
BaCdW2,105.1
Rb3Ir,31.0
BeZn2Fe,175.0
HgSe,53.7
Ce(SiNi)2,221.2
MgTlF3,123.5
RbNiBr3,31.9
Tm6FeSb2,117.5
RbNaO,70.7
YbSiAu,178.0
CaTiS2,134.1
CaB2Rh3,326.2
AlHO2,446.7
BaInSb,22.2
Na2O,108.5
CuSnH2(NO3)2,79.6
KC4N3,22.2
BiBrO,117.4
RbPbF3,100.2
NaCl,85.9
IO2F,38.9
KBIr2,185.6
Y3TlC,177.3
Ag2S,95.1
Er(HO)3,121.4
TaBe2V,211.6
Rb(SbSe2)2,31.9
TiRu,412.0
YRh,154.3
BaSm2PdO5,207.4
Cd(AsO3)2,311.2
Ce2SbO2,160.5
K5As4,33.5
NbAlCo2,199.7
YPbAu,111.1
Nb3Ga2,277.8
Li8HfO6,190.8
LiMoO2,357.5
ScSiPt2,218.7
FeCoO4,317.0
U2InRh2,173.1
Eu(HO)3,173.0
K2Be2O3,29.5
Th(CuP)2,197.1
ZrCl2,133.0
Hg2BrN,70.8
Rb(FeAs)2,80.8
MgSeO4,206.8
CaSiSnO5,202.1
LiMgP,68.2
BeFe2Cu,171.0
TaBe2Sb,166.4
DyPt3,253.9
TiBeSe2,81.2
K2RbPdF5,47.1
Hf6NiSb2,217.2
NdBRh3,310.9
BaSrY2,28.5
Rb2MgCl4,48.1
BaSiBi2,47.3
Ba(NdSe2)2,111.3
AgNO2,28.5
Sr(AlPb)2,28.7
Ca3SnH2,58.2
TbTlTe2,61.5
CdGeO3,284.9
LiMn2O2F3,151.6
TiBe2Cd,178.9
ErPd3,191.7
GaCuRh2,246.1
TbInCo2,161.2
Ba2HgPb,47.3
Cu3SbS4,124.2
Ba2LiOsO6,130.8
LiGeBO4,352.3
RbAuSe,44.0
BaIrF6,83.8
YP5,168.1
TbAg2,99.0
V3Zn2O8,196.4
Cu2HgGeSe4,75.9
KBeBr2,56.0
LiBeOs2,377.6
Sc2BeTc,151.9
BaMn2Sn,66.2
NaReO4,57.5
TiFeCoSb,151.0
ErVO4,265.1
MnBe2Si,188.9
TiBeHg,75.6
Li(NiP)2,191.3
Be2ZnFe,162.8
ThFe5,179.1
Ba(GaTe2)2,38.5
KSb,33.8
Sc2SO2,232.4
NiS2,69.7
Ba3SbP,63.5
ErMg,54.9
K2LiBO3,73.7
KLiZnS2,84.9
Pu(CrSi)2,81.9
ZrBe2Ni,182.7
LuFe2,166.7
SrGe2,91.5
YBe2Rh,117.0
SrP,82.9
BePb2Br,26.3
Nd(GePt)2,165.2
TaCl4,93.7
Tb2Be2O5,238.5
TiInAu2,129.8
RbCaBr3,53.5
BeGaSi,95.4
USb2,124.2
Sc2MnS4,102.6
AgN3,138.6
Er2AlSi2,166.3
Sm(CoSi)2,237.5
Te2Os,269.8
PrGa2,163.3
Ti2C,197.1
Mn3Pt,409.3
CeCr2Si2C,366.1
TiBeGe,19.3
Na2ZrSe3,81.1
Tb(NiP)2,258.4
NpFe3,266.6
KSmF4,137.3
KHF2,56.3
LiHF2,77.3
MgNiPO5,159.5
K3AsS3,33.9
Be2WSe,246.6
Ba2YSbO6,269.5
Na2GeO3,93.3
SmAl2,158.2
MgO,300.6
SrIn4,36.7
Rb3Pt,26.2
LiCaSb,85.7
TiBeBi,84.3
Sm2TlHg,76.2
Li2FeF6,115.0
CaSn,74.6
Sc2AlIr,163.8
HoSi,175.5
SmBr3,72.5
BeZnO3,195.1
BeCu,198.8
Ta2BeOs,303.0
AlF3,116.0
YSnPd2,132.3
LiCe2HO3,254.3
KYSn,44.2
FePt3,312.5
BeNiSe,133.4
Li3Al(BO3)2,201.9
Ca(MnP)2,157.2
KAlH4,30.0
BeV2Sn,202.4
TiGeTe6,81.3
YbBPd3,205.5
PdSe2O5,52.4
BeCdFe2,251.0
BaFeIr2,87.4
Mg3Nb6O,315.1
HfBeFe4,261.6
Ca4BeW,38.9
Tb2ZnNi2,135.0
GeH3Cl,14.6
Dy3AlC,173.7
MnNi,52.8
BeZnMo,285.0
GeS2,44.5
BeCr2Ge,206.3
Sr3BiN,102.0
Zn(PO3)2,112.5
CdCuSb,45.1
K2RbPt,17.0
Ba2BiAu,63.6
TmNiSb,192.0
HfBeSi,141.1
LiFeS2,154.1
CaCdSi,70.1
Li2BeW,142.5
K2O,67.2
Sm3Ho,59.1
Sr(MgAs)2,101.8
ZrS,200.0
BiAuO2,106.0
BaHBr,60.7
LuNbO4,211.6
MgScGa,113.1
SmIn2Rh,115.6
Sr3V2O8,122.5
Ca2CoN2,203.5
NdCl3,57.0
K2BeZn,20.5
NaCSN,28.8
YInPd2,139.0
MnBeV,223.2
B6P,470.8
ZrNiSb,190.6
KNaICl,35.0
BiTeIO3,87.2
K3Sm,6.0
CrGaTe,24.6
ScSnO3,229.8
KHCO2,54.6
Hf2FeTc,339.0
BeSiTe,15.8
Ti3In,111.3
AlPS4,65.7
Cd(GaSe2)2,53.2
DyBiPd,130.7
AuCl,27.8
Ti(CrSe2)2,80.9
Ca(SnO2)2,127.7
CaSn(BO3)2,269.7
FeCo3,325.6
LiZrSe2,117.2
YBRh3,342.1
ZrP2(HO3)2,177.9
Co2B,422.6
TiFeCoAs,125.4
BeZnCo,233.0
Nb3Pt,388.7
Np2InNi2,95.8
Sr2BeZn,57.9
CaMn2(Si2O)2,202.0
BeFeCl,139.0
Li5ReN4,140.9
SrTaBe,59.0
MnNbSi,330.9
Nd(BOs)4,343.6
PrIn3,87.2
BiAsO4,144.2
NaCrAs,67.3
K(SbSe2)2,31.3
SiH2O,52.7
BaSrSb,2.9
LiBC,646.1
TmSnAu,132.9
BaGaBr,4.1
HfBeCd2,116.6
SmTiGe,122.8
Mg3B(HO2)3,231.6
Na2Pd3O4,245.7
Yb(NiGe)2,157.1
Ca6Ge2O,93.1
Na3ScF6,98.5
Ta2N,429.5
BaAsPt,93.0
AlN,443.8
NaBe2Pd,39.4
YbS2,83.6
Dy2TlCd,79.1
Sr2Si,65.1
NbCu3Se4,78.7
NaZr2Be,67.5
P4PtF2,18.4
BaNaCl,14.0
SnP,152.6
ZrBrN,161.1
Ca3UN4,237.3
NaBe2Cl,1.3
VFeTe,235.7
YbCo3B2,327.4
SrBeBi,25.9
K4BeNb,10.0
KBaRu2,59.8
TmPd3,192.7
Rb(CoS)2,122.1
Sb2Au,116.5
CuRhO2,226.1
BaInMo,3.6
SmNi2,158.4
Ti2AlMo,202.8
KVP2S7,50.0
TiCl3,63.3
PHF2,22.2
HCl,290.0
Ho2CuRh,148.7
SnAu,92.5
MnAu4,157.1
Mg3Mo,129.4
V3Co,399.5
Hf(CoSi)2,293.5
BaMg2Fe,42.0
TaAlPt,142.1
UC2,270.9
BaCaV,0.6
CrO2,123.3
MnGePd,176.4
BaRu2W,73.1
ZrSiO4,328.2
BeVSi2,118.8
Ni2Mo,373.3
TlSbTe2,64.1
TiSnPt,197.3
Yb(CuSi)2,174.8
Sb3Ir,194.5
AlCrFe2,336.6
LiBi,77.1
Ca2CuSbO6,274.0
Ca2CoO3,214.3
KFe2S3,46.1
Sr3PN,126.2
TmHg,102.6
NaTaN2,418.4
NdSi,144.7
Sc2BeSb,123.6
DyFeSi,198.8
Zn4P6N2O,247.4
BeCrNi,254.6
AlH3,81.1
Sm4S3N2,161.0
Th(GePt)2,157.0
SmIO,103.9
Rb2Ti(CuS2)2,80.1
BaCa2Mg,24.0
CoO,209.7
CoH2SO5,92.0
BeVNi4,258.0
LuScZn2,104.1
ThAl2,180.1
InI3,12.3
Rb2NiF6,36.5
Nb3Ni,246.4
TiHg,139.2
PaC2,249.0
Er2TeO2,180.9
HfMoP,349.6
TlBiP2S7,39.8
NaH,102.8
GaBN2,511.4
Rb2H4Pt,29.5
ScBeRu2,122.5
FeCoGe,246.1
IrO2,313.0
MgCO3,260.8
CeSi2Ru,184.3
FePSe3,105.5
DyTiGe,137.8
Pr(Al2Fe)4,243.4
Ce(Fe2P)2,338.0
ThCoSn,166.3
NdVO3,316.4
YbAgSb,97.7
Tm2CdSe4,74.1
PmY,64.6
KH3F4,53.8
ScPO4,298.5
Si3Os,192.6
Li2NiSnO4,220.6
BaC,16.4
FeSbO4,403.9
TmAu,144.7
CeNdI4,46.3
AlSiTe3,92.7
NpSi3,187.9
AsCl2F3,30.7
SrCaO2,188.7
SbS2NF6,20.8
P2Rh,392.2
Er2TlAg,99.6
ZrInAu,162.6
TiB,513.2
NaHCO2,37.2
HoIr,144.9
NaTbS2,112.8
Te(HO)6,96.1
CaVF5,115.7
Cd2Os(CN)6,79.6
Eu(MnSb)2,75.0
H6CNF,39.7
NdOF,210.5
VC,630.9
Li2Mn4O5F3,180.3
RhCl3,78.1
Mn2P2O7,168.6
Na2PdS2,118.7
Yb3Zr,38.3
YBi2IO4,160.6
K2S5,28.2
BaNa2Si,20.4
CuAgS,119.0
SrTl,45.8
BeSnBi2,9.6
KNdGeS4,58.1
Sr2PbO4,171.8
Mn2CrCo,196.1
NaCuSe,85.6
Ag2SnHgSe4,76.7
RbAu3Se2,26.1
B2Os,526.8
Ca2GeO4,251.8
CaN6,110.9
RuAu3,199.0
H4IN,16.1
PrPPd,197.5
Sc2Si2O7,226.4
Ni3Ge,271.3
MnBe2P,293.4
Sc2BeIr,172.4
WO2,203.2
ThPt,168.6
MgAs4,72.4
K2HgO2,46.3
Tb(SiNi)2,230.6
Ba2YSb,11.0
YSnF5,167.6
NpSbTe,99.4
SrSbPt,135.6
MoWS4,168.2
Na5LiN2,58.5
Rb2WBr6,17.1
SrLi2Ta2O7,360.8
FeN,365.5
FeBr2,73.6
In2Co3S2,182.7
KHO,62.3
BaNa2Ga,18.3
RbMnP,32.7
Er2Al3Si2,160.2
SbPt,158.3
Cr2S5,70.5
ZnSiNiO5,291.8
YbO2,147.8
KAuS,51.4
Mg2Pb,64.8
ZrTiBe2,161.1
K2BaTi,8.6
Li5CrCl8,46.5
UAs,158.9
Np(SiAu)2,155.3
HoBPd3,232.0
Dy(CrSi)2,146.4
NaAuC2,44.2
SrAu5,126.5
Sb2TeSe2,77.9
ZrH,187.3
MgSnRh2,169.8
NaVO2,239.4
NdCuS2,153.9
Ta3N5,400.3
Sr(MnGe)2,107.3
CeBrO,119.7
LiMnSe2,41.7
Tb(CrSi)2,147.5
PrPb3,62.6
Ag2GeS3,80.5
HoMnGe,110.7
PaTlO3,271.2
Ca3SbN,133.1
TiBeGe2,215.9
Li2AlRh,108.8
NaEr3,41.5
Cr3SnN,412.6
SmAs,187.4
K2BeOs,77.4
Rb3In,10.1
V3Ag,157.1
RbSbS2,31.4
CaCN2,103.4
CuCClO,36.2
LiWO2,407.0
CaMnF5,136.0
KFeF3,102.5
TaGaFe2,367.3
Li2RuF6,77.9
TlCoCl3,46.0
Lu2ZnTc,137.0
TiBeHg,113.7
Be2ZnW,168.6
Sb2Ru,184.8
Bi2SeO2,155.7
Rb2PtF6,58.4
Sn7Ir5,213.4
Rb2PdF6,34.6
Li3NbS4,33.7
Yb2SO2,100.9
TiGaCo2,205.3
CaCrF5,118.5
Mn2Co2C,430.7
NaTaBe,120.9
NaMnP,120.0
CaCuAs,161.8
K3SiTe3,26.4
LiS,87.1
ZrNCl,206.5
YBeCd2,93.7
TmBi,141.6
ZnH4(ClO3)2,48.2
V5S4,220.8
CaAlH5,41.9
DyAlO3,402.7
DyTlO2,193.7
RbMnTe2,47.2
WCl6,23.1
USi2,178.1
SrZrBe,42.1
NaCaBe2B2O6F,205.8
MnCO3,172.6
Dy(GePd)2,149.6
Rb2MnTe2,38.7
TbGe,148.2
RbBS3,37.9
PtN,252.2
Li2UO4,208.2
YB2,356.1
BaBiPb,19.2
HgPbF6,38.5
CuTe2Cl,23.9
ErIn,68.0
KSr3,10.8
Ca(BC)2,430.4
CeP,223.4
Tm(HO)3,75.4
Ta9(NiS3)2,194.0
DyCoC2,224.1
NbRu3,382.0
TiBeOs4,242.5
CuHOF,102.3
Sr3(InP2)2,101.6
AlCr2,337.5
MnBeSn2,76.0
Zn3CdS4,89.3
BaBe2Si2O7,191.3
ThSnPt,183.2
Ba4ScCd,17.0
Er3AlN,207.6
NdMnSi,112.1
Na2Nd2Ti3,281.6
RbHoSe2,78.0
Fe(BW)2,470.1
Co2NiSe4,177.1
TlPbI3,31.7
NaBi2AuO5,152.7
ZrIn3,127.0
CrP4,277.6
Rb2O2,42.2
Nb3Sb,307.2
LiBe2Ru,190.1
BeCrP2,170.7
CaCeMg2,44.6
Hf2Ag,190.6
CuAsSe2,74.7
Cd(RhO2)2,214.2
BeGa2Co,205.0
YRh3C,309.3
K2SnCl6,27.6
BeNi2Mo,284.9
Ti6O,208.8
DySi,161.1
AsIr2Rh,83.9
K2Pb(SO4)2,82.7
LuSbPt,166.4
PrAu,101.5
BAsO4,115.1
TmScRu2,236.1
MnHg,79.3
PmBiRh2,103.9
MgZrO3,335.5
Be2NbPb,196.5
Li3ClO,102.1
SbAsF8,26.0
CuH2(IN)4,24.9
DyPO4,289.7
CeCl3,52.3
Ba3(HIr)2,65.3
K2LiAlH6,51.8
HoTiSi,139.0
Sc2BeOs,99.1
Ti2AsIr,152.4
Li2PtF6,72.6
Nd2PbSe4,123.5
FeSb,180.7
Rb2UBr6,22.5
NiSb2,121.7
NdTlS2,85.7
BeV2Se,151.0
ZrBe2Zn,146.8
LiAl2Pt,161.4
Li3(CuO2)2,156.7
Ag3PO4,112.7
PtS2,196.2
HoGeAu,168.7
ThRu3C,387.4
PmAlAu2,119.8
VCo3,387.0
Sr2AlTlV2O7,161.2
Be2FeMo,255.0
Zn(CN)2,51.4
Cu2SnHgSe4,70.0
SbF3,25.4
NaCaBe,41.8
NiB,324.4
YZn,143.2
Na3MgP2HO8,129.4
BeCoNi2,230.7
Ho(CoSi)2,246.8
DyTlS2,93.2
Ba2TaTe,33.1
Ba(BiO2)4,52.1
TmIn,67.5
NpAs,208.1
TiNbRe2,419.9
BeTcBr,169.5
SO2,21.4
Zn2NiN2,194.1
Be2SiTc,196.1
Yb(MnSb)2,56.1
ErCdPd2,122.8
Zn(SbO2)2,213.2
USnAu2,105.8
Mn3Hg,136.1
InTeCl,34.3
KH,35.1
VP4,232.9
BaCO3,128.0
NaRe3,317.9
NaLu3,28.1
Ba(AsPd)2,132.4
Sr2MnSO3,120.4
ZrBe2Cu,157.4
BaCdHg,13.2
Sc2GaAg,113.2
TbP,214.6
Rb2Te5,26.9
SbAsO4,179.3
ScAs,102.5
NpAs,124.5
Ga2TeS2,61.9
FeAs,193.2
LiCa2Tl,44.2
KBaV4,34.1
MgCuAs,139.5
KH3C2O3,30.5
SiRh,142.7
Al3Tc,154.6
BeB2,576.3
LiYS2,158.2
