pretty_comp,et_c66
MnAlRh2,77.7
YPbAu,36.8
BeVSi2,46.4
K2NaInAs2,12.3
Ga2Os,115.8
Rb3Tm,5.5
Ta2N,117.6
YAgSe2,17.4
AlCuF5,32.9
Nd2CdS4,26.8
NaVS2,37.1
ThGa2,84.2
K2CuSb,20.1
TiAu2,61.8
HfBeCo4,49.2
ZrSnTe,52.2
Sm3Hf,36.4
ZrGeSe,71.7
CaPbI4,5.2
Th(Al2Cr)4,74.5
Mn2SnS4,13.0
MgPd2,62.3
KBrF4,11.0
SrAlGeH,40.1
GaAgSe2,17.2
Ba2ZnCd,17.1
AcInTe2,16.6
Na4BeW,6.9
Rb2SnCl6,12.2
Ni4W,134.3
Rb3Dy,5.4
BaMnBr2,0.7
Yb(FeSi)2,68.5
Y2BeSn,13.4
CuF2,72.3
BeFeNi2,90.1
NaAlSe2,15.5
Ba2H6Os,17.4
V2OF5,28.2
Ba3PbO,27.1
KY3,38.1
Pm3Y,28.7
Zr2Cd,45.1
Th3Au,29.7
NpAsSe,46.8
NbSbRh,36.9
Th(CrSi)2,97.0
Xe(OF)2,9.1
NdP,38.5
Sc2BeCo,1.9
LuSBr,14.2
ThBr4,14.8
Ca2BeFe,30.7
SbIrS,72.9
Ca(SnN)2,7.7
TbInCu2,41.7
BaGaFe2,12.1
Rb2As3,3.9
Mn3B4,178.2
Ca2IN,30.0
Ti2Sn,45.7
Sr3UO6,48.8
MnNi2Sb,50.3
Ag2PdCl4,9.6
BeGaRu2,60.2
UCuAs2,51.2
Cd3As2,12.7
PrB2ClO4,17.7
Tb3CuGeS7,39.8
NaSb(PS3)2,16.7
Er2Al3Si2,83.3
Ca(MgBi)2,25.0
ScNbO4,61.6
SmTe,30.0
K4ZnAs2,4.3
KC4N3,4.6
LiAl2Rh,96.3
VGaNi2,101.9
Pr2CdSe4,20.8
MoAs,50.3
Na6MnCl8,12.0
NaBeRh2,44.0
LiErSe2,20.8
SmBrO,26.5
MoO3,40.3
KF,12.7
UTeO,34.5
NiCl2,5.7
Ta2BeCo,66.8
Na2S2O3,21.2
MgBeZn,34.2
BeCr2Tc,84.3
ScZn2Ag,61.2
Na4NpO5,44.7
InGaTe2,16.3
Rb3Al,3.9
LiBH4,5.0
TaBeCr,58.9
Mg4H2O5,53.2
Pr(Al2Fe)4,66.0
CaSnF6,8.3
Dy(SiOs)2,80.8
MnBe2Ni,117.2
FePd,109.7
Ce2SeO2,20.1
Mn2BeCo,94.0
Sm(SiOs)2,85.5
NbSiPd,89.0
BeGa4Tc,35.1
CdSnF6,30.3
HfMg,57.5
Tm2Cr2C3,55.4
KZrBe,3.9
KRb2RhF6,9.1
Mg2ZnAs2,18.8
NbCo2,127.2
ZrAsCl,51.1
NbV3,24.1
Sc2ZnAu,54.1
Pr2ZnAg,29.4
MoCl3,6.2
FePt3,100.0
H6PbCBr3N,2.8
TbB6,41.1
RbUO3,53.6
PtN2,109.4
HoAgTe2,27.1
Ce3InC,37.7
ZrBeGa,63.9
Li2MnSiO5,66.7
Ba(MnGe)2,41.9
LiCoS2,0.8
As3H5,27.4
Sc2BeTe,35.2
CeTe,28.8
Zn2SiO4,111.3
Ni(BMo)2,225.2
NaCaBe,13.2
Ba2NbFeO6,109.6
LiZnAs,44.5
CaZnSO,34.9
Ti2B,109.5
KCu4AsS4,21.2
KAg2PS4,14.3
Pu(CuSi)2,70.9
Te8MoW3,0.6
Rb2Cu(BrCl)2,9.4
TaBeBr,3.2
MnF2,94.5
BaO,11.7
Mn2BeIr,142.3
Nb4C3,105.6
Ca(MgSb)2,29.3
ScClO,28.7
Sr2SbAu,19.8
Hg2BrN,7.1
Rb2NaVF6,26.2
NdScGe,24.6
Ti2BeMo,49.8
TiBe2V,9.5
SmLuZn2,39.7
TmInRh,49.0
SmSiRu,32.9
KMgF3,49.8
KRb2ScF6,10.5
KCuO,8.7
MnGaCo2,85.6
YMnSi,50.4
Zr2BePb,30.7
PrSmZn2,36.3
Na2MnBe,7.0
BaNaTi4,7.3
CeZn5,49.4
RbInTe2,11.0
SrAu2,18.6
BeFeCu2,85.8
Tm2AlZn,61.1
BeMoRh,131.3
Pm2AgRu,26.2
Rb2Zr2O5,37.2
MgI2,6.0
BaNaHg2,10.9
Hf3Pt,4.4
RbAu(SO4)2,20.3
Yb3GeO,27.9
VSb2,25.9
LiHfPt2,39.1
Co3B,75.7
Ba2BiSbO6,8.0
HoBRh3,70.2
Rb3Sn,7.4
Li2BeBi,2.0
MnAgO2,22.4
PrCd,32.5
Ce(CoP)2,98.7
Cr3Si,133.6
In5AgTe8,16.7
KCrCl3,13.9
VGaPt,13.8
Hf2BeW,68.9
SmCdAu2,16.2
HfGeO4,80.3
Na2GeS3,9.0
Sm(CoGe)2,80.4
TmInPt,53.9
TaAs2,120.9
V3Ru,65.0
Er2CuPt,41.3
Ba(MgP)2,45.0
Ba2YBiO6,61.9
AlN,203.7
LiCuO2,3.9
HfBeSi,131.2
CrC,123.7
Mg2CrN2,37.7
BeSnSb,5.5
KBe2Co,11.6
KTlO2,32.5
K2NiF4,15.4
ScCuO2,19.0
Nd(MnGe)2,76.9
Ca2GeO4,51.2
ScPt,53.0
MnBe2Cu,122.8
UTeAs,40.4
TaAsBr,29.5
MgCl2,15.9
ZnFePO5,52.6
Y2BeIn,0.2
CuNiSb2,38.4
Li4Fe2SiO7,108.8
Sc2MnS4,30.7
MnVAs,81.1
ScBRh3,72.3
Y(GeRu)2,51.0
SrInHg2,14.9
KPrSiSe4,9.8
TiAlCo2,107.1
SbCl4F,5.6
Pr(SiOs)2,87.6
ZrGa3,71.1
U3O8,29.6
YbTe,20.4
LiAlVO4,22.5
Ca2AlSnO5,44.6
Eu(MnSb)2,13.5
BeNbRu2,62.4
Pu3Pb,29.7
IF7,1.8
MnBeRh2,76.9
V2GeAs,70.7
Na6PbO5,35.2
HoFe5,37.5
Na4S2O5,17.9
TbZn2,45.0
BeV2Cr,54.8
Ba2HoSbO6,77.5
HoCuS2,25.3
SiC,161.5
Ti3Ge,59.1
NiCl,13.9
TeAsIr,22.1
Rb2PtF6,15.5
NiO,46.5
DySi,102.7
NdNbO4,58.3
Rb2GeS3,2.7
NiPt,100.3
TiBe2Cr,141.6
Sc2AlC,45.8
Ba2ErNbO6,74.5
SrZrBe,17.6
Lu2RuAu,48.1
Li5P(S2Cl)2,19.5
Sr2SnO4,61.2
HoCuO2,11.7
YB2,162.8
BiI3,5.8
MnB4,232.6
ScSiNi,91.3
Ca(CoGe)2,62.0
CrCoTe,8.0
TiGaCo2,104.8
Sr3Yb,15.0
MnBeCl,16.2
K2ErF5,18.2
MgMn2Be,112.3
Er2SO2,84.8
BeGaIr,113.7
Na2ZnS2,14.6
HfGaIr2,50.0
BeNbOs2,63.5
MnAlNi2,99.1
Mg2PbO4,73.9
Cd3AsI3,7.2
Be2TcIr,58.0
Ba2H6Ru,18.2
Te2Mo3(SeS)2,8.0
Er2O3,42.9
Ca2BeBi,4.2
PAuClF3,6.1
VP4,35.5
TmIn5Co,25.7
Ba4CdHg,1.0
Tm2AlSi2,83.7
K4BeAs2,4.1
KCdSb,9.0
Y2BeBi,21.4
Pm3Pb,29.7
Sm2InAg,29.8
NaMo2As,31.4
Ba(AgS)2,6.0
Ba4TaBr,2.2
BeGa2Tc,86.1
ErNbO4,57.4
TiI,14.8
Na2GeO3,43.0
UBi,7.3
Pr(HO)3,2.6
DyBRh3,69.0
Sc2AlZn,77.4
NaPrHg2,20.9
DyGa2,57.3
LiMnF6,26.0
CrH,111.6
LiB,14.9
LuBi2BrO4,28.9
UCoAs2,68.3
PtN,2.3
Ca4Mg3H4,39.3
RbNa2BO3,16.8
NaBeV,8.5
Sc2BeRh,37.4
Be(CN)2,11.9
TiSi,137.8
TlPF6,10.1
PuRu,10.5
Tm(FeSi)2,83.7
Rb3Os2Br9,6.1
Ca(BC)2,59.3
RbGeIO6,17.6
NbPd3,107.6
ZrCl2,8.5
Ca3SbP,19.7
K2Be2O3,7.0
YScBe2,51.5
TiTl2F6,14.9
Rb2TeBr6,10.2
Mg2FeWO6,63.1
K2BeF4,12.1
Na2NiO2,25.7
CrP2S7,6.2
NdMg,38.4
ZnSbF6,36.4
Sm(SiNi)2,81.0
NbSiPt,76.1
BeFe4Ge,58.1
Ca3(SiIr)4,47.0
Ba(NiP2)2,56.7
ScB2,182.2
Li2VO3,48.1
Er2Be2GeO7,72.7
PmH3,88.5
TmTaOs2,83.9
KBaCd2,10.9
Er2CuRu,45.9
InHO2,52.2
KBaV4,0.5
Mg2SnN2,49.3
BaNd2ZnO5,65.4
ErAlO3,135.1
DyAgGe,32.7
UCO5,3.6
TlCuS2,29.1
Ba2SbI,0.0
Ca5Si3,31.1
Fe3NiN,57.9
Ce(Fe2As)2,79.8
CdSnAs2,30.0
Th(CuSi)2,79.7
MnSbIr,26.8
LiAs,18.5
ScNi4Sn,64.5
TmCdHg2,30.9
YbZn,0.9
NiAuO2,32.0
Ba3MgNb2O9,77.2
Lu2Si2O7,89.1
CoCu2Sn,65.5
CeDy3,34.0
Sr2FeBrO3,32.5
YCuO2,12.9
ErAg2,34.7
NaLiCO3,5.7
Y2SiCO7,71.9
Na3ClO,20.5
NaNd2RuO6,67.5
Ti(NbSe2)2,56.9
Yb2Nd2O5,13.5
BaCdW2,5.8
Ce(SiIr)2,109.8
MgAgAs,25.0
BeV2In,37.9
CaTlF3,17.2
Ba2TiCr,18.2
CeSmO2,57.7
SbN,31.9
Ti6O,59.9
PbO2,41.5
CeSiO4,65.2
Rb8NO3,4.1
Ti2BeCo,74.0
Be2FeSb,66.0
TiFe,66.1
SrTaBe2,26.7
CuP2,65.6
SmCuSe2,36.5
TaGaFe2,126.5
YbTm3,29.0
LuAgS2,11.0
PmSbPd2,19.4
Er(GeRu)2,46.6
K2RbSb,14.9
Hg3(SeCl)2,9.1
Ca(MnP)2,63.6
Be2MoP,68.5
CoBr2,4.7
InSn2Br5,9.2
Dy2In,31.7
Sc6Te2Os,50.6
CdSe,25.6
Ba2YCu,6.2
LuCuSi,66.0
NbTl3Se4,3.0
K2Os(Cl2O)2,12.2
YZn,41.6
Ba2HfS4,22.5
HoC2,4.4
LiBe2Ni,82.3
Rb3Tc,1.8
CuBr,14.9
NbSbO4,44.4
SrLiAlF6,45.6
PHF4,7.6
BaGe2,17.9
Na3NiF6,25.6
Sr2MnSO3,41.9
DyAl2,53.5
CrCo3,190.3
TaMnBe2,46.0
Na3Mo(OF)3,27.6
CdCO3,35.0
Y(AgCl2)3,7.0
Ce3Al,42.0
CdHgO2,1.6
Nd3GaC,4.0
TbH2,68.0
CaBeW,27.5
Dy2CoSi2,70.4
Ba4ZrCd,4.5
Li2PtF6,30.2
UN,50.2
AlRh,101.9
Yb(CuSi)2,51.8
HoHg,34.6
MgCoO2,50.4
LuNi2,61.7
NaZr2MnF,22.0
BCl3,3.0
Na4SrBe,1.6
Ba2NdSbO6,54.2
RbAu3Se2,11.9
Sb2O5,15.8
ScCo3B2,140.0
NbS,109.5
MgPPt5,60.3
Ca5B3O9F,16.5
MnO2,46.2
ThTe,49.9
U(SiRu)2,84.2
BaAsPt,29.2
ZrTiTe4,28.0
NiO,45.8
TiBeCl2,13.2
H4NCl,15.3
BaCo2Sb,6.3
HgO2,14.1
MnZn3,65.0
Zr2Cu,59.9
ErIr2,105.6
LiSnCl3,11.0
Ge2O3,122.1
SrCd,21.3
ScTlO2,24.2
Sc2BeSb,35.2
TlBiTe2,28.3
CuN,51.0
KLiZnS2,11.1
TmZn,46.8
K4CdP2,5.7
Li2CaHfF8,36.5
VCdO3,59.5
RbBaTaS4,0.6
DyNiBi,40.9
Ba4NaBi3O2,48.0
BaFePd2,29.1
U2SN2,96.0
NdIn3,28.1
Hf2Ni,20.3
Rb2In4O7,33.1
K2MgF4,19.0
ThSe,4.0
ScVRu2,66.7
MgAl2O4,78.8
Ti2NiMo,68.6
HoNi5,69.5
ScNiP,71.8
U(SiRh)2,90.9
KInO3,15.3
PtPb2,10.3
CrFeTe,13.9
Sc2IrPd,58.6
YBi,22.1
VSi2As,0.9
HfBeBi,13.7
NpIO,12.9
MnFeAs,82.2
RhCl3,6.4
CaTi2S5,29.7
NbBr2O,21.6
DyRh,37.0
CdGe2O5,59.8
CaCd3O4,46.7
LiGaO2,48.8
LuNiC2,89.6
TlSb,17.2
KNaICl,5.1
Nd3Hg,20.4
ScBi3,7.9
Sc3GaC,76.5
Sc2AlRu,49.1
MoH2Cl2O3,15.6
K2Pt,6.9
Eu2I2O,11.1
NaTm3,34.3
TaBeCl,1.1
MgScCd2,50.2
SiH,8.8
SrSe,21.8
Ca3SbAs,6.4
BaNd,7.8
AlCrFe2,117.6
CdO,46.7
Rb3Os,9.6
Bi2TeO6,83.4
AuCl3,0.9
Sr3CdO4,51.8
AlGa3N4,155.5
Pr(CoSi)2,102.7
LiMnAs,47.1
Ta2N3F,62.4
Zr2Te2P,19.2
ZrBeZn,72.7
LuCl3,7.0
SmSb2Au,28.3
VH6(OF)3,3.1
Ca2Sb,24.8
TlPd2Se3,15.6
YMgTl,52.9
BeGeMo2,70.4
SrBeBi2,14.9
SmAlSi,61.8
CaMn2,16.8
NaYb(PS3)2,4.7
Mn(AlTe2)2,17.9
PmInRh2,47.3
NbCrSe5,20.1
TiSbRu,20.5
ErCdPd2,47.0
LiAlO2,64.0
HfGeTe,69.4
ZrMoP,128.7
BeV2Se,18.8
AuS,13.0
LiMnF4,18.3
BaSiN2,28.3
SrAgAs,28.5
K2AgAs,21.5
Li2SnIr,68.0
Ho2TeO2,71.8
CaF2,20.9
LiAlPHO5,77.9
ThZn4,58.4
ErAu2,36.8
BeCd2Fe,13.0
Be2ZnFe,114.5
Sr6Li2Cr2N8O,48.1
Tl3SbS3,8.3
ZrSiPt,70.4
TiGaPd2,48.0
RbHoS2,30.4
LuI3,5.1
Rh3Pb,74.1
Sr4CaMn2(SO3)2,20.3
ThCl4,16.6
Hf4N3,123.4
CeTeCl,28.1
K2Mn2O3,18.7
Fe2C,108.4
KBaSiHO4,36.2
CaSO4,40.0
Na2ZnGeO4,39.0
Rb3PdF5,4.7
Tm(CuSi)2,81.2
AlPNCl5,5.6
TiBe2Hg,50.0
Li5Sn2,17.1
MnGaRu2,146.5
Pr3Al,26.5
BaO2,27.5
Mn2VGa,114.4
ScAuO2,17.8
HgF2,8.5
Nd(SiPt)2,70.3
CaGa4,28.7
Ti3AlC,76.8
Mn2SiRh,68.2
RbVF3,30.5
Be2CoSi,147.8
MgTiF6,46.5
NaFe2O3,85.9
MgTiO3,71.4
CeS2,39.9
Cd3PCl3,12.1
Cu2HgI4,11.0
MgSO4,63.1
YVO4,45.7
Ti2GaCo,37.7
LiNdSn,26.3
AgSbSe2,13.0
TmPPt,52.8
Sc2AlIr,67.9
CeOF,38.4
CePO4,36.2
Al2SiO5,90.6
Rb3BP2,10.4
CoB,147.2
Pu3Al,59.6
YbTiO3,99.6
KAuSe2,9.4
Rb2ZrF6,17.4
MnGaGe,64.5
PrClO,32.7
SnBr2,5.1
UB2C,161.8
Ba2RuO4,45.9
SrPb,31.0
K3LuSi2O7,42.7
BaH4O3,31.6
BaBeCo2,14.6
HoNi,34.5
PrMnSi,7.7
YMnAs,8.7
NaHO,31.1
HoNiBi,41.6
UNiSn,31.5
NaCaBe2B2O6F,35.8
Na4CO4,16.7
Al(CoSi)2,73.3
NaCuO,6.8
MnV2Cr,66.6
K3AlH6,11.0
InBO3,67.8
DySI,12.4
GaAgS2,11.6
KNdGeS4,9.1
BaYCuTe3,22.6
BeVSe,126.7
NdY3,30.9
MnPd,148.0
AgO,32.8
LiHF2,18.7
Ca5Sb3,23.0
BeP2Os,29.0
Ho(PRu)2,81.4
RbCaF3,20.5
BeZn2Fe,57.5
YNi5,69.2
NaSi,15.5
BiSI,20.1
CaBeOs2,27.9
HfFeCl6,6.1
Ba4NaCuC2,20.6
Li3NdAs2,44.9
Tl4Te3Pb,17.1
USiSe,62.9
K2NaAs,9.7
Al3Mo,101.6
YSi2,19.4
TbBS3,43.0
Ca(MnSb)2,13.8
AlSb,26.8
CeH3,51.1
NaMnTe2,10.3
MnSO4,33.6
RePbClO4,22.4
SrAgBi,20.8
BeZnCr,28.8
SnBiO4,15.5
Be2NiPt,106.6
V2GeC,145.8
TiS3,19.6
Ti3N,41.4
NpCdAu2,18.8
MnO,81.6
BeCr2Ge,48.1
NdCd,33.3
In2Co3S2,46.6
NdPPd,44.8
Nb(SCl)2,7.8
Li2FeBr4,12.0
Sm3Np,28.1
KLiO,47.1
Ti2MnSi,62.1
Pr3In,24.5
NaYSe2,24.9
OsCl4,13.9
CeBPt3,63.9
Te2Mo,21.8
NaAgO,12.6
PuN,72.9
LiBe2Mo,2.9
ThSiAu,70.6
PCl2OF,6.5
RbLiCl2,10.3
AlWO4,146.3
Na4SnS4,7.8
DyZnRh2,50.6
YbI2,6.1
Ba4YTe,2.2
TaAlCo2,92.0
NdGa2,58.7
Ba4Na(BN2)3,30.0
MgMo2O5,8.9
BH2N,7.8
PrNbO4,57.2
ZrFeSb,47.9
Pm2AgGe,27.9
Te3MoWS,0.7
Sm3Si,35.6
Ba2YSn,22.1
Na2HF4,9.7
K2NbCl6,10.1
UP3,53.5
H3ClO,9.7
RbPdF3,19.0
KH2N,6.9
SiPbO3,205.6
TaRh3,184.8
Sr(GeRh)2,54.8
Ba4YTi,4.7
Mg2Bi2O5,25.3
RhBr3,5.7
MgGeAs2,36.6
TaCo2,136.8
NdBi,18.4
HoTe,6.4
SrBeTc2,48.7
SmTa3,20.7
AlCuS2,47.8
TbCdPd2,40.5
BeZnFe,28.9
Ag3SI,3.1
K2S,15.1
Mg2As2O7,78.4
PrCr2Si2C,106.2
NdCoGe3,43.8
AlPS4,5.6
YCd2,29.1
ZrAlAu2,30.1
Bi2Te5Pb2,18.0
MnBe2Ga,128.2
LiBeFe2,121.8
MnBeV,74.2
K(CoS)2,25.8
Mg2Cr3O8,63.7
RhC,76.9
NaPrSe2,21.8
Ba2GeBi,10.0
Be2VRu,60.4
HfCuP,1.0
NaCSN,7.6
Sr2BeNi,2.9
MnAsPd2,42.8
Ba(MgBi)2,24.2
NaBe2Pd,29.9
Li2PNO2,83.2
DyBiRh,46.6
HoHSe,69.1
GaFe2Ni,98.0
BeFeHg2,0.5
AsRhW2,34.6
UCo4Sn,64.6
VFe3,48.6
Li2BeFe,24.3
NbCu3S4,18.3
TaBeRu,50.4
Y2Cl3,16.7
FeAgO2,21.4
LiGaO2,51.4
DyAg,37.0
PdI2,15.3
RbGeBiS4,9.5
Al2IrRu,120.6
ScBeFe4,73.5
LiMgN,118.2
LuCo2Sn,68.8
Na3Mg,9.7
LiCa2Be,7.6
K2RhF6,14.9
U(SiPt)2,56.6
Ba4TaRh,4.9
Ca(MnAs)2,44.3
KPrS2,27.1
As2Ru,66.6
HoSbPd2,36.7
SiPd,71.1
TbTlTe2,28.1
Ca2CuSbO6,77.5
U(SiPt)2,59.5
Ga3Pt2,45.3
LiTm2Ru,31.5
Mn3NiO8,49.8
HgS,20.0
GePb3O5,32.3
Cd2P3I,25.3
RbPb2Br5,11.2
InSnBr3,2.7
MgZrO3,44.3
ThAs,35.0
Ba3BiP,2.9
AuCl2,5.6
Na2CdCl4,15.0
Ca(GeAu)2,17.8
Tm2IrPd,48.3
CaBeFe2,49.3
NaYS2,28.7
BeTe,50.5
MgVSF5,27.6
BaCu2Cl,6.1
Sm3Ho,30.7
CaP3,39.8
Na4HgP2,6.8
Dy2OsPd,47.2
TaZnCo2,105.9
NaCeSe2,22.1
BeCo2Si,81.4
Li2AcTl,10.1
Lu3AlN,70.3
ThTeO,71.4
Ba2InClO3,29.3
ThTi2O6,89.9
MgTi2O5,81.2
LiBe2Ni,74.1
CdC,22.5
Rb2CrF6,10.3
PdO,12.1
KAgO,8.7
Hg2P3Br,17.5
ZrB,143.2
TbAgSe2,11.4
HfBrN,13.8
Be2SiNi,53.4
WN2,141.3
Be2RuRh,95.1
ErPbAu,37.6
Y2AlNi2,34.4
CoF2,37.9
DyPd3,71.4
BaAl4,26.8
Na4Al3Ge3ClO2,28.8
PaTe2Au,36.5
LiSc2Au,47.7
Rb3InS3,10.3
Sm2RuAu,29.4
P3Ru,100.4
CaBePt,31.6
Al2CoOs,120.1
BeGeAs2,63.1
KYO2,38.7
Er2IrRh,49.9
SrCaBe2,32.6
MnBe2V,56.9
HoCo2,54.8
Ag(TeMo)6,4.7
TbAl2,52.6
HfAlAu2,36.1
VS2N3Cl2,6.1
Tb(NiP)2,100.0
LiY2Ru,25.2
ScCl3,5.7
Mn2BeGa,131.8
Ta2Se,20.3
TmBPd3,1.5
LiSO3F,6.8
Tl2CdTe4,14.7
CeFeSi,11.1
Sr4P2O,30.1
LiCdAs,22.5
BiSBr,18.1
Th2In,38.0
Ho(NiGe)2,48.2
Na3SbS4,1.3
LiPrSn,24.7
Rb3As,4.1
LiPaRu2,22.3
NaAsS2,7.2
Sc2MnGe,30.5
RbCr4O8,79.4
SrMgGe,42.7
BeMoSe2,1.7
Na2TlBi,20.6
ScBIr3,89.6
Sb2Te4Pb,29.0
Nb3Sb,60.6
Zn2CoN2,31.9
NaNdSe2,22.4
SbSBr,15.8
Rb2NaMoF6,19.9
ErNi4B,67.4
K2TeO3,13.7
NaSmO2,33.5
Fe8N,100.0
Tl3PO4,16.8
BaLi2Ca,8.9
BaLiF3,51.8
Rb2TeO3,9.3
CrH2,97.4
CdCu2SnSe4,26.7
MnB,187.0
NdSi,75.5
Dy(SiPd)2,61.9
HoSb,26.4
CaAsAu,22.7
K2Sn,1.0
CrGaFe2,111.2
GeClO2F5,14.7
KTmO2,41.7
CdCl2,5.9
ErPd3,74.3
Li2MgSi,55.6
Eu(HO)3,11.4
LiYb2Tl,29.2
Ag2SO4,15.0
BeCrNi2,88.4
Zn2AsRh,10.1
SrBeV2,19.5
Mg3H4O5,21.6
BeSiN2,242.4
Mg2B2O5,53.1
PtI3,18.3
CaPmCd2,34.5
TmCdPd2,48.8
NaY2Be,9.6
CdSnSb2,21.7
Ga3BN4,176.8
Cu2H3ClO3,26.8
Tb2Cr2C3,43.7
Ca2Ti2O5,84.1
HfZrBe,57.6
TaOF3,33.3
YAlSi,45.8
U(CoSi)2,106.2
KBePd2,6.9
NaZrBe,14.1
Pm2ZnIr,29.2
MnBe2Cd,19.4
Nd(GeRu)2,59.1
Er2TeO6,66.9
MoC,113.7
MnFe2Si,89.0
Sr(NdS2)2,36.4
Ho2PdRh,36.0
Np(Al2Fe)4,75.4
WCl6,6.7
CuH,32.7
VFe,64.2
Lu2ZnPd,40.1
InN,78.2
YAl,68.9
TaN,54.5
Na3MgP2HO8,46.4
Ta9(NiS3)2,70.8
HPbClO,13.8
KSrCO3F,15.6
B6O,178.6
YRh5,70.3
Fe3PdN,82.6
BaCaBr2,15.0
MnClO3,9.2
MgInNi2,73.4
TiF4,18.7
Na2PdS2,10.1
HfZrZn2,71.8
Ca2Ti3O8,58.9
HoSnPd2,22.1
DyMgRh2,48.2
BeVSi4,55.0
ZrSnPd,61.4
PbCO3,24.0
KErO3,13.3
NaCrS2,35.5
LiBe2Au,48.2
MoRh,116.2
TaMoN,135.8
Hf3Si2,111.1
ZrNiSn,65.4
Er(FeGe)2,62.7
Na2H4Pd,7.6
Be2CrSb,72.9
Ba2MgGa,19.0
Sr3BiAs,4.5
Rb2MnCl4,5.0
DyPb3,19.8
LaVCrO6,99.4
ErSiRu,66.0
TiBeGa2,63.4
HfBeRu,33.8
Ba3SiO,24.6
HgO,22.3
RbNdO2,30.2
Sm2Ti2S2O5,44.8
BaTi2Ga,29.5
K2NiF6,15.0
Li6Br3N,0.4
Ca(SbO3)2,68.6
LiTm2Al,48.6
RbF3,7.0
MgRh,74.3
VSe,38.2
BaSrLi2,9.0
Li2BeMo,4.5
Rb3Na(RuO4)2,13.1
HfCo3B2,151.2
TcIrOs,42.2
SrGaGeH,38.1
BeGa2Mo,108.6
K2BeTe,15.5
Ca3SnH2,39.3
Ca(BH4)2,12.0
Ce(GeRh)2,71.9
Ba3P2,8.3
LiTlO2,51.9
IOF3,13.3
PbS,7.8
PuSi3,54.8
AlInO3,114.2
CaSbF6,27.3
HfScOs2,90.2
MnBeFe2,133.8
YAuO2,6.9
RbBa3,6.8
TbSe,12.2
PrCoO3,96.2
KZnF3,33.4
YbPd3,60.3
HfTeSe4,37.1
Be2NiMo,145.1
ErCuS2,26.6
VSiOs2,112.0
ZrBeCr,32.5
NdTiGe,19.3
ErGa,74.5
Ni3S,63.4
CaMgAsO4F,14.2
PuB2,184.9
Na3TlO2,28.4
Ta2I5,7.9
Nd2Sb,29.5
CoAs,94.9
Sm2PbSe4,25.7
Al3Fe,34.8
Yb3W,33.6
HoIO,12.0
Ba4MoCl,0.1
ZrBeIr4,111.7
MgNiPO5,48.8
RbPrS2,26.3
Er(FeSi)2,84.9
TiInCo2,74.6
AlCrF5,25.2
MoAs2,92.6
SbTeO3,36.2
KCN,6.3
Li3SbO4,64.1
CdBiClO2,38.8
ErInNi4,63.7
HoZn,41.7
BaInMo,19.0
NbGeAs,28.1
NdSb,20.2
SiTc2W,89.8
SmCd,34.3
Ti3Au,25.4
Sc2PdRu,52.4
NaLuS2,31.0
YAl2,55.5
BaLiTi2,14.3
BeFe4Mo,84.3
Ba(PRh)2,32.4
BePd4Se,35.6
TmFe2,49.5
RbTmO2,37.3
PmSnRh2,31.3
Nd(CoSi)2,104.4
YFeF5,13.6
Li3PrSb2,32.7
RbMnBr3,0.0
Li4Ca3(SiN3)2,77.2
Be2CrTc,77.5
Ba2NaCu,3.3
AgCl,5.0
UZnNi4,78.2
FeN,105.4
NiAsS,52.1
USi3,102.1
NpSn3,35.9
ThAl,67.9
ZrSiS,84.7
AgPS3,7.3
Sr3As2,11.0
MnCoSi,67.0
FeNiN,63.9
UIn3,49.2
AlCoF5,42.0
BaLi2Mg(PO4)2,60.3
TiSb2,38.4
HoP5,38.0
TbAgTe2,26.2
NaGaTe2,10.6
FeGe,93.7
NaMnBe,17.2
V4SiSb2,75.1
SnPt,52.9
Ba(POs)2,29.0
CeBiPt,24.8
ZrInPd2,54.3
Ba2MgH6,32.5
CaCO3,35.8
SmDyRh2,31.5
MgGeO3,30.3
XeF2,11.1
TiAlRu2,88.9
HoCoC,39.3
AlCl3,26.3
ErCuSi,64.4
RbCeSe2,24.5
Mn3GaC,59.1
LiAl2Ir,105.4
LiBeTc2,49.9
SbCl(OF3)2,8.8
BeFeNi,56.7
ZrBe5,154.5
HoI3,5.2
ZnPS3,6.8
PuRh3,72.6
CrPS4,6.8
Li2RhF6,31.6
MgAu,48.5
Tm(HO)3,25.1
LiYO2,54.0
TaInRu2,109.6
B6As,174.0
CdHClO,10.3
Si2H2O5,11.7
RbPrSe2,24.2
NaAlTe2,12.2
MnBe2Os,136.7
Li4VGa3O8,43.1
PrSnAu,48.6
BaHfCu2,24.1
NiSb,57.1
Tm2Fe2Si2C,110.2
BaNa2V,12.9
HoFe2,32.7
KHgF3,6.1
P2Ru,89.6
Na8N3O,16.7
DyBiPd,38.1
Hf2Ag,70.7
DyFeC2,86.6
Sr2NCl,32.1
RbNa2Sb,12.9
K2SO3,6.4
Rb3In,3.7
FeAs2,69.3
Tm(SiPd)2,57.5
NaPF6,4.3
Ho(HO)3,20.6
KSmS2,29.1
Cd(HO)2,1.8
Li3Al2CrO6,58.0
Nb(SeCl)2,9.4
Sc(Al2Fe)4,66.3
Be2FeBr,35.9
PbAuO2,7.4
Zr6CoAs2,74.3
Ti2FeS4,81.6
TaCo,31.9
Ti2Cu,78.7
Na2BePt,26.0
AgHgSI,3.7
Li2PmGa,30.4
MnFe2Ge,71.9
