TIME,VOLUME [m^3],SALT_MASS [psu m^3],HEAT_CONTENT [degrees celsius m^3]
04/05/2011 08:45:00,  0.1773384E+08,  0.1372777E+09,  0.2671372E+09
04/05/2011 09:00:00,  0.1787097E+08,  0.1414368E+09,  0.2695241E+09
04/05/2011 09:15:00,  0.1799785E+08,  0.1452657E+09,  0.2717406E+09
04/05/2011 09:30:00,  0.1813858E+08,  0.1495526E+09,  0.2742376E+09
04/05/2011 09:45:00,  0.1827870E+08,  0.1538394E+09,  0.2767456E+09
04/05/2011 10:00:00,  0.1841587E+08,  0.1580037E+09,  0.2791968E+09
04/05/2011 10:15:00,  0.1853651E+08,  0.1616109E+09,  0.2813435E+09
04/05/2011 10:30:00,  0.1865024E+08,  0.1649593E+09,  0.2834444E+09
04/05/2011 10:45:00,  0.1875630E+08,  0.1680450E+09,  0.2854957E+09
04/05/2011 11:00:00,  0.1885438E+08,  0.1708525E+09,  0.2874925E+09
04/05/2011 11:15:00,  0.1893858E+08,  0.1731751E+09,  0.2893147E+09
04/05/2011 11:30:00,  0.1899856E+08,  0.1746326E+09,  0.2906043E+09
04/05/2011 11:45:00,  0.1903951E+08,  0.1754412E+09,  0.2914636E+09
04/05/2011 12:00:00,  0.1907147E+08,  0.1759361E+09,  0.2921019E+09
04/05/2011 12:15:00,  0.1909124E+08,  0.1760028E+09,  0.2924576E+09
04/05/2011 12:30:00,  0.1908361E+08,  0.1751132E+09,  0.2922832E+09
04/05/2011 12:45:00,  0.1906412E+08,  0.1738097E+09,  0.2918889E+09
04/05/2011 13:00:00,  0.1904652E+08,  0.1725781E+09,  0.2915474E+09
04/05/2011 13:15:00,  0.1902129E+08,  0.1710783E+09,  0.2910686E+09
04/05/2011 13:30:00,  0.1896191E+08,  0.1683898E+09,  0.2899055E+09
04/05/2011 13:45:00,  0.1888278E+08,  0.1650495E+09,  0.2883442E+09
04/05/2011 14:00:00,  0.1880011E+08,  0.1616222E+09,  0.2867109E+09
04/05/2011 14:15:00,  0.1871267E+08,  0.1580835E+09,  0.2849780E+09
04/05/2011 14:30:00,  0.1860174E+08,  0.1538322E+09,  0.2827763E+09
04/05/2011 14:45:00,  0.1848600E+08,  0.1495584E+09,  0.2804797E+09
04/05/2011 15:00:00,  0.1837855E+08,  0.1456981E+09,  0.2783482E+09
04/05/2011 15:15:00,  0.1827339E+08,  0.1420364E+09,  0.2762627E+09
04/05/2011 15:30:00,  0.1816918E+08,  0.1385755E+09,  0.2741994E+09
04/05/2011 15:45:00,  0.1806170E+08,  0.1351700E+09,  0.2720732E+09
04/05/2011 16:00:00,  0.1796310E+08,  0.1321757E+09,  0.2701224E+09
04/05/2011 16:15:00,  0.1786836E+08,  0.1294145E+09,  0.2682428E+09
04/05/2011 16:30:00,  0.1777991E+08,  0.1269362E+09,  0.2664296E+09
04/05/2011 16:45:00,  0.1769114E+08,  0.1245531E+09,  0.2645559E+09
04/05/2011 17:00:00,  0.1760920E+08,  0.1224401E+09,  0.2627678E+09
04/05/2011 17:15:00,  0.1753295E+08,  0.1205317E+09,  0.2610362E+09
04/05/2011 17:30:00,  0.1746950E+08,  0.1189538E+09,  0.2595425E+09
04/05/2011 17:45:00,  0.1741492E+08,  0.1176038E+09,  0.2582144E+09
04/05/2011 18:00:00,  0.1736226E+08,  0.1163290E+09,  0.2569155E+09
04/05/2011 18:15:00,  0.1731856E+08,  0.1152487E+09,  0.2557706E+09
04/05/2011 18:30:00,  0.1730159E+08,  0.1146970E+09,  0.2551324E+09
04/05/2011 18:45:00,  0.1730156E+08,  0.1144793E+09,  0.2548077E+09
04/05/2011 19:00:00,  0.1730800E+08,  0.1143763E+09,  0.2545852E+09
04/05/2011 19:15:00,  0.1732397E+08,  0.1144891E+09,  0.2545461E+09
04/05/2011 19:30:00,  0.1736668E+08,  0.1153810E+09,  0.2550313E+09
04/05/2011 19:45:00,  0.1742772E+08,  0.1168855E+09,  0.2558674E+09
04/05/2011 20:00:00,  0.1748591E+08,  0.1183136E+09,  0.2566594E+09
04/05/2011 20:15:00,  0.1754936E+08,  0.1199193E+09,  0.2575521E+09
04/05/2011 20:30:00,  0.1764290E+08,  0.1225574E+09,  0.2590384E+09
04/05/2011 20:45:00,  0.1775208E+08,  0.1257599E+09,  0.2608500E+09
04/05/2011 21:00:00,  0.1786226E+08,  0.1289978E+09,  0.2626852E+09
04/05/2011 21:15:00,  0.1797425E+08,  0.1322779E+09,  0.2645468E+09
04/05/2011 21:30:00,  0.1809161E+08,  0.1357664E+09,  0.2665361E+09
04/05/2011 21:45:00,  0.1821455E+08,  0.1394296E+09,  0.2686316E+09
04/05/2011 22:00:00,  0.1832192E+08,  0.1425684E+09,  0.2704344E+09
04/05/2011 22:15:00,  0.1841872E+08,  0.1453165E+09,  0.2720198E+09
04/05/2011 22:30:00,  0.1850539E+08,  0.1477323E+09,  0.2734030E+09
04/05/2011 22:45:00,  0.1859327E+08,  0.1501688E+09,  0.2747860E+09
04/05/2011 23:00:00,  0.1867582E+08,  0.1524296E+09,  0.2760545E+09
04/05/2011 23:15:00,  0.1874885E+08,  0.1543634E+09,  0.2771239E+09
04/05/2011 23:30:00,  0.1880989E+08,  0.1558706E+09,  0.2779524E+09
04/05/2011 23:45:00,  0.1886493E+08,  0.1571686E+09,  0.2786613E+09
05/05/2011 00:00:00,  0.1891589E+08,  0.1583251E+09,  0.2792829E+09
05/05/2011 00:15:00,  0.1895242E+08,  0.1589752E+09,  0.2796081E+09
05/05/2011 00:30:00,  0.1895650E+08,  0.1584922E+09,  0.2792831E+09
05/05/2011 00:45:00,  0.1894072E+08,  0.1573183E+09,  0.2785586E+09
05/05/2011 01:00:00,  0.1891837E+08,  0.1558975E+09,  0.2776869E+09
05/05/2011 01:15:00,  0.1888524E+08,  0.1541280E+09,  0.2766120E+09
05/05/2011 01:30:00,  0.1881981E+08,  0.1512587E+09,  0.2748952E+09
05/05/2011 01:45:00,  0.1873810E+08,  0.1478699E+09,  0.2728585E+09
05/05/2011 02:00:00,  0.1865807E+08,  0.1446127E+09,  0.2708714E+09
05/05/2011 02:15:00,  0.1856877E+08,  0.1410972E+09,  0.2686856E+09
05/05/2011 02:30:00,  0.1846294E+08,  0.1372048E+09,  0.2662075E+09
05/05/2011 02:45:00,  0.1834366E+08,  0.1330582E+09,  0.2634660E+09
05/05/2011 03:00:00,  0.1823234E+08,  0.1293734E+09,  0.2609078E+09
05/05/2011 03:15:00,  0.1811942E+08,  0.1258450E+09,  0.2583243E+09
05/05/2011 03:30:00,  0.1799983E+08,  0.1223839E+09,  0.2556504E+09
05/05/2011 03:45:00,  0.1787016E+08,  0.1189075E+09,  0.2527927E+09
05/05/2011 04:00:00,  0.1774678E+08,  0.1158278E+09,  0.2500837E+09
05/05/2011 04:15:00,  0.1762491E+08,  0.1129846E+09,  0.2474082E+09
05/05/2011 04:30:00,  0.1751092E+08,  0.1104861E+09,  0.2449162E+09
05/05/2011 04:45:00,  0.1740215E+08,  0.1082260E+09,  0.2425390E+09
05/05/2011 05:00:00,  0.1730498E+08,  0.1062951E+09,  0.2404072E+09
05/05/2011 05:15:00,  0.1721418E+08,  0.1045561E+09,  0.2384024E+09
05/05/2011 05:30:00,  0.1713354E+08,  0.1030499E+09,  0.2365872E+09
05/05/2011 05:45:00,  0.1705571E+08,  0.1016320E+09,  0.2348143E+09
05/05/2011 06:00:00,  0.1698225E+08,  0.1003325E+09,  0.2331388E+09
05/05/2011 06:15:00,  0.1691839E+08,  0.9920881E+08,  0.2316332E+09
05/05/2011 06:30:00,  0.1688370E+08,  0.9853366E+08,  0.2306531E+09
05/05/2011 06:45:00,  0.1687148E+08,  0.9821091E+08,  0.2300704E+09
05/05/2011 07:00:00,  0.1687090E+08,  0.9806488E+08,  0.2297015E+09
05/05/2011 07:15:00,  0.1688387E+08,  0.9818680E+08,  0.2295825E+09
05/05/2011 07:30:00,  0.1692622E+08,  0.9907827E+08,  0.2300333E+09
05/05/2011 07:45:00,  0.1698436E+08,  0.1005003E+09,  0.2308004E+09
05/05/2011 08:00:00,  0.1704193E+08,  0.1018796E+09,  0.2315478E+09
05/05/2011 08:15:00,  0.1709899E+08,  0.1032612E+09,  0.2323048E+09
05/05/2011 08:30:00,  0.1717877E+08,  0.1054360E+09,  0.2335265E+09
05/05/2011 08:45:00,  0.1727396E+08,  0.1081487E+09,  0.2350673E+09
05/05/2011 09:00:00,  0.1736863E+08,  0.1108452E+09,  0.2366091E+09
05/05/2011 09:15:00,  0.1747281E+08,  0.1138542E+09,  0.2383420E+09
05/05/2011 09:30:00,  0.1760151E+08,  0.1177297E+09,  0.2405863E+09
05/05/2011 09:45:00,  0.1774575E+08,  0.1221564E+09,  0.2431601E+09
05/05/2011 10:00:00,  0.1788887E+08,  0.1265451E+09,  0.2457304E+09
05/05/2011 10:15:00,  0.1802767E+08,  0.1307729E+09,  0.2482513E+09
05/05/2011 10:30:00,  0.1817039E+08,  0.1351292E+09,  0.2509594E+09
05/05/2011 10:45:00,  0.1830662E+08,  0.1392775E+09,  0.2536507E+09
05/05/2011 11:00:00,  0.1843659E+08,  0.1431878E+09,  0.2563281E+09
05/05/2011 11:15:00,  0.1854918E+08,  0.1465109E+09,  0.2587688E+09
05/05/2011 11:30:00,  0.1865510E+08,  0.1495728E+09,  0.2610996E+09
05/05/2011 11:45:00,  0.1875284E+08,  0.1523682E+09,  0.2632764E+09
05/05/2011 12:00:00,  0.1884582E+08,  0.1549945E+09,  0.2653746E+09
05/05/2011 12:15:00,  0.1892746E+08,  0.1572233E+09,  0.2672636E+09
05/05/2011 12:30:00,  0.1898660E+08,  0.1586659E+09,  0.2687102E+09
05/05/2011 12:45:00,  0.1903386E+08,  0.1596854E+09,  0.2699268E+09
05/05/2011 13:00:00,  0.1907506E+08,  0.1605011E+09,  0.2710228E+09
05/05/2011 13:15:00,  0.1910174E+08,  0.1608091E+09,  0.2718314E+09
05/05/2011 13:30:00,  0.1909197E+08,  0.1598413E+09,  0.2718993E+09
05/05/2011 13:45:00,  0.1906045E+08,  0.1581135E+09,  0.2715256E+09
05/05/2011 14:00:00,  0.1902512E+08,  0.1562627E+09,  0.2710644E+09
05/05/2011 14:15:00,  0.1897755E+08,  0.1539727E+09,  0.2703566E+09
05/05/2011 14:30:00,  0.1889680E+08,  0.1505486E+09,  0.2689644E+09
05/05/2011 14:45:00,  0.1879797E+08,  0.1465240E+09,  0.2671948E+09
05/05/2011 15:00:00,  0.1869987E+08,  0.1425674E+09,  0.2654280E+09
05/05/2011 15:15:00,  0.1859917E+08,  0.1385732E+09,  0.2636018E+09
05/05/2011 15:30:00,  0.1848683E+08,  0.1342992E+09,  0.2615298E+09
05/05/2011 15:45:00,  0.1836977E+08,  0.1299917E+09,  0.2593616E+09
05/05/2011 16:00:00,  0.1825861E+08,  0.1260051E+09,  0.2573170E+09
05/05/2011 16:15:00,  0.1815741E+08,  0.1224879E+09,  0.2554599E+09
05/05/2011 16:30:00,  0.1804782E+08,  0.1188681E+09,  0.2533338E+09
05/05/2011 16:45:00,  0.1793800E+08,  0.1154302E+09,  0.2511248E+09
05/05/2011 17:00:00,  0.1783248E+08,  0.1122813E+09,  0.2489275E+09
05/05/2011 17:15:00,  0.1773104E+08,  0.1093826E+09,  0.2467275E+09
05/05/2011 17:30:00,  0.1764379E+08,  0.1069772E+09,  0.2448152E+09
05/05/2011 17:45:00,  0.1756228E+08,  0.1047980E+09,  0.2430071E+09
05/05/2011 18:00:00,  0.1749139E+08,  0.1029504E+09,  0.2414119E+09
05/05/2011 18:15:00,  0.1743089E+08,  0.1013812E+09,  0.2400051E+09
05/05/2011 18:30:00,  0.1739035E+08,  0.1002668E+09,  0.2389825E+09
05/05/2011 18:45:00,  0.1735898E+08,  0.9935186E+08,  0.2381261E+09
05/05/2011 19:00:00,  0.1733115E+08,  0.9853237E+08,  0.2373344E+09
05/05/2011 19:15:00,  0.1731066E+08,  0.9787419E+08,  0.2366685E+09
05/05/2011 19:30:00,  0.1731222E+08,  0.9766931E+08,  0.2364081E+09
05/05/2011 19:45:00,  0.1732789E+08,  0.9777586E+08,  0.2364074E+09
05/05/2011 20:00:00,  0.1734778E+08,  0.9796732E+08,  0.2364712E+09
05/05/2011 20:15:00,  0.1737823E+08,  0.9846763E+08,  0.2367457E+09
05/05/2011 20:30:00,  0.1744188E+08,  0.1000818E+09,  0.2376750E+09
05/05/2011 20:45:00,  0.1752642E+08,  0.1024250E+09,  0.2390195E+09
05/05/2011 21:00:00,  0.1761639E+08,  0.1049430E+09,  0.2404594E+09
05/05/2011 21:15:00,  0.1770772E+08,  0.1075210E+09,  0.2419308E+09
05/05/2011 21:30:00,  0.1782271E+08,  0.1109069E+09,  0.2438612E+09
05/05/2011 21:45:00,  0.1794346E+08,  0.1145143E+09,  0.2459152E+09
05/05/2011 22:00:00,  0.1806029E+08,  0.1179690E+09,  0.2478785E+09
05/05/2011 22:15:00,  0.1816847E+08,  0.1211364E+09,  0.2496751E+09
05/05/2011 22:30:00,  0.1828697E+08,  0.1246456E+09,  0.2516571E+09
05/05/2011 22:45:00,  0.1840573E+08,  0.1281843E+09,  0.2536478E+09
05/05/2011 23:00:00,  0.1852117E+08,  0.1315862E+09,  0.2555489E+09
05/05/2011 23:15:00,  0.1862347E+08,  0.1345491E+09,  0.2571912E+09
05/05/2011 23:30:00,  0.1872233E+08,  0.1373745E+09,  0.2587494E+09
05/05/2011 23:45:00,  0.1881631E+08,  0.1400365E+09,  0.2602107E+09
06/05/2011 00:00:00,  0.1890349E+08,  0.1424615E+09,  0.2615311E+09
06/05/2011 00:15:00,  0.1897753E+08,  0.1444265E+09,  0.2625837E+09
06/05/2011 00:30:00,  0.1902988E+08,  0.1456327E+09,  0.2631986E+09
06/05/2011 00:45:00,  0.1906888E+08,  0.1463730E+09,  0.2635440E+09
06/05/2011 01:00:00,  0.1910168E+08,  0.1468925E+09,  0.2637603E+09
06/05/2011 01:15:00,  0.1912007E+08,  0.1469122E+09,  0.2636867E+09
06/05/2011 01:30:00,  0.1910363E+08,  0.1457155E+09,  0.2629197E+09
06/05/2011 01:45:00,  0.1906586E+08,  0.1437697E+09,  0.2617229E+09
06/05/2011 02:00:00,  0.1902372E+08,  0.1416890E+09,  0.2604482E+09
06/05/2011 02:15:00,  0.1896955E+08,  0.1391960E+09,  0.2589329E+09
06/05/2011 02:30:00,  0.1888187E+08,  0.1355809E+09,  0.2567611E+09
06/05/2011 02:45:00,  0.1877601E+08,  0.1314075E+09,  0.2542399E+09
06/05/2011 03:00:00,  0.1866899E+08,  0.1272838E+09,  0.2517029E+09
06/05/2011 03:15:00,  0.1855867E+08,  0.1231857E+09,  0.2491208E+09
06/05/2011 03:30:00,  0.1842731E+08,  0.1186130E+09,  0.2461569E+09
06/05/2011 03:45:00,  0.1828658E+08,  0.1140145E+09,  0.2430441E+09
06/05/2011 04:00:00,  0.1814684E+08,  0.1097182E+09,  0.2399735E+09
06/05/2011 04:15:00,  0.1801698E+08,  0.1059709E+09,  0.2371348E+09
06/05/2011 04:30:00,  0.1787957E+08,  0.1022883E+09,  0.2341789E+09
06/05/2011 04:45:00,  0.1773888E+08,  0.9878734E+08,  0.2311870E+09
06/05/2011 05:00:00,  0.1760981E+08,  0.9578468E+08,  0.2284515E+09
06/05/2011 05:15:00,  0.1748715E+08,  0.9309642E+08,  0.2258536E+09
06/05/2011 05:30:00,  0.1737017E+08,  0.9067030E+08,  0.2233725E+09
06/05/2011 05:45:00,  0.1725897E+08,  0.8848617E+08,  0.2210216E+09
06/05/2011 06:00:00,  0.1714907E+08,  0.8642978E+08,  0.2186966E+09
06/05/2011 06:15:00,  0.1705438E+08,  0.8471992E+08,  0.2166684E+09
06/05/2011 06:30:00,  0.1697460E+08,  0.8329363E+08,  0.2148954E+09
06/05/2011 06:45:00,  0.1690826E+08,  0.8211357E+08,  0.2133709E+09
06/05/2011 07:00:00,  0.1684704E+08,  0.8103510E+08,  0.2119384E+09
06/05/2011 07:15:00,  0.1680054E+08,  0.8019002E+08,  0.2107659E+09
06/05/2011 07:30:00,  0.1678594E+08,  0.7983398E+08,  0.2101576E+09
06/05/2011 07:45:00,  0.1679233E+08,  0.7982359E+08,  0.2099245E+09
06/05/2011 08:00:00,  0.1680569E+08,  0.7993248E+08,  0.2098204E+09
06/05/2011 08:15:00,  0.1683147E+08,  0.8033467E+08,  0.2099518E+09
06/05/2011 08:30:00,  0.1689186E+08,  0.8183658E+08,  0.2107788E+09
06/05/2011 08:45:00,  0.1697308E+08,  0.8406431E+08,  0.2120383E+09
06/05/2011 09:00:00,  0.1705521E+08,  0.8632050E+08,  0.2133308E+09
06/05/2011 09:15:00,  0.1714420E+08,  0.8879630E+08,  0.2147657E+09
06/05/2011 09:30:00,  0.1725719E+08,  0.9213002E+08,  0.2167117E+09
06/05/2011 09:45:00,  0.1738490E+08,  0.9598688E+08,  0.2189757E+09
06/05/2011 10:00:00,  0.1751583E+08,  0.9992558E+08,  0.2213449E+09
06/05/2011 10:15:00,  0.1763835E+08,  0.1036028E+09,  0.2236031E+09
06/05/2011 10:30:00,  0.1778661E+08,  0.1081490E+09,  0.2264924E+09
06/05/2011 10:45:00,  0.1794377E+08,  0.1130251E+09,  0.2296799E+09
06/05/2011 11:00:00,  0.1809906E+08,  0.1178264E+09,  0.2329359E+09
06/05/2011 11:15:00,  0.1824376E+08,  0.1222647E+09,  0.2360780E+09
06/05/2011 11:30:00,  0.1838532E+08,  0.1266010E+09,  0.2391644E+09
06/05/2011 11:45:00,  0.1853081E+08,  0.1310548E+09,  0.2423505E+09
06/05/2011 12:00:00,  0.1866234E+08,  0.1350409E+09,  0.2452581E+09
06/05/2011 12:15:00,  0.1878213E+08,  0.1386017E+09,  0.2479477E+09
06/05/2011 12:30:00,  0.1888493E+08,  0.1415718E+09,  0.2503020E+09
06/05/2011 12:45:00,  0.1898124E+08,  0.1443157E+09,  0.2525319E+09
06/05/2011 13:00:00,  0.1907428E+08,  0.1469430E+09,  0.2547037E+09
06/05/2011 13:15:00,  0.1915371E+08,  0.1490762E+09,  0.2566174E+09
06/05/2011 13:30:00,  0.1919824E+08,  0.1500092E+09,  0.2578207E+09
06/05/2011 13:45:00,  0.1922411E+08,  0.1502895E+09,  0.2586478E+09
06/05/2011 14:00:00,  0.1924389E+08,  0.1503570E+09,  0.2593488E+09
06/05/2011 14:15:00,  0.1924827E+08,  0.1498864E+09,  0.2597381E+09
06/05/2011 14:30:00,  0.1921414E+08,  0.1480686E+09,  0.2593451E+09
06/05/2011 14:45:00,  0.1915997E+08,  0.1455536E+09,  0.2585397E+09
06/05/2011 15:00:00,  0.1910361E+08,  0.1429440E+09,  0.2576892E+09
06/05/2011 15:15:00,  0.1904256E+08,  0.1402137E+09,  0.2567163E+09
06/05/2011 15:30:00,  0.1894542E+08,  0.1362155E+09,  0.2550089E+09
06/05/2011 15:45:00,  0.1883357E+08,  0.1317454E+09,  0.2529845E+09
06/05/2011 16:00:00,  0.1872430E+08,  0.1274109E+09,  0.2509898E+09
06/05/2011 16:15:00,  0.1861571E+08,  0.1231594E+09,  0.2489925E+09
06/05/2011 16:30:00,  0.1849363E+08,  0.1185437E+09,  0.2466135E+09
06/05/2011 16:45:00,  0.1837127E+08,  0.1140581E+09,  0.2441066E+09
06/05/2011 17:00:00,  0.1825869E+08,  0.1100314E+09,  0.2417144E+09
06/05/2011 17:15:00,  0.1814930E+08,  0.1062344E+09,  0.2393007E+09
06/05/2011 17:30:00,  0.1804104E+08,  0.1026426E+09,  0.2369300E+09
06/05/2011 17:45:00,  0.1792558E+08,  0.9900526E+08,  0.2344260E+09
06/05/2011 18:00:00,  0.1781526E+08,  0.9569746E+08,  0.2320426E+09
06/05/2011 18:15:00,  0.1770797E+08,  0.9262165E+08,  0.2297195E+09
06/05/2011 18:30:00,  0.1761200E+08,  0.8997826E+08,  0.2276356E+09
06/05/2011 18:45:00,  0.1752295E+08,  0.8762172E+08,  0.2256991E+09
06/05/2011 19:00:00,  0.1744058E+08,  0.8552097E+08,  0.2239007E+09
06/05/2011 19:15:00,  0.1736846E+08,  0.8371043E+08,  0.2222836E+09
06/05/2011 19:30:00,  0.1732237E+08,  0.8249476E+08,  0.2211541E+09
06/05/2011 19:45:00,  0.1728950E+08,  0.8156971E+08,  0.2202618E+09
06/05/2011 20:00:00,  0.1726052E+08,  0.8073075E+08,  0.2194280E+09
06/05/2011 20:15:00,  0.1724600E+08,  0.8020194E+08,  0.2188573E+09
06/05/2011 20:30:00,  0.1726672E+08,  0.8046641E+08,  0.2189325E+09
06/05/2011 20:45:00,  0.1731241E+08,  0.8143664E+08,  0.2194692E+09
06/05/2011 21:00:00,  0.1736288E+08,  0.8260346E+08,  0.2201184E+09
06/05/2011 21:15:00,  0.1742817E+08,  0.8425531E+08,  0.2210407E+09
06/05/2011 21:30:00,  0.1752241E+08,  0.8693634E+08,  0.2225512E+09
06/05/2011 21:45:00,  0.1763199E+08,  0.9015480E+08,  0.2243670E+09
06/05/2011 22:00:00,  0.1774058E+08,  0.9332096E+08,  0.2261503E+09
06/05/2011 22:15:00,  0.1784497E+08,  0.9635622E+08,  0.2278561E+09
06/05/2011 22:30:00,  0.1796698E+08,  0.1000081E+09,  0.2299092E+09
06/05/2011 22:45:00,  0.1810443E+08,  0.1041807E+09,  0.2322543E+09
06/05/2011 23:00:00,  0.1823270E+08,  0.1080518E+09,  0.2344220E+09
06/05/2011 23:15:00,  0.1835852E+08,  0.1118171E+09,  0.2365202E+09
06/05/2011 23:30:00,  0.1848296E+08,  0.1155573E+09,  0.2386056E+09
06/05/2011 23:45:00,  0.1861257E+08,  0.1194570E+09,  0.2407797E+09
07/05/2011 00:00:00,  0.1873106E+08,  0.1229817E+09,  0.2427403E+09
