TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
02/05/2011 22:45:00,  0.2000011E+02, -0.1527232E+02,  0.1897566E+03, -0.2565593E+02, -0.1111819E+03, -0.3844967E+03
02/05/2011 23:00:00,  0.2000005E+02, -0.1495972E+02,  0.1901637E+03, -0.2652607E+02, -0.1333621E+03, -0.3999340E+03
02/05/2011 23:15:00,  0.2000013E+02, -0.1446006E+02,  0.1906342E+03, -0.5278731E+02, -0.9707844E+03, -0.9116732E+03
02/05/2011 23:30:00,  0.2000010E+02, -0.1459318E+02,  0.1906368E+03, -0.7860416E+02, -0.1779393E+04, -0.1412332E+04
02/05/2011 23:45:00,  0.2000003E+02, -0.1512876E+02,  0.1903958E+03, -0.8552579E+02, -0.1973997E+04, -0.1542409E+04
03/05/2011 00:00:00,  0.2000010E+02, -0.1520881E+02,  0.1904756E+03, -0.8232780E+02, -0.1850799E+04, -0.1475922E+04
03/05/2011 00:15:00,  0.2000002E+02, -0.1501722E+02,  0.1907091E+03, -0.1041533E+03, -0.2529478E+04, -0.1898287E+04
03/05/2011 00:30:00,  0.2000010E+02, -0.1537261E+02,  0.1905899E+03, -0.1259949E+03, -0.3194841E+04, -0.2318551E+04
03/05/2011 00:45:00,  0.2000006E+02, -0.1602708E+02,  0.1903155E+03, -0.1318157E+03, -0.3342289E+04, -0.2425090E+04
03/05/2011 01:00:00,  0.2000014E+02, -0.1613538E+02,  0.1903997E+03, -0.1268586E+03, -0.3152654E+04, -0.2322610E+04
03/05/2011 01:15:00,  0.2000010E+02, -0.1585483E+02,  0.1906997E+03, -0.1390168E+03, -0.3506711E+04, -0.2553643E+04
03/05/2011 01:30:00,  0.2000011E+02, -0.1598235E+02,  0.1907346E+03, -0.1527137E+03, -0.3896493E+04, -0.2812399E+04
03/05/2011 01:45:00,  0.2000010E+02, -0.1632075E+02,  0.1906469E+03, -0.1543625E+03, -0.3899962E+04, -0.2835853E+04
03/05/2011 02:00:00,  0.2000012E+02, -0.1616541E+02,  0.1908604E+03, -0.1486224E+03, -0.3676637E+04, -0.2716636E+04
03/05/2011 02:15:00,  0.2000014E+02, -0.1565374E+02,  0.1912520E+03, -0.1452503E+03, -0.3535532E+04, -0.2644455E+04
03/05/2011 02:30:00,  0.2000011E+02, -0.1549269E+02,  0.1914238E+03, -0.1445301E+03, -0.3476825E+04, -0.2623110E+04
03/05/2011 02:45:00,  0.2000010E+02, -0.1557295E+02,  0.1914545E+03, -0.1389914E+03, -0.3270046E+04, -0.2508182E+04
03/05/2011 03:00:00,  0.2000012E+02, -0.1541392E+02,  0.1916242E+03, -0.1326369E+03, -0.3046076E+04, -0.2378154E+04
03/05/2011 03:15:00,  0.2000012E+02, -0.1509727E+02,  0.1918707E+03, -0.1236511E+03, -0.2748285E+04, -0.2198101E+04
03/05/2011 03:30:00,  0.2000006E+02, -0.1496720E+02,  0.1919991E+03, -0.1188438E+03, -0.2586451E+04, -0.2099453E+04
03/05/2011 03:45:00,  0.2000005E+02, -0.1505563E+02,  0.1920067E+03, -0.1148476E+03, -0.2453731E+04, -0.2017023E+04
03/05/2011 04:00:00,  0.2000002E+02, -0.1504943E+02,  0.1920732E+03, -0.1124590E+03, -0.2370685E+04, -0.1965303E+04
03/05/2011 04:15:00,  0.2000002E+02, -0.1486592E+02,  0.1922251E+03, -0.9311217E+02, -0.1763215E+04, -0.1586749E+04
03/05/2011 04:30:00,  0.2000000E+02, -0.1480442E+02,  0.1922943E+03, -0.7462814E+02, -0.1194053E+04, -0.1227337E+04
03/05/2011 04:45:00,  0.2000001E+02, -0.1491332E+02,  0.1922689E+03, -0.6318853E+02, -0.8489520E+03, -0.1005137E+04
03/05/2011 05:00:00,  0.2000012E+02, -0.1480761E+02,  0.1923624E+03, -0.5974527E+02, -0.7488989E+03, -0.9367919E+03
03/05/2011 05:15:00,  0.2000006E+02, -0.1444364E+02,  0.1925884E+03, -0.3138938E+02,  0.1287366E+03, -0.3878797E+03
03/05/2011 05:30:00,  0.2000014E+02, -0.1416777E+02,  0.1927558E+03, -0.4248278E+01,  0.9521074E+03,  0.1334308E+03
03/05/2011 05:45:00,  0.2000012E+02, -0.1405516E+02,  0.1928356E+03,  0.7981044E+01,  0.1304021E+04,  0.3654808E+03
03/05/2011 06:00:00,  0.2000014E+02, -0.1377365E+02,  0.1930123E+03,  0.8524731E+01,  0.1302601E+04,  0.3743445E+03
03/05/2011 06:15:00,  0.2000013E+02, -0.1331300E+02,  0.1932834E+03,  0.3132964E+02,  0.2012093E+04,  0.8149498E+03
03/05/2011 06:30:00,  0.2000026E+02, -0.1297039E+02,  0.1934825E+03,  0.5728869E+02,  0.2810636E+04,  0.1313752E+04
03/05/2011 06:45:00,  0.2000008E+02, -0.1280997E+02,  0.1935789E+03,  0.6422677E+02,  0.2999643E+04,  0.1442920E+04
03/05/2011 07:00:00,  0.2000016E+02, -0.1254928E+02,  0.1937392E+03,  0.6051074E+02,  0.2859656E+04,  0.1367917E+04
03/05/2011 07:15:00,  0.2000016E+02, -0.1219566E+02,  0.1939505E+03,  0.7881277E+02,  0.3428425E+04,  0.1720664E+04
03/05/2011 07:30:00,  0.2000017E+02, -0.1198881E+02,  0.1940737E+03,  0.1039115E+03,  0.4203374E+04,  0.2202251E+04
03/05/2011 07:45:00,  0.2000014E+02, -0.1192206E+02,  0.1941171E+03,  0.1115327E+03,  0.4415354E+04,  0.2343893E+04
03/05/2011 08:00:00,  0.2000011E+02, -0.1191739E+02,  0.1941470E+03,  0.1069345E+03,  0.4243483E+04,  0.2250597E+04
03/05/2011 08:15:00,  0.2000010E+02, -0.1184643E+02,  0.1942141E+03,  0.1150122E+03,  0.4493000E+04,  0.2405985E+04
03/05/2011 08:30:00,  0.2000013E+02, -0.1190539E+02,  0.1942027E+03,  0.1282124E+03,  0.4906179E+04,  0.2660137E+04
03/05/2011 08:45:00,  0.2000004E+02, -0.1214711E+02,  0.1940975E+03,  0.1284552E+03,  0.4895501E+04,  0.2661394E+04
03/05/2011 09:00:00,  0.2000011E+02, -0.1241756E+02,  0.1939999E+03,  0.1208759E+03,  0.4632966E+04,  0.2511100E+04
03/05/2011 09:15:00,  0.2000018E+02, -0.1261213E+02,  0.1939316E+03,  0.1079799E+03,  0.4202277E+04,  0.2258565E+04
03/05/2011 09:30:00,  0.2000007E+02, -0.1307142E+02,  0.1937067E+03,  0.9906616E+02,  0.3902837E+04,  0.2083761E+04
03/05/2011 09:45:00,  0.2000014E+02, -0.1382565E+02,  0.1933477E+03,  0.8945415E+02,  0.3578209E+04,  0.1894689E+04
03/05/2011 10:00:00,  0.2000009E+02, -0.1444884E+02,  0.1930546E+03,  0.8240085E+02,  0.3334910E+04,  0.1754768E+04
03/05/2011 10:15:00,  0.2000007E+02, -0.1488838E+02,  0.1928218E+03,  0.6194472E+02,  0.2653110E+04,  0.1353764E+04
03/05/2011 10:30:00,  0.2000016E+02, -0.1568150E+02,  0.1923734E+03,  0.4710610E+02,  0.2156491E+04,  0.1061995E+04
03/05/2011 10:45:00,  0.2000011E+02, -0.1678805E+02,  0.1917829E+03,  0.4102937E+02,  0.1945577E+04,  0.9401052E+03
03/05/2011 11:00:00,  0.2000012E+02, -0.1742644E+02,  0.1914500E+03,  0.3975363E+02,  0.1890813E+04,  0.9111223E+03
03/05/2011 11:15:00,  0.2000009E+02, -0.1756359E+02,  0.1913775E+03,  0.1346084E+02,  0.1022769E+04,  0.3954350E+03
03/05/2011 11:30:00,  0.2000009E+02, -0.1783373E+02,  0.1912467E+03, -0.1458828E+02,  0.1115180E+03, -0.1517818E+03
03/05/2011 11:45:00,  0.2000009E+02, -0.1829300E+02,  0.1910571E+03, -0.2664236E+02, -0.2721531E+03, -0.3864795E+03
03/05/2011 12:00:00,  0.2000011E+02, -0.1819287E+02,  0.1911734E+03, -0.2725195E+02, -0.2872896E+03, -0.3994508E+03
03/05/2011 12:15:00,  0.2000005E+02, -0.1766992E+02,  0.1915175E+03, -0.5477927E+02, -0.1179174E+04, -0.9376797E+03
03/05/2011 12:30:00,  0.2000016E+02, -0.1751887E+02,  0.1916671E+03, -0.8349815E+02, -0.2098053E+04, -0.1497392E+04
03/05/2011 12:45:00,  0.2000000E+02, -0.1783217E+02,  0.1915813E+03, -0.9326506E+02, -0.2393240E+04, -0.1686470E+04
03/05/2011 13:00:00,  0.2000020E+02, -0.1776388E+02,  0.1916742E+03, -0.8885262E+02, -0.2233246E+04, -0.1600036E+04
03/05/2011 13:15:00,  0.2000011E+02, -0.1744860E+02,  0.1918621E+03, -0.1020952E+03, -0.2646881E+04, -0.1858530E+04
03/05/2011 13:30:00,  0.2000015E+02, -0.1744382E+02,  0.1918812E+03, -0.1195895E+03, -0.3186670E+04, -0.2197878E+04
03/05/2011 13:45:00,  0.2000008E+02, -0.1779779E+02,  0.1917241E+03, -0.1220985E+03, -0.3235227E+04, -0.2243417E+04
03/05/2011 14:00:00,  0.2000006E+02, -0.1776239E+02,  0.1917515E+03, -0.1153202E+03, -0.2988993E+04, -0.2108623E+04
03/05/2011 14:15:00,  0.2000012E+02, -0.1733169E+02,  0.1919568E+03, -0.1233965E+03, -0.3222949E+04, -0.2264055E+04
03/05/2011 14:30:00,  0.2000011E+02, -0.1718052E+02,  0.1920172E+03, -0.1365599E+03, -0.3611946E+04, -0.2517100E+04
03/05/2011 14:45:00,  0.2000015E+02, -0.1726781E+02,  0.1919736E+03, -0.1396547E+03, -0.3674984E+04, -0.2572852E+04
03/05/2011 15:00:00,  0.2000007E+02, -0.1692288E+02,  0.1921461E+03, -0.1348674E+03, -0.3490332E+04, -0.2475570E+04
03/05/2011 15:15:00,  0.2000008E+02, -0.1624367E+02,  0.1924706E+03, -0.1299837E+03, -0.3309193E+04, -0.2377247E+04
03/05/2011 15:30:00,  0.2000013E+02, -0.1575462E+02,  0.1926927E+03, -0.1291646E+03, -0.3256426E+04, -0.2357537E+04
03/05/2011 15:45:00,  0.2000014E+02, -0.1565452E+02,  0.1927267E+03, -0.1234562E+03, -0.3048265E+04, -0.2242233E+04
03/05/2011 16:00:00,  0.2000007E+02, -0.1543873E+02,  0.1928125E+03, -0.1174999E+03, -0.2837382E+04, -0.2122823E+04
03/05/2011 16:15:00,  0.2000004E+02, -0.1511191E+02,  0.1929494E+03, -0.1003667E+03, -0.2282306E+04, -0.1787530E+04
03/05/2011 16:30:00,  0.2000011E+02, -0.1494302E+02,  0.1930074E+03, -0.8724982E+02, -0.1864455E+04, -0.1531401E+04
03/05/2011 16:45:00,  0.2000019E+02, -0.1493937E+02,  0.1929858E+03, -0.7918054E+02, -0.1609604E+04, -0.1373233E+04
03/05/2011 17:00:00,  0.2000002E+02, -0.1484528E+02,  0.1930098E+03, -0.7610969E+02, -0.1512302E+04, -0.1311324E+04
03/05/2011 17:15:00,  0.2000016E+02, -0.1460989E+02,  0.1931076E+03, -0.4929269E+02, -0.6689429E+03, -0.7886497E+03
03/05/2011 17:30:00,  0.2000006E+02, -0.1441726E+02,  0.1931784E+03, -0.2432500E+02,  0.1035364E+03, -0.3049921E+03
03/05/2011 17:45:00,  0.2000016E+02, -0.1438052E+02,  0.1931739E+03, -0.1292845E+02,  0.4423504E+03, -0.8589163E+02
03/05/2011 18:00:00,  0.2000009E+02, -0.1415096E+02,  0.1932611E+03, -0.1102474E+02,  0.4867133E+03, -0.4989234E+02
03/05/2011 18:15:00,  0.2000007E+02, -0.1375728E+02,  0.1934273E+03,  0.1102235E+02,  0.1174906E+04,  0.3774608E+03
03/05/2011 18:30:00,  0.2000038E+02, -0.1339831E+02,  0.1935773E+03,  0.3439870E+02,  0.1898391E+04,  0.8286591E+03
03/05/2011 18:45:00,  0.2000014E+02, -0.1325324E+02,  0.1936191E+03,  0.3815544E+02,  0.1999028E+04,  0.8990222E+03
03/05/2011 19:00:00,  0.2000012E+02, -0.1295960E+02,  0.1937375E+03,  0.3436113E+02,  0.1865343E+04,  0.8242689E+03
03/05/2011 19:15:00,  0.2000014E+02, -0.1263069E+02,  0.1938773E+03,  0.5413771E+02,  0.2489987E+04,  0.1207750E+04
03/05/2011 19:30:00,  0.2000020E+02, -0.1244423E+02,  0.1939489E+03,  0.8039053E+02,  0.3315994E+04,  0.1715198E+04
03/05/2011 19:45:00,  0.2000008E+02, -0.1236444E+02,  0.1939671E+03,  0.8969725E+02,  0.3595409E+04,  0.1892686E+04
03/05/2011 20:00:00,  0.2000013E+02, -0.1222354E+02,  0.1940219E+03,  0.8708095E+02,  0.3493952E+04,  0.1839258E+04
03/05/2011 20:15:00,  0.2000012E+02, -0.1206002E+02,  0.1940930E+03,  0.9901458E+02,  0.3868951E+04,  0.2069929E+04
03/05/2011 20:30:00,  0.2000009E+02, -0.1201418E+02,  0.1941077E+03,  0.1145058E+03,  0.4362222E+04,  0.2370086E+04
03/05/2011 20:45:00,  0.2000016E+02, -0.1212286E+02,  0.1940497E+03,  0.1147271E+03,  0.4361089E+04,  0.2373382E+04
03/05/2011 21:00:00,  0.2000017E+02, -0.1227388E+02,  0.1939771E+03,  0.1059079E+03,  0.4067585E+04,  0.2201209E+04
03/05/2011 21:15:00,  0.2000009E+02, -0.1244106E+02,  0.1939006E+03,  0.9852212E+02,  0.3822771E+04,  0.2057373E+04
03/05/2011 21:30:00,  0.2000013E+02, -0.1277531E+02,  0.1937448E+03,  0.9617627E+02,  0.3741912E+04,  0.2011541E+04
03/05/2011 21:45:00,  0.2000010E+02, -0.1338405E+02,  0.1934554E+03,  0.9053628E+02,  0.3551506E+04,  0.1901032E+04
03/05/2011 22:00:00,  0.2000010E+02, -0.1393793E+02,  0.1931977E+03,  0.8389120E+02,  0.3327002E+04,  0.1770617E+04
03/05/2011 22:15:00,  0.2000007E+02, -0.1445218E+02,  0.1929600E+03,  0.6605918E+02,  0.2736548E+04,  0.1422375E+04
03/05/2011 22:30:00,  0.2000007E+02, -0.1511408E+02,  0.1926466E+03,  0.4928357E+02,  0.2183020E+04,  0.1095327E+04
03/05/2011 22:45:00,  0.2000004E+02, -0.1618475E+02,  0.1921402E+03,  0.3914653E+02,  0.1846936E+04,  0.8976005E+03
03/05/2011 23:00:00,  0.2000002E+02, -0.1690501E+02,  0.1918176E+03,  0.3609144E+02,  0.1740569E+04,  0.8372389E+03
03/05/2011 23:15:00,  0.2000013E+02, -0.1718680E+02,  0.1917132E+03,  0.9165503E+01,  0.8570507E+03,  0.3131628E+03
03/05/2011 23:30:00,  0.2000010E+02, -0.1751822E+02,  0.1915750E+03, -0.1735535E+02, -0.3852039E+01, -0.2009133E+03
03/05/2011 23:45:00,  0.2000014E+02, -0.1824515E+02,  0.1912430E+03, -0.2932322E+02, -0.3846229E+03, -0.4308899E+03
04/05/2011 00:00:00,  0.2000007E+02, -0.1855499E+02,  0.1911198E+03, -0.2806587E+02, -0.3377903E+03, -0.4048230E+03
04/05/2011 00:15:00,  0.2000005E+02, -0.1838948E+02,  0.1912377E+03, -0.5618222E+02, -0.1248022E+04, -0.9496946E+03
04/05/2011 00:30:00,  0.2000014E+02, -0.1838900E+02,  0.1912752E+03, -0.8643769E+02, -0.2215815E+04, -0.1533412E+04
04/05/2011 00:45:00,  0.2000013E+02, -0.1891574E+02,  0.1910582E+03, -0.9777201E+02, -0.2559986E+04, -0.1747672E+04
04/05/2011 01:00:00,  0.2000005E+02, -0.1910482E+02,  0.1910126E+03, -0.9635732E+02, -0.2493457E+04, -0.1715253E+04
04/05/2011 01:15:00,  0.2000010E+02, -0.1880583E+02,  0.1912015E+03, -0.1181356E+03, -0.3180255E+04, -0.2133140E+04
04/05/2011 01:30:00,  0.2000005E+02, -0.1868586E+02,  0.1912972E+03, -0.1417095E+03, -0.3911657E+04, -0.2582576E+04
04/05/2011 01:45:00,  0.2000016E+02, -0.1906370E+02,  0.1911625E+03, -0.1475461E+03, -0.4060092E+04, -0.2686173E+04
04/05/2011 02:00:00,  0.2000011E+02, -0.1919355E+02,  0.1911586E+03, -0.1406431E+03, -0.3801906E+04, -0.2544462E+04
04/05/2011 02:15:00,  0.2000011E+02, -0.1882156E+02,  0.1913945E+03, -0.1496559E+03, -0.4057105E+04, -0.2711115E+04
04/05/2011 02:30:00,  0.2000005E+02, -0.1858179E+02,  0.1915606E+03, -0.1630909E+03, -0.4443365E+04, -0.2960640E+04
04/05/2011 02:45:00,  0.2000005E+02, -0.1870656E+02,  0.1915682E+03, -0.1641262E+03, -0.4428954E+04, -0.2969688E+04
04/05/2011 03:00:00,  0.2000016E+02, -0.1852482E+02,  0.1917370E+03, -0.1585886E+03, -0.4210581E+04, -0.2853043E+04
04/05/2011 03:15:00,  0.2000006E+02, -0.1788851E+02,  0.1921026E+03, -0.1497106E+03, -0.3894560E+04, -0.2673620E+04
04/05/2011 03:30:00,  0.2000009E+02, -0.1733313E+02,  0.1924180E+03, -0.1437722E+03, -0.3675448E+04, -0.2551155E+04
04/05/2011 03:45:00,  0.2000005E+02, -0.1728689E+02,  0.1925052E+03, -0.1360461E+03, -0.3401702E+04, -0.2394293E+04
04/05/2011 04:00:00,  0.2000016E+02, -0.1713365E+02,  0.1926382E+03, -0.1303332E+03, -0.3199391E+04, -0.2277540E+04
04/05/2011 04:15:00,  0.2000008E+02, -0.1667265E+02,  0.1928963E+03, -0.1193636E+03, -0.2837646E+04, -0.2061122E+04
04/05/2011 04:30:00,  0.2000003E+02, -0.1634877E+02,  0.1930845E+03, -0.1119943E+03, -0.2597068E+04, -0.1915511E+04
04/05/2011 04:45:00,  0.2000007E+02, -0.1635297E+02,  0.1931263E+03, -0.1102840E+03, -0.2537658E+04, -0.1879034E+04
04/05/2011 05:00:00,  0.2000006E+02, -0.1629446E+02,  0.1931944E+03, -0.1110432E+03, -0.2555612E+04, -0.1889678E+04
04/05/2011 05:15:00,  0.2000003E+02, -0.1604250E+02,  0.1933404E+03, -0.8954175E+02, -0.1873835E+04, -0.1474568E+04
04/05/2011 05:30:00,  0.1999999E+02, -0.1587650E+02,  0.1934466E+03, -0.6718526E+02, -0.1176679E+04, -0.1046167E+04
04/05/2011 05:45:00,  0.2000006E+02, -0.1587519E+02,  0.1934787E+03, -0.5404136E+02, -0.7747011E+03, -0.7956077E+03
04/05/2011 06:00:00,  0.2000006E+02, -0.1576574E+02,  0.1935537E+03, -0.4997537E+02, -0.6559829E+03, -0.7180378E+03
04/05/2011 06:15:00,  0.2000011E+02, -0.1540028E+02,  0.1937305E+03, -0.1896238E+02,  0.3140776E+03, -0.1247901E+03
04/05/2011 06:30:00,  0.1999997E+02, -0.1504779E+02,  0.1938963E+03,  0.1177280E+02,  0.1261192E+04,  0.4589089E+03
04/05/2011 06:45:00,  0.2000010E+02, -0.1478153E+02,  0.1940255E+03,  0.2389621E+02,  0.1615430E+04,  0.6849012E+03
04/05/2011 07:00:00,  0.2000004E+02, -0.1433864E+02,  0.1942218E+03,  0.2261049E+02,  0.1553414E+04,  0.6562999E+03
04/05/2011 07:15:00,  0.2000022E+02, -0.1378497E+02,  0.1944657E+03,  0.5021997E+02,  0.2420262E+04,  0.1183904E+04
04/05/2011 07:30:00,  0.2000018E+02, -0.1338104E+02,  0.1946466E+03,  0.7889819E+02,  0.3314057E+04,  0.1729586E+04
04/05/2011 07:45:00,  0.2000006E+02, -0.1318023E+02,  0.1947434E+03,  0.8706021E+02,  0.3549968E+04,  0.1880520E+04
04/05/2011 08:00:00,  0.2000010E+02, -0.1288760E+02,  0.1948767E+03,  0.8324139E+02,  0.3404892E+04,  0.1802084E+04
04/05/2011 08:15:00,  0.2000009E+02, -0.1247869E+02,  0.1950566E+03,  0.1028973E+03,  0.4020008E+04,  0.2176343E+04
04/05/2011 08:30:00,  0.2000008E+02, -0.1210600E+02,  0.1952208E+03,  0.1272159E+03,  0.4786284E+04,  0.2639917E+04
04/05/2011 08:45:00,  0.2000012E+02, -0.1189281E+02,  0.1953199E+03,  0.1333618E+03,  0.4963658E+04,  0.2752936E+04
04/05/2011 09:00:00,  0.2000013E+02, -0.1171664E+02,  0.1954063E+03,  0.1275939E+03,  0.4755120E+04,  0.2636432E+04
04/05/2011 09:15:00,  0.2000015E+02, -0.1155822E+02,  0.1954881E+03,  0.1302596E+03,  0.4824579E+04,  0.2683582E+04
04/05/2011 09:30:00,  0.2000008E+02, -0.1148810E+02,  0.1955331E+03,  0.1378982E+03,  0.5054752E+04,  0.2826077E+04
04/05/2011 09:45:00,  0.2000006E+02, -0.1166480E+02,  0.1954839E+03,  0.1343938E+03,  0.4917734E+04,  0.2752246E+04
04/05/2011 10:00:00,  0.2000008E+02, -0.1198123E+02,  0.1953867E+03,  0.1255344E+03,  0.4603666E+04,  0.2574344E+04
04/05/2011 10:15:00,  0.2000010E+02, -0.1222206E+02,  0.1953183E+03,  0.1107473E+03,  0.4092445E+04,  0.2280928E+04
04/05/2011 10:30:00,  0.2000009E+02, -0.1251600E+02,  0.1952196E+03,  0.1011826E+03,  0.3751242E+04,  0.2087838E+04
04/05/2011 10:45:00,  0.2000014E+02, -0.1305348E+02,  0.1950113E+03,  0.9242343E+02,  0.3432838E+04,  0.1908948E+04
04/05/2011 11:00:00,  0.2000002E+02, -0.1354468E+02,  0.1948142E+03,  0.9034966E+02,  0.3337743E+04,  0.1860324E+04
04/05/2011 11:15:00,  0.2000010E+02, -0.1381714E+02,  0.1947001E+03,  0.6262668E+02,  0.2392564E+04,  0.1312781E+04
04/05/2011 11:30:00,  0.2000011E+02, -0.1405394E+02,  0.1945976E+03,  0.3575764E+02,  0.1494483E+04,  0.7875240E+03
04/05/2011 11:45:00,  0.2000013E+02, -0.1464967E+02,  0.1943551E+03,  0.1931866E+02,  0.9523462E+03,  0.4681639E+03
04/05/2011 12:00:00,  0.2000016E+02, -0.1516620E+02,  0.1941475E+03,  0.1560393E+02,  0.8330825E+03,  0.3966394E+03
04/05/2011 12:15:00,  0.2000017E+02, -0.1519605E+02,  0.1941310E+03, -0.1319354E+02, -0.1024188E+03, -0.1584825E+03
04/05/2011 12:30:00,  0.2000017E+02, -0.1522707E+02,  0.1941112E+03, -0.3919934E+02, -0.9318227E+03, -0.6559376E+03
04/05/2011 12:45:00,  0.2000008E+02, -0.1566050E+02,  0.1939255E+03, -0.4338488E+02, -0.1043800E+04, -0.7306447E+03
04/05/2011 13:00:00,  0.2000011E+02, -0.1613244E+02,  0.1937250E+03, -0.3681068E+02, -0.8047341E+03, -0.5973435E+03
04/05/2011 13:15:00,  0.2000009E+02, -0.1613990E+02,  0.1937122E+03, -0.6461573E+02, -0.1681451E+04, -0.1127405E+04
04/05/2011 13:30:00,  0.1999997E+02, -0.1593950E+02,  0.1937740E+03, -0.9856480E+02, -0.2742300E+04, -0.1772409E+04
04/05/2011 13:45:00,  0.2000002E+02, -0.1616000E+02,  0.1936614E+03, -0.1125136E+03, -0.3144615E+04, -0.2028811E+04
04/05/2011 14:00:00,  0.2000015E+02, -0.1649700E+02,  0.1935110E+03, -0.1117160E+03, -0.3075558E+04, -0.2002303E+04
04/05/2011 14:15:00,  0.2000010E+02, -0.1652506E+02,  0.1934874E+03, -0.1282774E+03, -0.3573101E+04, -0.2312574E+04
04/05/2011 14:30:00,  0.2000019E+02, -0.1644443E+02,  0.1934991E+03, -0.1469126E+03, -0.4128099E+04, -0.2661159E+04
04/05/2011 14:45:00,  0.2000010E+02, -0.1676809E+02,  0.1933409E+03, -0.1461625E+03, -0.4051610E+04, -0.2635402E+04
04/05/2011 15:00:00,  0.2000009E+02, -0.1723856E+02,  0.1931308E+03, -0.1367484E+03, -0.3695442E+04, -0.2443871E+04
04/05/2011 15:15:00,  0.2000008E+02, -0.1733928E+02,  0.1930706E+03, -0.1352364E+03, -0.3596408E+04, -0.2406021E+04
04/05/2011 15:30:00,  0.2000010E+02, -0.1718963E+02,  0.1931033E+03, -0.1388991E+03, -0.3665388E+04, -0.2467828E+04
04/05/2011 15:45:00,  0.2000005E+02, -0.1731654E+02,  0.1930284E+03, -0.1359407E+03, -0.3524864E+04, -0.2401624E+04
04/05/2011 16:00:00,  0.2000011E+02, -0.1741464E+02,  0.1929795E+03, -0.1305160E+03, -0.3313632E+04, -0.2288963E+04
04/05/2011 16:15:00,  0.2000010E+02, -0.1704056E+02,  0.1931248E+03, -0.1226054E+03, -0.3033101E+04, -0.2130122E+04
04/05/2011 16:30:00,  0.2000015E+02, -0.1656755E+02,  0.1933078E+03, -0.1183144E+03, -0.2872980E+04, -0.2041134E+04
04/05/2011 16:45:00,  0.2000000E+02, -0.1655503E+02,  0.1933064E+03, -0.1146057E+03, -0.2735473E+04, -0.1963462E+04
04/05/2011 17:00:00,  0.2000005E+02, -0.1659965E+02,  0.1932872E+03, -0.1103200E+03, -0.2583628E+04, -0.1875011E+04
04/05/2011 17:15:00,  0.2000010E+02, -0.1637074E+02,  0.1933808E+03, -0.9670083E+02, -0.2139586E+04, -0.1607889E+04
04/05/2011 17:30:00,  0.2000013E+02, -0.1610634E+02,  0.1934850E+03, -0.8539709E+02, -0.1776923E+04, -0.1387522E+04
04/05/2011 17:45:00,  0.2000002E+02, -0.1620675E+02,  0.1934362E+03, -0.7982492E+02, -0.1599617E+04, -0.1278128E+04
04/05/2011 18:00:00,  0.2000011E+02, -0.1631466E+02,  0.1933860E+03, -0.7852782E+02, -0.1558390E+04, -0.1250772E+04
04/05/2011 18:15:00,  0.2000014E+02, -0.1618932E+02,  0.1934314E+03, -0.5364042E+02, -0.7700120E+03, -0.7721865E+03
04/05/2011 18:30:00,  0.2000017E+02, -0.1594671E+02,  0.1935237E+03, -0.2888694E+02,  0.1409782E+01, -0.3001241E+03
04/05/2011 18:45:00,  0.2000021E+02, -0.1584835E+02,  0.1935560E+03, -0.1593294E+02,  0.3929814E+03, -0.5570016E+02
04/05/2011 19:00:00,  0.2000014E+02, -0.1572525E+02,  0.1935979E+03, -0.1340474E+02,  0.4567063E+03, -0.9979597E+01
04/05/2011 19:15:00,  0.2000008E+02, -0.1534176E+02,  0.1937483E+03,  0.1227713E+02,  0.1265394E+04,  0.4809758E+03
04/05/2011 19:30:00,  0.2000016E+02, -0.1487344E+02,  0.1939360E+03,  0.3843051E+02,  0.2083561E+04,  0.9787510E+03
04/05/2011 19:45:00,  0.2000018E+02, -0.1458133E+02,  0.1940517E+03,  0.4662629E+02,  0.2322598E+04,  0.1130689E+04
04/05/2011 20:00:00,  0.2000005E+02, -0.1435086E+02,  0.1941427E+03,  0.4331161E+02,  0.2197029E+04,  0.1062980E+04
04/05/2011 20:15:00,  0.2000013E+02, -0.1395272E+02,  0.1943064E+03,  0.6729623E+02,  0.2954286E+04,  0.1520823E+04
04/05/2011 20:30:00,  0.2000008E+02, -0.1358491E+02,  0.1944582E+03,  0.9575709E+02,  0.3846724E+04,  0.2061632E+04
04/05/2011 20:45:00,  0.2000012E+02, -0.1341365E+02,  0.1945315E+03,  0.1059871E+03,  0.4146052E+04,  0.2250211E+04
04/05/2011 21:00:00,  0.2000008E+02, -0.1332911E+02,  0.1945706E+03,  0.1026304E+03,  0.4010208E+04,  0.2178591E+04
04/05/2011 21:15:00,  0.2000006E+02, -0.1314447E+02,  0.1946524E+03,  0.1066728E+03,  0.4125627E+04,  0.2252687E+04
04/05/2011 21:30:00,  0.2000008E+02, -0.1296669E+02,  0.1947335E+03,  0.1140274E+03,  0.4351066E+04,  0.2391153E+04
04/05/2011 21:45:00,  0.2000014E+02, -0.1304572E+02,  0.1947112E+03,  0.1082934E+03,  0.4150236E+04,  0.2277216E+04
