TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
02/05/2011 22:45:00,  0.2000009E+02, -0.2109980E-07,  0.2000020E+03, -0.2626892E+02, -0.9135754E+03, -0.5240019E+03
02/05/2011 23:00:00,  0.2000006E+02, -0.2053303E-07,  0.2000016E+03, -0.2640467E+02, -0.9166485E+03, -0.5263718E+03
02/05/2011 23:15:00,  0.1999999E+02, -0.2010364E-07,  0.2000010E+03, -0.5446782E+02, -0.1886170E+04, -0.1085094E+04
02/05/2011 23:30:00,  0.2000009E+02, -0.1977353E-07,  0.2000020E+03, -0.8021716E+02, -0.2761120E+04, -0.1596482E+04
02/05/2011 23:45:00,  0.1999994E+02, -0.1940546E-07,  0.2000004E+03, -0.8530591E+02, -0.2907877E+04, -0.1695598E+04
03/05/2011 00:00:00,  0.1999998E+02, -0.1900831E-07,  0.2000009E+03, -0.7926410E+02, -0.2668902E+04, -0.1573312E+04
03/05/2011 00:15:00,  0.2000002E+02, -0.1872992E-07,  0.2000013E+03, -0.1011563E+03, -0.3350120E+04, -0.2004829E+04
03/05/2011 00:30:00,  0.2000013E+02, -0.1857037E-07,  0.2000024E+03, -0.1282306E+03, -0.4132106E+04, -0.2535946E+04
03/05/2011 00:45:00,  0.2000000E+02, -0.1841437E-07,  0.2000010E+03, -0.1332823E+03, -0.4139407E+04, -0.2629011E+04
03/05/2011 01:00:00,  0.2000003E+02, -0.1818895E-07,  0.2000013E+03, -0.1274079E+03, -0.3782784E+04, -0.2505960E+04
03/05/2011 01:15:00,  0.2000005E+02, -0.1794151E-07,  0.2000014E+03, -0.1382726E+03, -0.3904430E+04, -0.2711896E+04
03/05/2011 01:30:00,  0.2000007E+02, -0.1776692E-07,  0.2000017E+03, -0.1543744E+03, -0.4094647E+04, -0.3017902E+04
03/05/2011 01:45:00,  0.2000002E+02, -0.1756677E-07,  0.2000012E+03, -0.1533699E+03, -0.3794369E+04, -0.2988306E+04
03/05/2011 02:00:00,  0.2000002E+02, -0.1724540E-07,  0.2000012E+03, -0.1451556E+03, -0.3335859E+04, -0.2819019E+04
03/05/2011 02:15:00,  0.2000000E+02, -0.1697933E-07,  0.2000010E+03, -0.1432456E+03, -0.3071635E+04, -0.2773879E+04
03/05/2011 02:30:00,  0.2000004E+02, -0.1682639E-07,  0.2000014E+03, -0.1439595E+03, -0.2886737E+04, -0.2780355E+04
03/05/2011 02:45:00,  0.1999998E+02, -0.1668348E-07,  0.2000009E+03, -0.1385335E+03, -0.2603445E+04, -0.2668984E+04
03/05/2011 03:00:00,  0.1999994E+02, -0.1642518E-07,  0.2000005E+03, -0.1326197E+03, -0.2344171E+04, -0.2549152E+04
03/05/2011 03:15:00,  0.2000002E+02, -0.1612396E-07,  0.2000013E+03, -0.1229014E+03, -0.2052030E+04, -0.2357296E+04
03/05/2011 03:30:00,  0.2000009E+02, -0.1587978E-07,  0.2000020E+03, -0.1179569E+03, -0.1876695E+04, -0.2258305E+04
03/05/2011 03:45:00,  0.1999997E+02, -0.1566636E-07,  0.2000009E+03, -0.1136803E+03, -0.1729799E+04, -0.2172643E+04
03/05/2011 04:00:00,  0.2000000E+02, -0.1538653E-07,  0.2000012E+03, -0.1111384E+03, -0.1626197E+04, -0.2120608E+04
03/05/2011 04:15:00,  0.2000003E+02, -0.1501473E-07,  0.2000014E+03, -0.9200231E+02, -0.1287812E+04, -0.1752510E+04
03/05/2011 04:30:00,  0.2000007E+02, -0.1466519E-07,  0.2000018E+03, -0.7347488E+02, -0.9912977E+03, -0.1397642E+04
03/05/2011 04:45:00,  0.2000010E+02, -0.1434809E-07,  0.2000023E+03, -0.6270555E+02, -0.8230699E+03, -0.1191347E+04
03/05/2011 05:00:00,  0.1999997E+02, -0.1398761E-07,  0.2000010E+03, -0.5975947E+02, -0.7726006E+03, -0.1134219E+04
03/05/2011 05:15:00,  0.2000006E+02, -0.1351979E-07,  0.2000019E+03, -0.3221168E+02, -0.3481679E+03, -0.6081323E+03
03/05/2011 05:30:00,  0.2000002E+02, -0.1301822E-07,  0.2000015E+03, -0.1441853E+01,  0.1987934E+03, -0.1737539E+02
03/05/2011 05:45:00,  0.2000007E+02, -0.1262043E-07,  0.2000021E+03,  0.1007011E+02,  0.4521045E+03,  0.2060620E+03
03/05/2011 06:00:00,  0.2000009E+02, -0.1222961E-07,  0.2000022E+03,  0.9274867E+01,  0.4120233E+03,  0.1896178E+03
03/05/2011 06:15:00,  0.2000004E+02, -0.1172456E-07,  0.2000018E+03,  0.3220018E+02,  0.1142759E+04,  0.6447821E+03
03/05/2011 06:30:00,  0.2000022E+02, -0.1120810E-07,  0.2000036E+03,  0.5920216E+02,  0.2085177E+04,  0.1184696E+04
03/05/2011 06:45:00,  0.2000008E+02, -0.1080143E-07,  0.2000021E+03,  0.6475580E+02,  0.2276580E+04,  0.1295626E+04
03/05/2011 07:00:00,  0.2000000E+02, -0.1045630E-07,  0.2000014E+03,  0.5855662E+02,  0.2057327E+04,  0.1171534E+04
03/05/2011 07:15:00,  0.1999996E+02, -0.1001601E-07,  0.2000009E+03,  0.7837604E+02,  0.2749146E+04,  0.1567834E+04
03/05/2011 07:30:00,  0.2000010E+02, -0.9558114E-08,  0.2000023E+03,  0.1048213E+03,  0.3672861E+04,  0.2096647E+04
03/05/2011 07:45:00,  0.2000002E+02, -0.9174181E-08,  0.2000015E+03,  0.1119521E+03,  0.3920967E+04,  0.2239189E+04
03/05/2011 08:00:00,  0.2000003E+02, -0.8858357E-08,  0.2000015E+03,  0.1055471E+03,  0.3695867E+04,  0.2111045E+04
03/05/2011 08:15:00,  0.2000009E+02, -0.8477407E-08,  0.2000021E+03,  0.1135728E+03,  0.3976177E+04,  0.2271529E+04
03/05/2011 08:30:00,  0.2000003E+02, -0.8082524E-08,  0.2000013E+03,  0.1294783E+03,  0.4532493E+04,  0.2589621E+04
03/05/2011 08:45:00,  0.2000000E+02, -0.7720128E-08,  0.2000010E+03,  0.1293079E+03,  0.4526252E+04,  0.2586198E+04
03/05/2011 09:00:00,  0.2000005E+02, -0.7436036E-08,  0.2000015E+03,  0.1191626E+03,  0.4171001E+04,  0.2383283E+04
03/05/2011 09:15:00,  0.2000010E+02, -0.7134850E-08,  0.2000018E+03,  0.1055907E+03,  0.3695883E+04,  0.2111839E+04
03/05/2011 09:30:00,  0.2000012E+02, -0.6829190E-08,  0.2000015E+03,  0.9953306E+02,  0.3483807E+04,  0.1990683E+04
03/05/2011 09:45:00,  0.2000011E+02, -0.6531424E-08,  0.2000011E+03,  0.8966701E+02,  0.3138455E+04,  0.1793359E+04
03/05/2011 10:00:00,  0.2000006E+02, -0.6305271E-08,  0.2000002E+03,  0.8082697E+02,  0.2829028E+04,  0.1616556E+04
03/05/2011 10:15:00,  0.2000008E+02, -0.6127794E-08,  0.2000001E+03,  0.5966902E+02,  0.2088484E+04,  0.1193396E+04
03/05/2011 10:30:00,  0.2000005E+02, -0.5955390E-08,  0.1999993E+03,  0.4570884E+02,  0.1599868E+04,  0.9141893E+03
03/05/2011 10:45:00,  0.2000011E+02, -0.5765082E-08,  0.1999991E+03,  0.4063419E+02,  0.1422250E+04,  0.8126904E+03
03/05/2011 11:00:00,  0.2000012E+02, -0.5596315E-08,  0.1999982E+03,  0.3977673E+02,  0.1392234E+04,  0.7955336E+03
03/05/2011 11:15:00,  0.2000006E+02, -0.5446037E-08,  0.1999965E+03,  0.1150305E+02,  0.4030208E+03,  0.2300552E+03
03/05/2011 11:30:00,  0.2000002E+02, -0.5308450E-08,  0.1999954E+03, -0.1650940E+02, -0.5760391E+03, -0.3304911E+03
03/05/2011 11:45:00,  0.1999987E+02, -0.5162397E-08,  0.1999933E+03, -0.2735737E+02, -0.9542341E+03, -0.5479395E+03
03/05/2011 12:00:00,  0.1999990E+02, -0.5027891E-08,  0.1999933E+03, -0.2655276E+02, -0.9252285E+03, -0.5320725E+03
03/05/2011 12:15:00,  0.2000002E+02, -0.4922894E-08,  0.1999942E+03, -0.5540738E+02, -0.1928468E+04, -0.1110632E+04
03/05/2011 12:30:00,  0.2000006E+02, -0.4841959E-08,  0.1999943E+03, -0.8576122E+02, -0.2975023E+04, -0.1719272E+04
03/05/2011 12:45:00,  0.2000001E+02, -0.4753537E-08,  0.1999935E+03, -0.9279440E+02, -0.3200366E+04, -0.1860029E+04
03/05/2011 13:00:00,  0.2000001E+02, -0.4656698E-08,  0.1999935E+03, -0.8647004E+02, -0.2959071E+04, -0.1732732E+04
03/05/2011 13:15:00,  0.2000013E+02, -0.4579007E-08,  0.1999946E+03, -0.1027472E+03, -0.3477112E+04, -0.2057646E+04
03/05/2011 13:30:00,  0.2000006E+02, -0.4538041E-08,  0.1999938E+03, -0.1220360E+03, -0.4060302E+04, -0.2441096E+04
03/05/2011 13:45:00,  0.1999998E+02, -0.4492475E-08,  0.1999930E+03, -0.1240501E+03, -0.4025916E+04, -0.2476945E+04
03/05/2011 14:00:00,  0.2000008E+02, -0.4406408E-08,  0.1999940E+03, -0.1137949E+03, -0.3586740E+04, -0.2267469E+04
03/05/2011 14:15:00,  0.2000003E+02, -0.4310317E-08,  0.1999935E+03, -0.1215647E+03, -0.3708019E+04, -0.2416750E+04
03/05/2011 14:30:00,  0.2000014E+02, -0.4238013E-08,  0.1999946E+03, -0.1364084E+03, -0.3989128E+04, -0.2703872E+04
03/05/2011 14:45:00,  0.2000000E+02, -0.4170909E-08,  0.1999932E+03, -0.1389102E+03, -0.3858469E+04, -0.2743847E+04
03/05/2011 15:00:00,  0.1999999E+02, -0.4095121E-08,  0.1999932E+03, -0.1325011E+03, -0.3475615E+04, -0.2607588E+04
03/05/2011 15:15:00,  0.2000000E+02, -0.4023395E-08,  0.1999934E+03, -0.1279708E+03, -0.3168279E+04, -0.2509596E+04
03/05/2011 15:30:00,  0.2000004E+02, -0.3976383E-08,  0.1999938E+03, -0.1287376E+03, -0.3008276E+04, -0.2516210E+04
03/05/2011 15:45:00,  0.2000007E+02, -0.3934206E-08,  0.1999943E+03, -0.1237431E+03, -0.2720366E+04, -0.2410530E+04
03/05/2011 16:00:00,  0.1999995E+02, -0.3881286E-08,  0.1999932E+03, -0.1165295E+03, -0.2418941E+04, -0.2263302E+04
03/05/2011 16:15:00,  0.2000002E+02, -0.3816396E-08,  0.1999940E+03, -0.9927429E+02, -0.1948764E+04, -0.1922928E+04
03/05/2011 16:30:00,  0.2000000E+02, -0.3762872E-08,  0.1999944E+03, -0.8650990E+02, -0.1616733E+04, -0.1671669E+04
03/05/2011 16:45:00,  0.1999995E+02, -0.3722425E-08,  0.1999946E+03, -0.7878825E+02, -0.1412747E+04, -0.1519261E+04
03/05/2011 17:00:00,  0.2000008E+02, -0.3673561E-08,  0.1999967E+03, -0.7386787E+02, -0.1278024E+04, -0.1421620E+04
03/05/2011 17:15:00,  0.2000007E+02, -0.3599663E-08,  0.1999980E+03, -0.4870233E+02, -0.7767166E+03, -0.9336980E+03
03/05/2011 17:30:00,  0.1999998E+02, -0.3528101E-08,  0.1999980E+03, -0.2279799E+02, -0.2727583E+03, -0.4327632E+03
03/05/2011 17:45:00,  0.2000002E+02, -0.3476270E-08,  0.1999990E+03, -0.1283918E+02, -0.6961563E+02, -0.2398152E+03
03/05/2011 18:00:00,  0.1999996E+02, -0.3421880E-08,  0.1999989E+03, -0.1156209E+02, -0.4913977E+02, -0.2152230E+03
03/05/2011 18:15:00,  0.2000010E+02, -0.3335325E-08,  0.2000007E+03,  0.1160585E+02,  0.5230447E+03,  0.2374248E+03
03/05/2011 18:30:00,  0.2000005E+02, -0.3246716E-08,  0.2000005E+03,  0.3506371E+02,  0.1241391E+04,  0.7019191E+03
03/05/2011 18:45:00,  0.2000011E+02, -0.3180377E-08,  0.2000013E+03,  0.3897174E+02,  0.1376279E+04,  0.7799998E+03
03/05/2011 19:00:00,  0.2000007E+02, -0.3122270E-08,  0.2000012E+03,  0.3301884E+02,  0.1166428E+04,  0.6608785E+03
03/05/2011 19:15:00,  0.2000002E+02, -0.3037801E-08,  0.2000007E+03,  0.5311441E+02,  0.1868308E+04,  0.1062728E+04
03/05/2011 19:30:00,  0.2000005E+02, -0.2944458E-08,  0.2000011E+03,  0.8147922E+02,  0.2858959E+04,  0.1629929E+04
03/05/2011 19:45:00,  0.1999998E+02, -0.2871493E-08,  0.2000005E+03,  0.9014627E+02,  0.3160301E+04,  0.1803179E+04
03/05/2011 20:00:00,  0.2000009E+02, -0.2807010E-08,  0.2000018E+03,  0.8588741E+02,  0.3009719E+04,  0.1717932E+04
03/05/2011 20:15:00,  0.2000010E+02, -0.2719161E-08,  0.2000018E+03,  0.9826358E+02,  0.3441801E+04,  0.1965406E+04
03/05/2011 20:30:00,  0.2000005E+02, -0.2623603E-08,  0.2000014E+03,  0.1157776E+03,  0.4053935E+04,  0.2315645E+04
03/05/2011 20:45:00,  0.2000002E+02, -0.2543454E-08,  0.2000012E+03,  0.1153764E+03,  0.4039294E+04,  0.2307592E+04
03/05/2011 21:00:00,  0.2000010E+02, -0.2478748E-08,  0.2000021E+03,  0.1038227E+03,  0.3634539E+04,  0.2076502E+04
03/05/2011 21:15:00,  0.2000001E+02, -0.2406227E-08,  0.2000011E+03,  0.9608746E+02,  0.3363584E+04,  0.1921786E+04
03/05/2011 21:30:00,  0.2000007E+02, -0.2323593E-08,  0.2000018E+03,  0.9676918E+02,  0.3387295E+04,  0.1935415E+04
03/05/2011 21:45:00,  0.2000008E+02, -0.2251731E-08,  0.2000019E+03,  0.9181062E+02,  0.3213643E+04,  0.1836239E+04
03/05/2011 22:00:00,  0.1999999E+02, -0.2206707E-08,  0.2000009E+03,  0.8293137E+02,  0.2902801E+04,  0.1658651E+04
03/05/2011 22:15:00,  0.2000010E+02, -0.2164149E-08,  0.2000020E+03,  0.6362688E+02,  0.2227099E+04,  0.1272561E+04
03/05/2011 22:30:00,  0.2000011E+02, -0.2113733E-08,  0.2000022E+03,  0.4885654E+02,  0.1710112E+04,  0.9771556E+03
03/05/2011 22:45:00,  0.2000015E+02, -0.2064833E-08,  0.2000027E+03,  0.3994874E+02,  0.1398324E+04,  0.7990018E+03
03/05/2011 23:00:00,  0.2000015E+02, -0.2022551E-08,  0.2000026E+03,  0.3546495E+02,  0.1241381E+04,  0.7093290E+03
03/05/2011 23:15:00,  0.2000011E+02, -0.1983294E-08,  0.2000024E+03,  0.6671798E+01,  0.2341509E+03,  0.1335971E+03
03/05/2011 23:30:00,  0.2000010E+02, -0.1943115E-08,  0.2000023E+03, -0.1956883E+02, -0.6813666E+03, -0.3904647E+03
03/05/2011 23:45:00,  0.2000001E+02, -0.1902701E-08,  0.2000013E+03, -0.2917330E+02, -0.1014558E+04, -0.5817692E+03
04/05/2011 00:00:00,  0.2000015E+02, -0.1867197E-08,  0.2000028E+03, -0.2787112E+02, -0.9671796E+03, -0.5554211E+03
04/05/2011 00:15:00,  0.1999999E+02, -0.1840778E-08,  0.2000012E+03, -0.5875654E+02, -0.2032869E+04, -0.1170097E+04
04/05/2011 00:30:00,  0.2000007E+02, -0.1820440E-08,  0.2000020E+03, -0.8914816E+02, -0.3062277E+04, -0.1773193E+04
04/05/2011 00:45:00,  0.2000004E+02, -0.1799612E-08,  0.2000016E+03, -0.9795917E+02, -0.3325421E+04, -0.1945216E+04
04/05/2011 01:00:00,  0.1999995E+02, -0.1781749E-08,  0.2000009E+03, -0.9335409E+02, -0.3120296E+04, -0.1850147E+04
04/05/2011 01:15:00,  0.2000007E+02, -0.1772078E-08,  0.2000020E+03, -0.1169023E+03, -0.3827223E+04, -0.2311611E+04
04/05/2011 01:30:00,  0.2000001E+02, -0.1770457E-08,  0.2000014E+03, -0.1442376E+03, -0.4567688E+04, -0.2842650E+04
04/05/2011 01:45:00,  0.1999997E+02, -0.1769501E-08,  0.2000010E+03, -0.1492051E+03, -0.4520196E+04, -0.2928378E+04
04/05/2011 02:00:00,  0.2000003E+02, -0.1759692E-08,  0.2000016E+03, -0.1405867E+03, -0.4047510E+04, -0.2746931E+04
04/05/2011 02:15:00,  0.2000012E+02, -0.1744371E-08,  0.2000026E+03, -0.1492020E+03, -0.4059444E+04, -0.2902019E+04
04/05/2011 02:30:00,  0.2000007E+02, -0.1731565E-08,  0.2000020E+03, -0.1637759E+03, -0.4175826E+04, -0.3169860E+04
04/05/2011 02:45:00,  0.2000003E+02, -0.1718159E-08,  0.2000017E+03, -0.1631293E+03, -0.3869923E+04, -0.3141018E+04
04/05/2011 03:00:00,  0.2000004E+02, -0.1702328E-08,  0.2000018E+03, -0.1575510E+03, -0.3467958E+04, -0.3018150E+04
04/05/2011 03:15:00,  0.1999997E+02, -0.1688366E-08,  0.2000011E+03, -0.1461443E+03, -0.3000248E+04, -0.2787088E+04
04/05/2011 03:30:00,  0.1999994E+02, -0.1680117E-08,  0.2000008E+03, -0.1428853E+03, -0.2754032E+04, -0.2714234E+04
04/05/2011 03:45:00,  0.2000004E+02, -0.1674003E-08,  0.2000018E+03, -0.1364291E+03, -0.2473773E+04, -0.2581859E+04
04/05/2011 04:00:00,  0.2000001E+02, -0.1662530E-08,  0.2000015E+03, -0.1300759E+03, -0.2229630E+04, -0.2453130E+04
04/05/2011 04:15:00,  0.1999995E+02, -0.1642016E-08,  0.2000009E+03, -0.1161397E+03, -0.1891585E+04, -0.2183623E+04
04/05/2011 04:30:00,  0.2000014E+02, -0.1622088E-08,  0.2000027E+03, -0.1099295E+03, -0.1715762E+04, -0.2061497E+04
04/05/2011 04:45:00,  0.2000001E+02, -0.1606523E-08,  0.2000014E+03, -0.1111419E+03, -0.1671809E+04, -0.2079299E+04
04/05/2011 05:00:00,  0.2000003E+02, -0.1590396E-08,  0.2000015E+03, -0.1107630E+03, -0.1607064E+04, -0.2067368E+04
04/05/2011 05:15:00,  0.2000002E+02, -0.1565532E-08,  0.2000014E+03, -0.8946298E+02, -0.1241779E+04, -0.1665478E+04
04/05/2011 05:30:00,  0.2000006E+02, -0.1538973E-08,  0.2000019E+03, -0.6596149E+02, -0.8767252E+03, -0.1225050E+04
04/05/2011 05:45:00,  0.2000010E+02, -0.1514432E-08,  0.2000022E+03, -0.5369183E+02, -0.6870514E+03, -0.9950149E+03
04/05/2011 06:00:00,  0.2000006E+02, -0.1487313E-08,  0.2000018E+03, -0.4941786E+02, -0.6220388E+03, -0.9146447E+03
04/05/2011 06:15:00,  0.2000009E+02, -0.1447618E-08,  0.2000022E+03, -0.1737969E+02, -0.1038811E+03, -0.3139469E+03
04/05/2011 06:30:00,  0.2000008E+02, -0.1405326E-08,  0.2000021E+03,  0.1495329E+02,  0.6107339E+03,  0.3049347E+03
04/05/2011 06:45:00,  0.2000005E+02, -0.1369035E-08,  0.2000019E+03,  0.2493656E+02,  0.8896500E+03,  0.4998901E+03
04/05/2011 07:00:00,  0.2000002E+02, -0.1334434E-08,  0.2000015E+03,  0.2165192E+02,  0.7738616E+03,  0.4341449E+03
04/05/2011 07:15:00,  0.1999996E+02, -0.1289890E-08,  0.2000009E+03,  0.4894826E+02,  0.1726615E+04,  0.9798960E+03
04/05/2011 07:30:00,  0.1999990E+02, -0.1244299E-08,  0.2000004E+03,  0.8025112E+02,  0.2819201E+04,  0.1605750E+04
04/05/2011 07:45:00,  0.2000005E+02, -0.1206854E-08,  0.2000019E+03,  0.8654829E+02,  0.3036587E+04,  0.1731488E+04
04/05/2011 08:00:00,  0.2000008E+02, -0.1172640E-08,  0.2000022E+03,  0.8156161E+02,  0.2859930E+04,  0.1631610E+04
04/05/2011 08:15:00,  0.2000003E+02, -0.1129572E-08,  0.2000016E+03,  0.1006125E+03,  0.3525131E+04,  0.2012519E+04
04/05/2011 08:30:00,  0.2000000E+02, -0.1083146E-08,  0.2000012E+03,  0.1279130E+03,  0.4479312E+04,  0.2558438E+04
04/05/2011 08:45:00,  0.2000000E+02, -0.1044020E-08,  0.2000012E+03,  0.1334959E+03,  0.4673799E+04,  0.2670032E+04
04/05/2011 09:00:00,  0.2000005E+02, -0.1007872E-08,  0.2000015E+03,  0.1244576E+03,  0.4356903E+04,  0.2489227E+04
04/05/2011 09:15:00,  0.2000000E+02, -0.9694059E-09,  0.2000009E+03,  0.1276122E+03,  0.4467004E+04,  0.2552296E+04
04/05/2011 09:30:00,  0.2000006E+02, -0.9266849E-09,  0.2000010E+03,  0.1383322E+03,  0.4841998E+04,  0.2766682E+04
04/05/2011 09:45:00,  0.1999998E+02, -0.8890524E-09,  0.1999999E+03,  0.1357870E+03,  0.4752786E+04,  0.2715771E+04
04/05/2011 10:00:00,  0.2000002E+02, -0.8545065E-09,  0.2000000E+03,  0.1247879E+03,  0.4367733E+04,  0.2495782E+04
04/05/2011 10:15:00,  0.2000010E+02, -0.8200768E-09,  0.2000005E+03,  0.1094527E+03,  0.3830953E+04,  0.2189075E+04
04/05/2011 10:30:00,  0.2000005E+02, -0.7820490E-09,  0.1999994E+03,  0.1017923E+03,  0.3562810E+04,  0.2035862E+04
04/05/2011 10:45:00,  0.2000005E+02, -0.7482203E-09,  0.1999986E+03,  0.9350636E+02,  0.3272782E+04,  0.1870138E+04
04/05/2011 11:00:00,  0.2000003E+02, -0.7180500E-09,  0.1999975E+03,  0.8631573E+02,  0.3021097E+04,  0.1726319E+04
04/05/2011 11:15:00,  0.2000003E+02, -0.6887089E-09,  0.1999966E+03,  0.5987368E+02,  0.2095616E+04,  0.1197471E+04
04/05/2011 11:30:00,  0.2000009E+02, -0.6564812E-09,  0.1999967E+03,  0.3356437E+02,  0.1174890E+04,  0.6712653E+03
04/05/2011 11:45:00,  0.1999992E+02, -0.6264176E-09,  0.1999950E+03,  0.1872395E+02,  0.6556246E+03,  0.3744211E+03
04/05/2011 12:00:00,  0.2000008E+02, -0.6034558E-09,  0.1999967E+03,  0.1483998E+02,  0.5196628E+03,  0.2967407E+03
04/05/2011 12:15:00,  0.2000011E+02, -0.5896748E-09,  0.1999974E+03, -0.1316502E+02, -0.4596087E+03, -0.2635970E+03
04/05/2011 12:30:00,  0.2000002E+02, -0.5800390E-09,  0.1999966E+03, -0.3862447E+02, -0.1348473E+04, -0.7730702E+03
04/05/2011 12:45:00,  0.2000005E+02, -0.5712283E-09,  0.1999969E+03, -0.4296289E+02, -0.1498075E+04, -0.8598220E+03
04/05/2011 13:00:00,  0.1999991E+02, -0.5665721E-09,  0.1999955E+03, -0.3577266E+02, -0.1245383E+04, -0.7158659E+03
04/05/2011 13:15:00,  0.2000015E+02, -0.5714899E-09,  0.1999979E+03, -0.6559011E+02, -0.2278524E+04, -0.1312346E+04
04/05/2011 13:30:00,  0.2000003E+02, -0.5806155E-09,  0.1999967E+03, -0.1003368E+03, -0.3469129E+04, -0.2006548E+04
04/05/2011 13:45:00,  0.2000002E+02, -0.5908928E-09,  0.1999966E+03, -0.1129369E+03, -0.3872461E+04, -0.2256301E+04
04/05/2011 14:00:00,  0.1999997E+02, -0.6075418E-09,  0.1999961E+03, -0.1095790E+03, -0.3713313E+04, -0.2186071E+04
04/05/2011 14:15:00,  0.2000002E+02, -0.6357849E-09,  0.1999966E+03, -0.1293053E+03, -0.4310717E+04, -0.2574528E+04
04/05/2011 14:30:00,  0.2000004E+02, -0.6673804E-09,  0.1999968E+03, -0.1486770E+03, -0.4835090E+04, -0.2951402E+04
04/05/2011 14:45:00,  0.1999995E+02, -0.6916222E-09,  0.1999959E+03, -0.1471125E+03, -0.4629077E+04, -0.2908996E+04
04/05/2011 15:00:00,  0.2000001E+02, -0.7156467E-09,  0.1999966E+03, -0.1363822E+03, -0.4132849E+04, -0.2685206E+04
04/05/2011 15:15:00,  0.2000001E+02, -0.7448457E-09,  0.1999966E+03, -0.1346416E+03, -0.3912575E+04, -0.2638764E+04
04/05/2011 15:30:00,  0.2000008E+02, -0.7717568E-09,  0.1999974E+03, -0.1390072E+03, -0.3864236E+04, -0.2711642E+04
04/05/2011 15:45:00,  0.2000004E+02, -0.7982613E-09,  0.1999971E+03, -0.1341738E+03, -0.3546872E+04, -0.2603998E+04
04/05/2011 16:00:00,  0.2000005E+02, -0.8242053E-09,  0.1999973E+03, -0.1287105E+03, -0.3238094E+04, -0.2485912E+04
04/05/2011 16:15:00,  0.2000006E+02, -0.8501531E-09,  0.1999974E+03, -0.1215628E+03, -0.2908897E+04, -0.2336865E+04
04/05/2011 16:30:00,  0.2000003E+02, -0.8724866E-09,  0.1999976E+03, -0.1177975E+03, -0.2688506E+04, -0.2254669E+04
04/05/2011 16:45:00,  0.2000005E+02, -0.8950245E-09,  0.1999983E+03, -0.1143905E+03, -0.2486645E+04, -0.2179755E+04
04/05/2011 17:00:00,  0.2000000E+02, -0.9150611E-09,  0.1999983E+03, -0.1106357E+03, -0.2297334E+04, -0.2099413E+04
04/05/2011 17:15:00,  0.1999998E+02, -0.9297941E-09,  0.1999987E+03, -0.9702713E+02, -0.1921385E+04, -0.1833228E+04
04/05/2011 17:30:00,  0.2000004E+02, -0.9387175E-09,  0.1999998E+03, -0.8419015E+02, -0.1598647E+04, -0.1584715E+04
04/05/2011 17:45:00,  0.2000005E+02, -0.9473736E-09,  0.2000002E+03, -0.7905891E+02, -0.1451479E+04, -0.1483628E+04
04/05/2011 18:00:00,  0.2000006E+02, -0.9530794E-09,  0.2000005E+03, -0.7841823E+02, -0.1397760E+04, -0.1467637E+04
04/05/2011 18:15:00,  0.1999996E+02, -0.9505604E-09,  0.1999998E+03, -0.5328020E+02, -0.8974532E+03, -0.9924553E+03
04/05/2011 18:30:00,  0.2000002E+02, -0.9425214E-09,  0.2000006E+03, -0.2698386E+02, -0.3849699E+03, -0.4969319E+03
04/05/2011 18:45:00,  0.2000013E+02, -0.9360640E-09,  0.2000018E+03, -0.1466734E+02, -0.1409714E+03, -0.2647178E+03
04/05/2011 19:00:00,  0.2000006E+02, -0.9258556E-09,  0.2000013E+03, -0.1331056E+02, -0.1286265E+03, -0.2401295E+03
04/05/2011 19:15:00,  0.2000005E+02, -0.9069412E-09,  0.2000014E+03,  0.1226493E+02,  0.4751291E+03,  0.2488702E+03
04/05/2011 19:30:00,  0.1999984E+02, -0.8847788E-09,  0.1999994E+03,  0.4144431E+02,  0.1463705E+04,  0.8299110E+03
04/05/2011 19:45:00,  0.2000010E+02, -0.8674760E-09,  0.2000020E+03,  0.4810505E+02,  0.1694609E+04,  0.9629600E+03
04/05/2011 20:00:00,  0.2000011E+02, -0.8500569E-09,  0.2000022E+03,  0.4216683E+02,  0.1484949E+04,  0.8440591E+03
04/05/2011 20:15:00,  0.2000002E+02, -0.8256760E-09,  0.2000014E+03,  0.6455650E+02,  0.2266927E+04,  0.1291728E+04
04/05/2011 20:30:00,  0.1999995E+02, -0.7984898E-09,  0.2000007E+03,  0.9612567E+02,  0.3369697E+04,  0.1922945E+04
04/05/2011 20:45:00,  0.2000003E+02, -0.7776551E-09,  0.2000015E+03,  0.1058664E+03,  0.3708801E+04,  0.2117617E+04
04/05/2011 21:00:00,  0.2000010E+02, -0.7569072E-09,  0.2000023E+03,  0.1007274E+03,  0.3527749E+04,  0.2014744E+04
04/05/2011 21:15:00,  0.2000005E+02, -0.7295572E-09,  0.2000018E+03,  0.1061205E+03,  0.3715729E+04,  0.2122546E+04
04/05/2011 21:30:00,  0.2000004E+02, -0.7010060E-09,  0.2000017E+03,  0.1164650E+03,  0.4077257E+04,  0.2329393E+04
04/05/2011 21:45:00,  0.2000004E+02, -0.6767253E-09,  0.2000018E+03,  0.1092629E+03,  0.3824831E+04,  0.2185322E+04
