TIME,VOLUME [m^3],SALT_MASS [psu m^3],HEAT_CONTENT [degrees celsius m^3]
04/05/2011 08:45:00,  0.1778665E+08,  0.4095303E+09,  0.2982405E+09
04/05/2011 09:00:00,  0.1792508E+08,  0.4139900E+09,  0.3007340E+09
04/05/2011 09:15:00,  0.1805615E+08,  0.4181972E+09,  0.3030972E+09
04/05/2011 09:30:00,  0.1819308E+08,  0.4225776E+09,  0.3055857E+09
04/05/2011 09:45:00,  0.1833664E+08,  0.4271535E+09,  0.3082060E+09
04/05/2011 10:00:00,  0.1847323E+08,  0.4314803E+09,  0.3107024E+09
04/05/2011 10:15:00,  0.1859337E+08,  0.4352541E+09,  0.3128982E+09
04/05/2011 10:30:00,  0.1870589E+08,  0.4387474E+09,  0.3150333E+09
04/05/2011 10:45:00,  0.1881432E+08,  0.4420733E+09,  0.3171866E+09
04/05/2011 11:00:00,  0.1891126E+08,  0.4450073E+09,  0.3192122E+09
04/05/2011 11:15:00,  0.1899983E+08,  0.4476277E+09,  0.3211826E+09
04/05/2011 11:30:00,  0.1906019E+08,  0.4493054E+09,  0.3225358E+09
04/05/2011 11:45:00,  0.1910203E+08,  0.4503664E+09,  0.3234807E+09
04/05/2011 12:00:00,  0.1913461E+08,  0.4511235E+09,  0.3242062E+09
04/05/2011 12:15:00,  0.1915487E+08,  0.4514808E+09,  0.3246521E+09
04/05/2011 12:30:00,  0.1914668E+08,  0.4509095E+09,  0.3245737E+09
04/05/2011 12:45:00,  0.1912668E+08,  0.4499841E+09,  0.3242854E+09
04/05/2011 13:00:00,  0.1910833E+08,  0.4491330E+09,  0.3240490E+09
04/05/2011 13:15:00,  0.1908284E+08,  0.4480734E+09,  0.3236949E+09
04/05/2011 13:30:00,  0.1902577E+08,  0.4460189E+09,  0.3227348E+09
04/05/2011 13:45:00,  0.1894757E+08,  0.4433180E+09,  0.3213746E+09
04/05/2011 14:00:00,  0.1886442E+08,  0.4405016E+09,  0.3199238E+09
04/05/2011 14:15:00,  0.1877509E+08,  0.4375199E+09,  0.3183582E+09
04/05/2011 14:30:00,  0.1866539E+08,  0.4339170E+09,  0.3164035E+09
04/05/2011 14:45:00,  0.1855216E+08,  0.4302465E+09,  0.3143750E+09
04/05/2011 15:00:00,  0.1844089E+08,  0.4266861E+09,  0.3123884E+09
04/05/2011 15:15:00,  0.1833574E+08,  0.4233719E+09,  0.3105187E+09
04/05/2011 15:30:00,  0.1823124E+08,  0.4201193E+09,  0.3086542E+09
04/05/2011 15:45:00,  0.1812656E+08,  0.4169044E+09,  0.3067833E+09
04/05/2011 16:00:00,  0.1802291E+08,  0.4137635E+09,  0.3049348E+09
04/05/2011 16:15:00,  0.1792767E+08,  0.4109162E+09,  0.3032400E+09
04/05/2011 16:30:00,  0.1783593E+08,  0.4082093E+09,  0.3015607E+09
04/05/2011 16:45:00,  0.1774995E+08,  0.4056984E+09,  0.2999361E+09
04/05/2011 17:00:00,  0.1766785E+08,  0.4033256E+09,  0.2983339E+09
04/05/2011 17:15:00,  0.1759148E+08,  0.4011529E+09,  0.2967897E+09
04/05/2011 17:30:00,  0.1752757E+08,  0.3993801E+09,  0.2954801E+09
04/05/2011 17:45:00,  0.1747181E+08,  0.3978664E+09,  0.2943209E+09
04/05/2011 18:00:00,  0.1741736E+08,  0.3964004E+09,  0.2931776E+09
04/05/2011 18:15:00,  0.1737529E+08,  0.3953208E+09,  0.2922672E+09
04/05/2011 18:30:00,  0.1735732E+08,  0.3949981E+09,  0.2918104E+09
04/05/2011 18:45:00,  0.1735596E+08,  0.3951865E+09,  0.2916614E+09
04/05/2011 19:00:00,  0.1736168E+08,  0.3955918E+09,  0.2916345E+09
04/05/2011 19:15:00,  0.1737782E+08,  0.3963105E+09,  0.2918018E+09
04/05/2011 19:30:00,  0.1741953E+08,  0.3978322E+09,  0.2924565E+09
04/05/2011 19:45:00,  0.1747824E+08,  0.3998863E+09,  0.2934263E+09
04/05/2011 20:00:00,  0.1753697E+08,  0.4019168E+09,  0.2943964E+09
04/05/2011 20:15:00,  0.1760313E+08,  0.4041707E+09,  0.2955033E+09
04/05/2011 20:30:00,  0.1769443E+08,  0.4072174E+09,  0.2970943E+09
04/05/2011 20:45:00,  0.1780313E+08,  0.4107995E+09,  0.2990143E+09
04/05/2011 21:00:00,  0.1791783E+08,  0.4145504E+09,  0.3010401E+09
04/05/2011 21:15:00,  0.1802753E+08,  0.4181198E+09,  0.3029742E+09
04/05/2011 21:30:00,  0.1814752E+08,  0.4220091E+09,  0.3051033E+09
04/05/2011 21:45:00,  0.1826438E+08,  0.4257861E+09,  0.3071833E+09
04/05/2011 22:00:00,  0.1837571E+08,  0.4293676E+09,  0.3091545E+09
04/05/2011 22:15:00,  0.1847188E+08,  0.4324459E+09,  0.3108413E+09
04/05/2011 22:30:00,  0.1856176E+08,  0.4353071E+09,  0.3123908E+09
04/05/2011 22:45:00,  0.1864844E+08,  0.4380549E+09,  0.3138616E+09
04/05/2011 23:00:00,  0.1873040E+08,  0.4406372E+09,  0.3152264E+09
04/05/2011 23:15:00,  0.1880463E+08,  0.4429537E+09,  0.3164268E+09
04/05/2011 23:30:00,  0.1886557E+08,  0.4448237E+09,  0.3173724E+09
04/05/2011 23:45:00,  0.1892230E+08,  0.4465446E+09,  0.3182282E+09
05/05/2011 00:00:00,  0.1897378E+08,  0.4480931E+09,  0.3189839E+09
05/05/2011 00:15:00,  0.1901258E+08,  0.4492126E+09,  0.3194767E+09
05/05/2011 00:30:00,  0.1901916E+08,  0.4492839E+09,  0.3193527E+09
05/05/2011 00:45:00,  0.1900540E+08,  0.4486971E+09,  0.3188362E+09
05/05/2011 01:00:00,  0.1898433E+08,  0.4478798E+09,  0.3181793E+09
05/05/2011 01:15:00,  0.1895025E+08,  0.4466433E+09,  0.3172708E+09
05/05/2011 01:30:00,  0.1888457E+08,  0.4443815E+09,  0.3157548E+09
05/05/2011 01:45:00,  0.1880281E+08,  0.4416154E+09,  0.3139358E+09
05/05/2011 02:00:00,  0.1871971E+08,  0.4388248E+09,  0.3120934E+09
05/05/2011 02:15:00,  0.1863474E+08,  0.4359970E+09,  0.3102255E+09
05/05/2011 02:30:00,  0.1852846E+08,  0.4325040E+09,  0.3079535E+09
05/05/2011 02:45:00,  0.1840946E+08,  0.4286365E+09,  0.3054445E+09
05/05/2011 03:00:00,  0.1829721E+08,  0.4250252E+09,  0.3030801E+09
05/05/2011 03:15:00,  0.1818646E+08,  0.4214941E+09,  0.3007538E+09
05/05/2011 03:30:00,  0.1806145E+08,  0.4175381E+09,  0.2981579E+09
05/05/2011 03:45:00,  0.1793214E+08,  0.4134822E+09,  0.2954966E+09
05/05/2011 04:00:00,  0.1780278E+08,  0.4094681E+09,  0.2928410E+09
05/05/2011 04:15:00,  0.1768464E+08,  0.4058402E+09,  0.2904145E+09
05/05/2011 04:30:00,  0.1757150E+08,  0.4024001E+09,  0.2881027E+09
05/05/2011 04:45:00,  0.1745893E+08,  0.3990093E+09,  0.2858164E+09
05/05/2011 05:00:00,  0.1735959E+08,  0.3960547E+09,  0.2838074E+09
05/05/2011 05:15:00,  0.1726818E+08,  0.3933706E+09,  0.2819606E+09
05/05/2011 05:30:00,  0.1718693E+08,  0.3910153E+09,  0.2803084E+09
05/05/2011 05:45:00,  0.1710909E+08,  0.3887734E+09,  0.2787182E+09
05/05/2011 06:00:00,  0.1703389E+08,  0.3866150E+09,  0.2771804E+09
05/05/2011 06:15:00,  0.1697226E+08,  0.3848844E+09,  0.2759004E+09
05/05/2011 06:30:00,  0.1693786E+08,  0.3840101E+09,  0.2751301E+09
05/05/2011 06:45:00,  0.1692431E+08,  0.3837795E+09,  0.2747466E+09
05/05/2011 07:00:00,  0.1692181E+08,  0.3838884E+09,  0.2745622E+09
05/05/2011 07:15:00,  0.1693417E+08,  0.3844517E+09,  0.2746588E+09
05/05/2011 07:30:00,  0.1697542E+08,  0.3859148E+09,  0.2753019E+09
05/05/2011 07:45:00,  0.1703150E+08,  0.3878284E+09,  0.2762253E+09
05/05/2011 08:00:00,  0.1708710E+08,  0.3897108E+09,  0.2771391E+09
05/05/2011 08:15:00,  0.1714595E+08,  0.3916858E+09,  0.2781192E+09
05/05/2011 08:30:00,  0.1722739E+08,  0.3943744E+09,  0.2795332E+09
05/05/2011 08:45:00,  0.1732649E+08,  0.3976105E+09,  0.2812833E+09
05/05/2011 09:00:00,  0.1742224E+08,  0.4007184E+09,  0.2829792E+09
05/05/2011 09:15:00,  0.1752309E+08,  0.4039737E+09,  0.2847789E+09
05/05/2011 09:30:00,  0.1764941E+08,  0.4080432E+09,  0.2870743E+09
05/05/2011 09:45:00,  0.1779641E+08,  0.4127690E+09,  0.2897712E+09
05/05/2011 10:00:00,  0.1793988E+08,  0.4173697E+09,  0.2924142E+09
05/05/2011 10:15:00,  0.1808328E+08,  0.4219551E+09,  0.2950680E+09
05/05/2011 10:30:00,  0.1822291E+08,  0.4264174E+09,  0.2977631E+09
05/05/2011 10:45:00,  0.1836426E+08,  0.4309294E+09,  0.3005987E+09
05/05/2011 11:00:00,  0.1849091E+08,  0.4349579E+09,  0.3032598E+09
05/05/2011 11:15:00,  0.1860859E+08,  0.4386814E+09,  0.3058600E+09
05/05/2011 11:30:00,  0.1871022E+08,  0.4418756E+09,  0.3081584E+09
05/05/2011 11:45:00,  0.1880611E+08,  0.4448751E+09,  0.3103619E+09
05/05/2011 12:00:00,  0.1889770E+08,  0.4477252E+09,  0.3124928E+09
05/05/2011 12:15:00,  0.1898204E+08,  0.4503223E+09,  0.3145099E+09
05/05/2011 12:30:00,  0.1904327E+08,  0.4521464E+09,  0.3160792E+09
05/05/2011 12:45:00,  0.1909285E+08,  0.4535725E+09,  0.3174373E+09
05/05/2011 13:00:00,  0.1913526E+08,  0.4547660E+09,  0.3186471E+09
05/05/2011 13:15:00,  0.1916299E+08,  0.4554722E+09,  0.3195729E+09
05/05/2011 13:30:00,  0.1915454E+08,  0.4549880E+09,  0.3197833E+09
05/05/2011 13:45:00,  0.1912439E+08,  0.4537973E+09,  0.3195612E+09
05/05/2011 14:00:00,  0.1908951E+08,  0.4524625E+09,  0.3192391E+09
05/05/2011 14:15:00,  0.1904255E+08,  0.4507308E+09,  0.3186891E+09
05/05/2011 14:30:00,  0.1896533E+08,  0.4480251E+09,  0.3175249E+09
05/05/2011 14:45:00,  0.1886535E+08,  0.4445910E+09,  0.3159264E+09
05/05/2011 15:00:00,  0.1876228E+08,  0.4410832E+09,  0.3142675E+09
05/05/2011 15:15:00,  0.1866409E+08,  0.4377678E+09,  0.3126849E+09
05/05/2011 15:30:00,  0.1855163E+08,  0.4340167E+09,  0.3108203E+09
05/05/2011 15:45:00,  0.1843162E+08,  0.4300604E+09,  0.3088132E+09
05/05/2011 16:00:00,  0.1832470E+08,  0.4265719E+09,  0.3070395E+09
05/05/2011 16:15:00,  0.1821841E+08,  0.4231374E+09,  0.3052832E+09
05/05/2011 16:30:00,  0.1811258E+08,  0.4197516E+09,  0.3034315E+09
05/05/2011 16:45:00,  0.1800065E+08,  0.4162038E+09,  0.3013829E+09
05/05/2011 17:00:00,  0.1789239E+08,  0.4128062E+09,  0.2993213E+09
05/05/2011 17:15:00,  0.1778969E+08,  0.4096164E+09,  0.2972852E+09
05/05/2011 17:30:00,  0.1770183E+08,  0.4069186E+09,  0.2955358E+09
05/05/2011 17:45:00,  0.1762291E+08,  0.4045235E+09,  0.2939586E+09
05/05/2011 18:00:00,  0.1754885E+08,  0.4023030E+09,  0.2924742E+09
05/05/2011 18:15:00,  0.1748703E+08,  0.4004845E+09,  0.2912220E+09
05/05/2011 18:30:00,  0.1744579E+08,  0.3993247E+09,  0.2903705E+09
05/05/2011 18:45:00,  0.1741432E+08,  0.3984764E+09,  0.2897041E+09
05/05/2011 19:00:00,  0.1738634E+08,  0.3977284E+09,  0.2890935E+09
05/05/2011 19:15:00,  0.1736629E+08,  0.3972329E+09,  0.2886217E+09
05/05/2011 19:30:00,  0.1736810E+08,  0.3974255E+09,  0.2885608E+09
05/05/2011 19:45:00,  0.1738385E+08,  0.3980548E+09,  0.2887527E+09
05/05/2011 20:00:00,  0.1740234E+08,  0.3987552E+09,  0.2889947E+09
05/05/2011 20:15:00,  0.1743184E+08,  0.3997993E+09,  0.2894390E+09
05/05/2011 20:30:00,  0.1749502E+08,  0.4019192E+09,  0.2905175E+09
05/05/2011 20:45:00,  0.1757669E+08,  0.4046139E+09,  0.2919459E+09
05/05/2011 21:00:00,  0.1766625E+08,  0.4075471E+09,  0.2935126E+09
05/05/2011 21:15:00,  0.1775880E+08,  0.4105656E+09,  0.2951325E+09
05/05/2011 21:30:00,  0.1787391E+08,  0.4143039E+09,  0.2971722E+09
05/05/2011 21:45:00,  0.1799510E+08,  0.4182253E+09,  0.2993274E+09
05/05/2011 22:00:00,  0.1811535E+08,  0.4221061E+09,  0.3014544E+09
05/05/2011 22:15:00,  0.1822550E+08,  0.4256494E+09,  0.3033860E+09
05/05/2011 22:30:00,  0.1834283E+08,  0.4294168E+09,  0.3054391E+09
05/05/2011 22:45:00,  0.1845876E+08,  0.4331326E+09,  0.3074606E+09
05/05/2011 23:00:00,  0.1857250E+08,  0.4367655E+09,  0.3094246E+09
05/05/2011 23:15:00,  0.1867768E+08,  0.4401077E+09,  0.3112119E+09
05/05/2011 23:30:00,  0.1877567E+08,  0.4432070E+09,  0.3128554E+09
05/05/2011 23:45:00,  0.1887005E+08,  0.4461794E+09,  0.3144216E+09
06/05/2011 00:00:00,  0.1896140E+08,  0.4490468E+09,  0.3159216E+09
06/05/2011 00:15:00,  0.1903861E+08,  0.4514423E+09,  0.3171426E+09
06/05/2011 00:30:00,  0.1909108E+08,  0.4530194E+09,  0.3178850E+09
06/05/2011 00:45:00,  0.1912884E+08,  0.4541113E+09,  0.3183423E+09
06/05/2011 01:00:00,  0.1916130E+08,  0.4550281E+09,  0.3186950E+09
06/05/2011 01:15:00,  0.1917984E+08,  0.4554860E+09,  0.3187766E+09
06/05/2011 01:30:00,  0.1916489E+08,  0.4548467E+09,  0.3182172E+09
06/05/2011 01:45:00,  0.1912877E+08,  0.4535143E+09,  0.3172464E+09
06/05/2011 02:00:00,  0.1908907E+08,  0.4520834E+09,  0.3162210E+09
06/05/2011 02:15:00,  0.1903816E+08,  0.4502943E+09,  0.3149884E+09
06/05/2011 02:30:00,  0.1895050E+08,  0.4473130E+09,  0.3130503E+09
06/05/2011 02:45:00,  0.1884447E+08,  0.4437608E+09,  0.3107779E+09
06/05/2011 03:00:00,  0.1873437E+08,  0.4401075E+09,  0.3084355E+09
06/05/2011 03:15:00,  0.1862331E+08,  0.4364513E+09,  0.3060866E+09
06/05/2011 03:30:00,  0.1848746E+08,  0.4320252E+09,  0.3032712E+09
06/05/2011 03:45:00,  0.1834972E+08,  0.4275832E+09,  0.3004458E+09
06/05/2011 04:00:00,  0.1821010E+08,  0.4231353E+09,  0.2975932E+09
06/05/2011 04:15:00,  0.1807976E+08,  0.4190246E+09,  0.2949355E+09
06/05/2011 04:30:00,  0.1794111E+08,  0.4146913E+09,  0.2921324E+09
06/05/2011 04:45:00,  0.1780195E+08,  0.4103822E+09,  0.2893371E+09
06/05/2011 05:00:00,  0.1767130E+08,  0.4063832E+09,  0.2867217E+09
06/05/2011 05:15:00,  0.1754586E+08,  0.4025825E+09,  0.2842157E+09
06/05/2011 05:30:00,  0.1742736E+08,  0.3990268E+09,  0.2818521E+09
06/05/2011 05:45:00,  0.1731273E+08,  0.3956209E+09,  0.2795698E+09
06/05/2011 06:00:00,  0.1720353E+08,  0.3924045E+09,  0.2773967E+09
06/05/2011 06:15:00,  0.1710795E+08,  0.3896280E+09,  0.2754900E+09
06/05/2011 06:30:00,  0.1702859E+08,  0.3873772E+09,  0.2738897E+09
06/05/2011 06:45:00,  0.1696100E+08,  0.3855016E+09,  0.2725092E+09
06/05/2011 07:00:00,  0.1690073E+08,  0.3838509E+09,  0.2712688E+09
06/05/2011 07:15:00,  0.1685407E+08,  0.3826268E+09,  0.2702860E+09
06/05/2011 07:30:00,  0.1683721E+08,  0.3823460E+09,  0.2698619E+09
06/05/2011 07:45:00,  0.1684196E+08,  0.3827204E+09,  0.2698455E+09
06/05/2011 08:00:00,  0.1685417E+08,  0.3833124E+09,  0.2699690E+09
06/05/2011 08:15:00,  0.1687999E+08,  0.3843218E+09,  0.2703508E+09
06/05/2011 08:30:00,  0.1693939E+08,  0.3863873E+09,  0.2713767E+09
06/05/2011 08:45:00,  0.1701977E+08,  0.3891012E+09,  0.2728076E+09
06/05/2011 09:00:00,  0.1710289E+08,  0.3918798E+09,  0.2742983E+09
06/05/2011 09:15:00,  0.1719394E+08,  0.3949011E+09,  0.2759472E+09
06/05/2011 09:30:00,  0.1730553E+08,  0.3985658E+09,  0.2780022E+09
06/05/2011 09:45:00,  0.1743341E+08,  0.4027365E+09,  0.2803744E+09
06/05/2011 10:00:00,  0.1756413E+08,  0.4069806E+09,  0.2828123E+09
06/05/2011 10:15:00,  0.1769003E+08,  0.4110554E+09,  0.2851870E+09
06/05/2011 10:30:00,  0.1783849E+08,  0.4158503E+09,  0.2881058E+09
06/05/2011 10:45:00,  0.1799384E+08,  0.4208624E+09,  0.2912597E+09
06/05/2011 11:00:00,  0.1815243E+08,  0.4259651E+09,  0.2945863E+09
06/05/2011 11:15:00,  0.1829845E+08,  0.4306498E+09,  0.2977767E+09
06/05/2011 11:30:00,  0.1844538E+08,  0.4353518E+09,  0.3010080E+09
06/05/2011 11:45:00,  0.1858442E+08,  0.4397912E+09,  0.3040864E+09
06/05/2011 12:00:00,  0.1871983E+08,  0.4440946E+09,  0.3071225E+09
06/05/2011 12:15:00,  0.1884000E+08,  0.4478888E+09,  0.3098690E+09
06/05/2011 12:30:00,  0.1894535E+08,  0.4511791E+09,  0.3123377E+09
06/05/2011 12:45:00,  0.1904072E+08,  0.4541335E+09,  0.3146149E+09
06/05/2011 13:00:00,  0.1913191E+08,  0.4569379E+09,  0.3168139E+09
06/05/2011 13:15:00,  0.1920977E+08,  0.4592874E+09,  0.3187568E+09
06/05/2011 13:30:00,  0.1925709E+08,  0.4606141E+09,  0.3200866E+09
06/05/2011 13:45:00,  0.1928515E+08,  0.4612930E+09,  0.3210455E+09
06/05/2011 14:00:00,  0.1930515E+08,  0.4617120E+09,  0.3218204E+09
06/05/2011 14:15:00,  0.1931074E+08,  0.4616537E+09,  0.3223068E+09
06/05/2011 14:30:00,  0.1928014E+08,  0.4604000E+09,  0.3220714E+09
06/05/2011 14:45:00,  0.1922621E+08,  0.4583759E+09,  0.3213825E+09
06/05/2011 15:00:00,  0.1917127E+08,  0.4563402E+09,  0.3206491E+09
06/05/2011 15:15:00,  0.1910800E+08,  0.4540403E+09,  0.3197458E+09
06/05/2011 15:30:00,  0.1901493E+08,  0.4507803E+09,  0.3182482E+09
06/05/2011 15:45:00,  0.1890182E+08,  0.4468836E+09,  0.3163620E+09
06/05/2011 16:00:00,  0.1878909E+08,  0.4430382E+09,  0.3144716E+09
06/05/2011 16:15:00,  0.1867720E+08,  0.4392499E+09,  0.3125942E+09
06/05/2011 16:30:00,  0.1855697E+08,  0.4352275E+09,  0.3104479E+09
06/05/2011 16:45:00,  0.1843644E+08,  0.4312396E+09,  0.3082020E+09
06/05/2011 17:00:00,  0.1832198E+08,  0.4274909E+09,  0.3059866E+09
06/05/2011 17:15:00,  0.1821456E+08,  0.4240071E+09,  0.3038191E+09
06/05/2011 17:30:00,  0.1810210E+08,  0.4203948E+09,  0.3015547E+09
06/05/2011 17:45:00,  0.1798792E+08,  0.4167594E+09,  0.2992604E+09
06/05/2011 18:00:00,  0.1787300E+08,  0.4131338E+09,  0.2969537E+09
06/05/2011 18:15:00,  0.1776795E+08,  0.4098518E+09,  0.2948378E+09
06/05/2011 18:30:00,  0.1767211E+08,  0.4068860E+09,  0.2929054E+09
06/05/2011 18:45:00,  0.1758208E+08,  0.4041277E+09,  0.2910906E+09
06/05/2011 19:00:00,  0.1749689E+08,  0.4015442E+09,  0.2893699E+09
06/05/2011 19:15:00,  0.1742648E+08,  0.3994481E+09,  0.2879334E+09
06/05/2011 19:30:00,  0.1737682E+08,  0.3980251E+09,  0.2868868E+09
06/05/2011 19:45:00,  0.1734281E+08,  0.3970922E+09,  0.2861326E+09
06/05/2011 20:00:00,  0.1731431E+08,  0.3963323E+09,  0.2854766E+09
06/05/2011 20:15:00,  0.1729995E+08,  0.3960298E+09,  0.2850791E+09
06/05/2011 20:30:00,  0.1732018E+08,  0.3968174E+09,  0.2853361E+09
06/05/2011 20:45:00,  0.1736252E+08,  0.3982954E+09,  0.2860039E+09
06/05/2011 21:00:00,  0.1741291E+08,  0.4000158E+09,  0.2868178E+09
06/05/2011 21:15:00,  0.1747690E+08,  0.4021735E+09,  0.2878822E+09
06/05/2011 21:30:00,  0.1756833E+08,  0.4052058E+09,  0.2894722E+09
06/05/2011 21:45:00,  0.1768134E+08,  0.4089260E+09,  0.2914615E+09
06/05/2011 22:00:00,  0.1778994E+08,  0.4124833E+09,  0.2933635E+09
06/05/2011 22:15:00,  0.1789762E+08,  0.4160060E+09,  0.2952440E+09
06/05/2011 22:30:00,  0.1802436E+08,  0.4201474E+09,  0.2974790E+09
06/05/2011 22:45:00,  0.1815639E+08,  0.4244514E+09,  0.2998138E+09
06/05/2011 23:00:00,  0.1828879E+08,  0.4287541E+09,  0.3021402E+09
06/05/2011 23:15:00,  0.1841065E+08,  0.4327076E+09,  0.3042657E+09
06/05/2011 23:30:00,  0.1853840E+08,  0.4368463E+09,  0.3064938E+09
06/05/2011 23:45:00,  0.1866475E+08,  0.4409306E+09,  0.3086956E+09
07/05/2011 00:00:00,  0.1878335E+08,  0.4447518E+09,  0.3107504E+09
